Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Jens Cajuste,se SWE,MF,Reims,22,1999,31,14,1 53,17.0,3,1,4,3,0,0,8,1,01.mai,01.mai,01.févr,02.août,46,109,40,0.18,0.06,0.24,0.18,0.24,0.09,0.07,0.16,0.09,0.16
Duje Ćaleta-Car,hr CRO,DF,Marseille,25,1996,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mahdi Camara,fr FRA,MF,Brest,24,1998,31,20,1 82,20.févr,2,0,2,2,0,0,4,1,02.mai,02.mai,0.4,3.0,32,80,44,0.10,0.00,0.10,0.10,0.10,0.12,0.02,0.15,0.12,0.15
Mohamed Camara,ml MLI,MF,Monaco,22,2000,29,25,2 194,24.avr,0,3,3,0,0,0,6,1,1.0,1.0,02.févr,03.févr,28,135,19,0.00,0.12,0.12,0.00,0.12,0.04,0.09,0.13,0.04,0.13
Ousmane Camara,gn GUI,FW MF,Auxerre,20,2001,3,0,24,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,2,1,0.00,0.00,0.00,0.00,0.00,0.19,0.83,01.janv,0.19,01.janv
Ousmane Camara,ml MLI,DF,Angers,19,2003,9,6,521,05.août,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,3,16,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Axel Camblan,fr FRA,FW MF,Brest,18,2003,7,0,68,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,4,9,0.00,0.00,0.00,0.00,0.00,0.22,0.17,0.39,0.22,0.39
Pierrick Capelle,fr FRA,MF DF,Angers,35,1987,26,15,1 428,15.sept,0,3,3,0,0,0,8,0,01.mai,01.mai,01.févr,02.juil,16,66,40,0.00,0.19,0.19,0.00,0.19,0.10,0.07,0.17,0.10,0.17
Maxence Caqueret,fr FRA,MF,Lyon,22,2000,36,32,2 767,30.juil,4,7,11,4,0,0,2,0,02.juin,02.juin,05.janv,07.juil,46,183,114,0.13,0.23,0.36,0.13,0.36,0.09,0.16,0.25,0.09,0.25
Irvin Cardona,mt MLT,FW MF,Brest,24,1997,10,1,233,02.juin,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,3,4,14,0.00,0.00,0.00,0.00,0.00,0.07,0.12,0.18,0.07,0.18
Igor Carioca,br BRA,DF,Lorient,25,1996,7,5,456,05.janv,0,0,0,0,0,0,2,1,0.2,0.2,0.5,0.7,8,22,23,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14
Matis Carvalho,pt POR,GK,Montpellier,23,1999,2,1,136,01.mai,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jean-Charles Castelletto,cm CMR,DF,Nantes,27,1995,32,30,2 568,28.mai,0,0,0,0,0,0,3,0,0.7,0.7,0.4,01.févr,19,120,20,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Yoann Cathline,fr FRA,FW MF,Lorient,20,2002,23,11,1 09,12.janv,1,1,2,1,0,0,0,0,01.mai,01.mai,0.7,02.févr,46,29,106,0.08,0.08,0.17,0.08,0.17,0.12,0.05,0.18,0.12,0.18
Maximiliano Caufriez,be BEL,DF,Clermont Foot,25,1997,26,25,2 222,24.juil,1,0,1,1,0,0,10,1,0.9,0.9,0.0,0.9,33,92,13,0.04,0.00,0.04,0.04,0.04,0.04,0.00,0.04,0.04,0.04
Fabien Centonze,fr FRA,DF,Nantes,26,1996,23,19,1 689,18.août,0,0,0,0,0,0,4,0,0.7,0.7,0.9,01.juin,42,102,125,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09
Florian Chabrolle,fr FRA,MF,Ajaccio,24,1998,7,3,329,03.juil,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,14,8,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,17,2005,13,6,583,06.mai,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,1,23,8,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Fares Chaïbi,dz ALG,FW MF,Toulouse,19,2002,36,24,2 34,26.0,5,5,10,5,0,0,2,0,05.sept,05.sept,04.sept,10.sept,71,101,212,0.19,0.19,0.38,0.19,0.38,0.23,0.19,0.42,0.23,0.42
Muhammed Cham,at AUT,MF,Clermont Foot,21,2000,38,23,1 968,21.sept,7,4,11,5,2,2,2,0,6.0,04.avr,03.janv,07.mai,71,106,120,0.32,0.18,0.50,0.23,0.41,0.27,0.14,0.41,0.20,0.34
Gaëtan Charbonnier,fr FRA,FW MF,Auxerre,33,1988,6,3,254,02.août,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.7,2,11,18,0.35,0.00,0.35,0.35,0.35,0.21,0.05,0.26,0.21,0.26
Brendan Chardonnet,fr FRA,DF,Brest,27,1994,30,27,2 491,27.juil,0,0,0,0,0,0,6,0,01.févr,01.févr,0.4,01.mai,9,80,7,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06
Xavier Chavalerin,fr FRA,MF,Troyes,31,1991,34,25,2 426,27.0,4,2,6,4,0,0,3,0,01.mai,01.mai,02.mars,03.août,18,95,49,0.15,0.07,0.22,0.15,0.22,0.06,0.08,0.14,0.06,0.14
Ivane Chegra,fr FRA,MF FW,Ajaccio,18,2004,6,1,193,02.janv,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,7,5,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06
Rayan Cherki,fr FRA,MF FW,Lyon,18,2003,34,21,1 872,20.août,4,6,10,4,0,0,3,0,04.sept,04.sept,07.févr,12.janv,133,144,260,0.19,0.29,0.48,0.19,0.48,0.24,0.34,0.58,0.24,0.58
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Ilyes Cheti,dz ALG,DF,Angers,27,1995,6,2,207,02.mars,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,2,4,7,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Lucas Chevalier,fr FRA,GK,Lille,20,2001,32,32,2 88,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Pedro Chirivella,es ESP,MF,Nantes,25,1997,26,25,2 028,22.mai,0,1,1,0,0,0,1,0,0.8,0.8,01.juil,02.mai,15,172,22,0.00,0.04,0.04,0.00,0.04,0.04,0.07,0.11,0.04,0.11
Joris Chotard,fr FRA,MF,Montpellier,20,2001,35,26,2 461,27.mars,0,6,6,0,0,0,4,0,0.6,0.6,03.mai,04.janv,8,105,28,0.00,0.22,0.22,0.00,0.22,0.02,0.13,0.15,0.02,0.15
Yanis Cimignani,fr FRA,MF DF,Ajaccio,20,2002,8,3,279,03.janv,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,0,17,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
Souleymane Cissé,fr FRA,DF,Clermont Foot,19,2002,2,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
Alexis Claude-Maurice,fr FRA,FW,Nice,24,1998,2,1,64,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,1,0.00,0.00,0.00,0.00,0.00,0.12,0.07,0.18,0.12,0.18
Alexis Claude-Maurice,fr FRA,MF FW,Lens,24,1998,20,5,604,06.juil,5,3,8,5,0,0,0,0,02.juin,02.juin,01.mars,03.sept,11,25,43,0.75,0.45,janv.19,0.75,janv.19,0.39,0.19,0.58,0.39,0.58
Jonathan Clauss,fr FRA,DF,Marseille,29,1992,34,32,2 59,28.août,2,9,11,2,0,0,1,0,04.févr,04.févr,08.avr,12.juin,83,121,240,0.07,0.31,0.38,0.07,0.38,0.15,0.29,0.44,0.15,0.44
Marcus Coco,fr FRA,FW MF,Nantes,26,1996,26,6,641,07.janv,1,0,1,1,0,0,2,0,01.janv,01.janv,01.janv,02.févr,23,26,56,0.14,0.00,0.14,0.14,0.14,0.16,0.15,0.31,0.16,0.31
Alexandre Coeff,fr FRA,DF,Auxerre,30,1992,7,6,586,06.mai,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,3,26,9,0.00,0.15,0.15,0.00,0.15,0.01,0.05,0.06,0.01,0.06
Abdu Conté,pt POR,DF,Troyes,24,1998,19,15,1 315,14.juin,1,2,3,1,0,0,0,0,0.6,0.6,2.0,02.juin,32,56,91,0.07,0.14,0.21,0.07,0.21,0.04,0.14,0.18,0.04,0.18
Sébastien Corchia,fr FRA,DF,Nantes,31,1990,22,6,786,08.juil,0,1,1,0,0,0,3,0,0.2,0.2,0.3,0.5,21,29,65,0.00,0.11,0.11,0.00,0.11,0.02,0.04,0.05,0.02,0.05
David Costa,pt POR,MF FW,Lens,21,2001,31,16,1 407,15.juin,1,3,4,1,0,0,2,0,02.août,02.août,04.janv,06.sept,61,117,133,0.06,0.19,0.26,0.06,0.26,0.18,0.26,0.44,0.18,0.44
Logan Costa,cv CPV,DF,Toulouse,21,2001,6,4,415,04.juin,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,5,18,0,0.00,0.00,0.00,0.00,0.00,0.13,0.04,0.17,0.13,0.17
Nuno da Costa,cv CPV,FW MF,Auxerre,31,1991,33,23,2 003,22.mars,5,4,9,5,0,0,5,1,04.juin,04.juin,03.juil,08.mars,30,32,130,0.22,0.18,0.40,0.22,0.40,0.21,0.17,0.37,0.21,0.37
Benoît Costil,fr FRA,GK,Auxerre,35,1987,19,19,1 71,19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mathieu Coutadeur,fr FRA,MF,Ajaccio,36,1986,27,22,1 947,21.juin,0,0,0,0,0,0,2,0,0.1,0.1,1.0,01.janv,20,110,22,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Nicolas Cozza,fr FRA,DF,Montpellier,23,1999,17,14,1 277,14.févr,2,1,3,2,0,0,3,0,01.avr,01.avr,0.8,02.janv,20,48,34,0.14,0.07,0.21,0.14,0.21,0.10,0.05,0.15,0.10,0.15
Damien Da Silva,fr FRA,DF,Lyon,34,1988,7,3,338,03.août,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,18,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Andréa Dacourt,fr FRA,MF,Nice,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Colin Dagba,fr FRA,DF MF,Strasbourg,23,1998,21,12,958,10.juin,0,0,0,0,0,0,3,0,0.4,0.4,0.8,01.janv,26,31,48,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
Thijs Dallinga,nl NED,FW,Toulouse,21,2000,36,28,2 353,26.janv,12,1,13,12,0,0,4,0,09.août,09.août,2.0,11.sept,23,30,174,0.46,0.04,0.50,0.46,0.50,0.38,0.08,0.46,0.38,0.46
Flavius Daniliuc,at AUT,DF,Nice,21,2001,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Kévin Danois,fr FRA,MF,Auxerre,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Kevin Danso,at AUT,DF,Lens,23,1998,37,37,3 232,35.9,1,2,3,1,0,0,7,1,02.mai,02.avr,1.0,03.mai,34,163,2,0.03,0.06,0.08,0.03,0.08,0.07,0.03,0.10,0.07,0.10
Dante,br BRA,DF,Nice,38,1983,37,37,3 299,36.7,1,2,3,1,0,0,6,0,01.mai,01.mai,01.juil,03.févr,12,160,3,0.03,0.05,0.08,0.03,0.08,0.04,0.05,0.09,0.04,0.09
Achraf Dari,ma MAR,DF,Brest,23,1999,18,15,1 317,14.juin,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,3,33,1,0.07,0.00,0.07,0.07,0.07,0.02,0.00,0.03,0.02,0.03
Jonathan David,ca CAN,FW,Lille,22,2000,37,36,3 166,35.2,24,4,28,14,10,11,6,0,23.juin,15.janv,06.janv,21.févr,67,95,297,0.68,0.11,0.80,0.40,0.51,0.67,0.17,0.84,0.43,0.60
Thibault De Smet,be BEL,DF,Reims,24,1998,22,20,1 758,19.mai,0,1,1,0,0,0,2,0,0.0,0.0,01.mars,01.mars,39,89,89,0.00,0.05,0.05,0.00,0.05,0.00,0.07,0.07,0.00,0.07
Brecht Dejaegere,be BEL,MF,Toulouse,31,1991,30,25,1 809,20.janv,4,1,5,4,0,0,5,0,02.juin,02.juin,01.juil,04.mars,36,96,96,0.20,0.05,0.25,0.20,0.25,0.13,0.08,0.21,0.13,0.21
Romain Del Castillo,fr FRA,MF FW,Brest,26,1996,27,16,1 422,15.août,6,6,12,1,5,5,2,0,06.mars,02.avr,04.févr,06.juin,47,75,125,0.38,0.38,0.76,0.06,0.44,0.40,0.27,0.67,0.15,0.42
Thomas Delaine,fr FRA,DF MF,Strasbourg,30,1992,17,13,1 069,11.sept,0,2,2,0,0,0,3,0,0.4,0.4,01.avr,01.août,38,21,92,0.00,0.17,0.17,0.00,0.17,0.03,0.12,0.15,0.03,0.15
Sacha Delaye,fr FRA,FW MF,Montpellier,20,2002,3,0,20,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,avr.50,0.00,avr.50,avr.50,avr.50,0.31,0.00,0.31,0.31,0.31
Andy Delort,dz ALG,FW,Nice,30,1991,14,9,781,08.juil,6,1,7,3,3,3,0,0,05.avr,3.0,01.avr,04.avr,7,19,48,0.69,0.12,0.81,0.35,0.46,0.62,0.16,0.78,0.35,0.51
Andy Delort,dz ALG,FW,Nantes,30,1991,12,6,469,05.févr,0,0,0,0,0,0,0,0,02.mai,02.mai,0.7,03.mars,2,9,44,0.00,0.00,0.00,0.00,0.00,0.49,0.14,0.63,0.49,0.63
Karamoko Dembélé,eng ENG,FW MF,Brest,19,2003,15,0,179,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,7,5,26,0.00,0.00,0.00,0.00,0.00,0.11,0.08,0.19,0.11,0.19
Moussa Dembélé,fr FRA,FW MF,Lyon,26,1996,23,8,877,09.juil,3,0,3,3,0,0,1,0,03.août,03.août,0.3,04.janv,10,23,66,0.31,0.00,0.31,0.31,0.31,0.39,0.03,0.42,0.39,0.42
Siriki Dembélé,ci CIV,MF FW,Auxerre,25,1996,12,4,372,04.janv,0,0,0,0,0,0,1,0,0.3,0.3,1.0,01.mars,14,9,29,0.00,0.00,0.00,0.00,0.00,0.07,0.23,0.30,0.07,0.30
Branco van den Boomen,nl NED,MF,Toulouse,27,1995,35,32,2 888,32.1,5,8,13,1,4,4,6,0,6.0,02.sept,08.janv,10.sept,48,321,102,0.16,0.25,0.41,0.03,0.28,0.19,0.25,0.44,0.09,0.34
Rémy Descamps,fr FRA,GK,Nantes,26,1996,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mikkel Desler,dk DEN,DF,Toulouse,27,1995,27,26,2 257,25.janv,1,2,3,1,0,0,5,1,0.8,0.8,01.sept,02.juil,59,136,127,0.04,0.08,0.12,0.04,0.12,0.03,0.08,0.11,0.03,0.11
Mamadou Diakhon,fr FRA,FW,Reims,16,2005,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Bafodé Diakité,fr FRA,DF,Lille,21,2001,33,29,2 653,29.mai,3,0,3,3,0,0,6,0,01.juil,01.juil,0.7,02.avr,43,179,67,0.10,0.00,0.10,0.10,0.10,0.06,0.02,0.08,0.06,0.08
Ibrahim Diakité,gn GUI,DF,Reims,18,2003,3,1,131,01.mai,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,2,6,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Baila Diallo,fr FRA,DF MF,Clermont Foot,21,2001,6,0,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,9,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Habib Diallo,sn SEN,FW,Strasbourg,27,1995,37,32,2 879,32.0,20,1,21,17,3,4,4,1,17.juil,14.mai,03.mai,18.0,40,41,203,0.63,0.03,0.66,0.53,0.56,0.55,0.11,0.66,0.45,0.56
Ismael Diallo,ci CIV,DF,Ajaccio,25,1997,28,25,2 176,24.févr,0,0,0,0,0,0,9,1,0.3,0.3,0.6,0.8,36,70,36,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Habib Diarra,sn SEN,MF FW,Strasbourg,18,2004,29,18,1 626,18.janv,3,2,5,3,0,0,4,0,01.août,01.août,02.févr,04.janv,68,52,89,0.17,0.11,0.28,0.17,0.28,0.10,0.12,0.23,0.10,0.23
Moussa Diarra,ml MLI,DF,Toulouse,21,2000,23,12,1 225,13.juin,0,1,1,0,0,0,0,0,0.2,0.2,0.7,0.9,21,50,43,0.00,0.07,0.07,0.00,0.07,0.01,0.05,0.06,0.01,0.06
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Stéphane Diarra,fr FRA,FW MF,Lorient,23,1998,28,14,1 066,11.août,2,0,2,2,0,0,1,0,02.févr,02.févr,01.juil,4.0,40,33,85,0.17,0.00,0.17,0.17,0.17,0.19,0.15,0.33,0.19,0.33
Krépin Diatta,sn SEN,MF FW,Monaco,23,1999,31,22,2 072,23.0,4,2,6,4,0,0,3,0,04.juin,04.juin,03.avr,8.0,80,90,229,0.17,0.09,0.26,0.17,0.26,0.20,0.15,0.35,0.20,0.35
Mory Diaw,sn SEN,GK,Clermont Foot,29,1993,37,37,3 33,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bamba Dieng,sn SEN,FW MF,Marseille,22,2000,10,1,194,02.févr,1,0,1,1,0,0,1,0,01.mai,01.mai,0.1,01.juin,5,1,23,0.46,0.00,0.46,0.46,0.46,0.71,0.04,0.76,0.71,0.76
Bamba Dieng,sn SEN,FW,Lorient,22,2000,15,9,747,08.mars,3,0,3,2,1,1,1,0,04.sept,04.janv,0.6,04.juil,4,7,48,0.36,0.00,0.36,0.24,0.24,0.59,0.08,0.67,0.50,0.57
Tristan Dingomé,cm CMR,MF,Troyes,31,1991,8,0,99,01.janv,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,1,6,4,0.00,0.00,0.00,0.00,0.00,0.16,0.23,0.39,0.16,0.39
Sinaly Diomande,ci CIV,DF,Lyon,21,2001,24,22,1 957,21.juil,0,0,0,0,0,0,2,1,0.8,0.8,0.2,1.0,10,108,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Lois Diony,fr FRA,FW,Angers,29,1992,11,5,506,05.juin,1,0,1,1,0,0,1,0,02.févr,02.févr,0.3,02.mai,14,11,64,0.18,0.00,0.18,0.18,0.18,0.39,0.06,0.45,0.39,0.45
Edan Diop,fr FRA,DF FW,Monaco,17,2004,7,1,223,02.mai,1,0,1,1,0,0,0,0,01.févr,01.févr,0.8,02.janv,8,17,29,0.40,0.00,0.40,0.40,0.40,0.49,0.34,0.83,0.49,0.83
Sofiane Diop,fr FRA,MF FW,Nice,22,2000,22,14,1 228,13.juin,1,4,5,1,0,0,1,0,02.juin,02.juin,01.sept,04.avr,55,72,91,0.07,0.29,0.37,0.07,0.37,0.19,0.14,0.33,0.19,0.33
Sofiane Diop,fr FRA,MF,Monaco,22,2000,1,1,65,0.7,1,0,1,1,0,0,0,0,1.0,1.0,0.1,01.janv,5,2,10,janv.38,0.00,janv.38,janv.38,janv.38,janv.40,0.11,janv.51,janv.40,janv.51
Yehvann Diouf,sn SEN,GK,Reims,22,1999,31,31,2 79,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Axel Disasi,fr FRA,DF,Monaco,24,1998,38,37,3 33,37.0,3,3,6,3,0,1,3,0,03.août,3.0,01.févr,04.févr,64,206,17,0.08,0.08,0.16,0.08,0.16,0.10,0.03,0.13,0.08,0.11
Tiago Djaló,pt POR,DF,Lille,22,2000,25,24,2 017,22.avr,2,0,2,2,0,0,7,0,01.mars,01.mars,0.1,01.avr,9,70,4,0.09,0.00,0.09,0.09,0.09,0.06,0.01,0.06,0.06,0.06
Alexander Djiku,gh GHA,DF,Strasbourg,27,1994,31,31,2 677,29.juil,1,2,3,1,0,0,8,1,01.avr,01.avr,0.7,02.janv,4,136,4,0.03,0.07,0.10,0.03,0.10,0.05,0.02,0.07,0.05,0.07
Moussa Djitte,sn SEN,FW,Ajaccio,22,1999,6,1,136,01.mai,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,12,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10
Ouparine Djoco,gw GNB,GK,Clermont Foot,24,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alan Do Marcolino,ga GAB,FW,Rennes,20,2002,3,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jeremy Doku,be BEL,MF FW,Rennes,20,2002,29,13,1 291,14.mars,6,2,8,6,0,0,0,0,02.juil,02.juil,04.sept,07.mai,101,71,156,0.42,0.14,0.56,0.42,0.56,0.19,0.34,0.53,0.19,0.53
Kyliane Dong,fr FRA,MF FW,Troyes,17,2004,6,2,213,02.avr,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,12,4,18,0.00,0.00,0.00,0.00,0.00,0.06,0.08,0.15,0.06,0.15
Jordan Dongmo,cm CMR,MF,Troyes,21,2001,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gianluigi Donnarumma,it ITA,GK,Paris S-G,23,1999,38,38,3 409,37.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jodel Dossou,bj BEN,MF DF,Clermont Foot,30,1992,9,2,258,02.sept,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.6,8,6,23,0.35,0.00,0.35,0.35,0.35,0.15,0.05,0.21,0.15,0.21
Lohann Doucet,fr FRA,MF FW,Nantes,19,2002,9,0,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,2,9,1,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.20,0.05,0.20
Siriné Doucouré,ml MLI,FW MF,Lorient,20,2002,12,0,136,01.mai,0,1,1,0,0,0,0,0,0.7,0.7,0.6,01.mars,5,5,20,0.00,0.66,0.66,0.00,0.66,0.47,0.41,0.88,0.47,0.88
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Désiré Doué,fr FRA,MF FW,Rennes,17,2005,26,11,1 115,12.avr,3,1,4,3,0,0,5,0,01.juin,01.juin,01.mai,03.janv,39,57,83,0.24,0.08,0.32,0.24,0.32,0.13,0.12,0.25,0.13,0.25
Guela Doué,ci CIV,FW MF,Rennes,19,2002,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.25,0.25
Ismaël Doukouré,fr FRA,DF MF,Strasbourg,19,2003,28,25,2 297,25.mai,1,1,2,1,0,0,5,0,0.3,0.3,0.4,0.7,27,99,20,0.04,0.04,0.08,0.04,0.08,0.01,0.02,0.03,0.01,0.03
Kamory Doumbia,ml MLI,MF,Reims,19,2003,26,13,1 155,12.août,2,2,4,1,1,1,0,0,03.juil,02.sept,02.sept,05.août,29,85,82,0.16,0.16,0.31,0.08,0.23,0.29,0.23,0.51,0.23,0.45
Souleyman Doumbia,ci CIV,DF FW,Angers,25,1996,24,21,1 79,19.sept,0,0,0,0,0,0,2,1,1.0,1.0,01.juin,02.juin,52,58,95,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13
Rémy Dugimont,fr FRA,FW MF,Auxerre,36,1986,11,0,113,01.mars,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,2,8,12,0.00,0.80,0.80,0.00,0.80,0.07,0.22,0.29,0.07,0.29
Maxime Dupé,fr FRA,GK,Toulouse,29,1993,38,38,3 42,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jean-Kevin Duverne,ht HAI,DF,Brest,25,1997,34,27,2 515,27.sept,0,0,0,0,0,0,2,0,0.4,0.4,0.8,01.févr,80,149,134,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
