Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
László Bénes,sk SVK,MF,Gladbach,21,1997,22,10,898,10.0,0,4,4,0,0,0,3,0,01.avr,01.avr,03.juil,05.janv,17,66,48,0.00,0.40,0.40,0.00,0.40,0.14,0.37,0.52,0.14,0.52
Keanan Bennetts,eng ENG,MF,Gladbach,20,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ramy Bensebaini,dz ALG,DF,Gladbach,24,1995,19,16,1 448,16.janv,5,3,8,3,2,2,8,1,04.avr,02.août,02.avr,05.févr,31,70,68,0.31,0.19,0.50,0.19,0.37,0.27,0.15,0.42,0.17,0.32
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Valon Berisha,xk KVX,MF,Düsseldorf,26,1993,13,12,941,10.mai,0,1,1,0,0,0,1,0,0.9,0.9,0.7,01.juin,10,35,54,0.00,0.10,0.10,0.00,0.10,0.09,0.07,0.16,0.09,0.16
Jordan Beyer,de GER,DF,Gladbach,19,2000,3,0,110,01.févr,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ermin Bičakčić,ba BIH,DF,Hoffenheim,29,1990,21,13,1 176,13.janv,2,0,2,2,0,0,0,0,0.6,0.6,0.1,0.8,17,45,4,0.15,0.00,0.15,0.15,0.15,0.05,0.01,0.06,0.05,0.06
Leonardo Bittencourt,de GER,MF,Hoffenheim,25,1993,1,0,3,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.99,0.99,0.99
Leonardo Bittencourt,de GER,FW MF,Werder Bremen,25,1993,28,23,1 889,21.0,4,2,6,4,0,0,6,0,02.sept,02.sept,02.avr,05.mars,58,57,162,0.19,0.10,0.29,0.19,0.29,0.14,0.11,0.25,0.14,0.25
Jérôme Boateng,de GER,DF,Bayern Munich,30,1988,24,23,1 796,20.0,0,2,2,0,0,0,5,1,0.3,0.3,01.juil,01.sept,6,128,4,0.00,0.10,0.10,0.00,0.10,0.01,0.08,0.10,0.01,0.10
Adam Bodzek,de GER,MF,Düsseldorf,33,1985,28,22,2 015,22.avr,0,0,0,0,0,0,10,0,0.8,0.8,0.3,01.janv,4,74,13,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Jean-Paul Boëtius,sr SUR,MF,Mainz 05,25,1994,28,26,2 266,25.févr,4,5,9,4,0,0,5,0,03.juil,03.juil,03.mai,07.févr,56,128,100,0.16,0.20,0.36,0.16,0.36,0.15,0.14,0.29,0.15,0.29
Melayro Bogarde,nl NED,DF,Hoffenheim,17,2002,2,1,51,0.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,3,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Dennis Borkowski,de GER,FW,RB Leipzig,17,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Robin Bormuth,de GER,DF,Düsseldorf,23,1995,3,2,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sebastiaan Bornauw,be BEL,DF,Köln,20,1999,28,28,2 447,27.févr,6,0,6,6,0,0,5,1,02.juil,02.juil,0.6,03.févr,12,76,5,0.22,0.00,0.22,0.22,0.22,0.10,0.02,0.12,0.10,0.12
Brandon Borrello,au AUS,MF FW,Freiburg,24,1995,7,4,298,03.mars,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.6,6,2,23,0.00,0.00,0.00,0.00,0.00,0.13,0.05,0.18,0.13,0.18
Nassim Boujellab,ma MAR,MF FW,Schalke 04,20,1999,11,3,419,04.juil,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.5,5,8,16,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
Dedryck Boyata,be BEL,DF,Hertha BSC,28,1990,28,28,2 436,27.janv,4,1,5,4,0,0,8,1,01.mai,01.mai,0.8,02.mars,11,52,4,0.15,0.04,0.18,0.15,0.18,0.06,0.03,0.09,0.06,0.09
Can Bozdogan,de GER,MF,Schalke 04,18,2001,3,3,235,02.juin,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,5,12,6,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Julian Brandt,de GER,MF FW,Dortmund,23,1996,33,25,2 203,24.mai,3,7,10,3,0,0,0,0,03.juin,03.juin,05.avr,9.0,59,188,183,0.12,0.29,0.41,0.12,0.41,0.15,0.22,0.37,0.15,0.37
Josip Brekalo,hr CRO,MF FW,Wolfsburg,21,1998,30,19,1 67,18.juin,3,4,7,3,0,0,0,0,03.août,03.août,05.août,09.juil,82,89,146,0.16,0.22,0.38,0.16,0.38,0.21,0.31,0.52,0.21,0.52
John Brooks,us USA,DF,Wolfsburg,26,1993,25,25,2 224,24.juil,0,1,1,0,0,0,4,0,01.févr,01.févr,01.juil,02.sept,14,81,6,0.00,0.04,0.04,0.00,0.04,0.05,0.07,0.12,0.05,0.12
Daniel Brosinski,de GER,DF,Mainz 05,31,1988,26,16,1 709,19.0,2,4,6,1,1,1,3,0,2.0,01.févr,6.0,07.févr,43,77,88,0.11,0.21,0.32,0.05,0.26,0.10,0.32,0.42,0.06,0.38
Jeffrey Bruma,nl NED,DF,Wolfsburg,27,1991,9,9,810,9.0,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,2,13,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Jeffrey Bruma,nl NED,DF,Mainz 05,27,1991,8,8,675,07.mai,0,0,0,0,0,0,3,0,0.6,0.6,0.0,0.6,3,18,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Jacob Bruun Larsen,dk DEN,FW MF,Hoffenheim,20,1998,11,5,391,04.mars,0,1,1,0,0,0,0,0,0.2,0.2,01.sept,02.janv,19,11,31,0.00,0.23,0.23,0.00,0.23,0.05,0.44,0.49,0.05,0.49
Jacob Bruun Larsen,dk DEN,FW,Dortmund,20,1998,4,0,68,0.8,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,2,1,8,0.00,janv.32,janv.32,0.00,janv.32,0.00,0.62,0.62,0.00,0.62
Marius Bülter,de GER,MF FW,Union Berlin,26,1993,32,28,2 321,25.août,7,1,8,7,0,0,1,0,03.juil,03.juil,03.août,07.mai,70,49,132,0.27,0.04,0.31,0.27,0.31,0.14,0.15,0.29,0.14,0.29
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Guido Burgstaller,at AUT,FW,Schalke 04,30,1989,21,13,1 234,13.juil,0,1,1,0,0,0,3,0,03.sept,03.sept,01.janv,04.sept,16,26,93,0.00,0.07,0.07,0.00,0.07,0.28,0.08,0.36,0.28,0.36
Jonathan Burkardt,de GER,FW MF,Mainz 05,19,2000,8,3,253,02.août,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.8,5,3,11,0.36,0.00,0.36,0.36,0.36,0.27,0.03,0.30,0.27,0.30
Roman Bürki,ch SUI,GK,Dortmund,28,1990,31,31,2 77,30.août,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Daniel Caligiuri,it ITA,MF FW,Schalke 04,31,1988,28,26,2 293,25.mai,2,2,4,1,1,1,5,0,03.avr,02.juin,03.févr,05.août,66,105,131,0.08,0.08,0.16,0.04,0.12,0.13,0.12,0.26,0.10,0.23
Emre Can,de GER,MF DF,Dortmund,25,1994,12,10,955,10.juin,2,0,2,2,0,0,5,0,01.févr,01.févr,0.5,01.juil,18,54,15,0.19,0.00,0.19,0.19,0.19,0.11,0.05,0.16,0.11,0.16
Koen Casteels,be BEL,GK,Wolfsburg,27,1992,26,26,2 34,26.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Timothy Chandler,us USA,DF MF,Eint Frankfurt,29,1990,22,12,1 22,13.juin,5,1,6,5,0,0,4,0,2.0,2.0,01.juin,03.juin,25,46,91,0.37,0.07,0.44,0.37,0.44,0.15,0.12,0.27,0.15,0.27
Kwon Chang-hoon,kr KOR,MF FW,Freiburg,25,1994,23,6,676,07.mai,2,0,2,2,0,0,0,0,02.janv,02.janv,1.0,03.janv,14,29,62,0.27,0.00,0.27,0.27,0.27,0.28,0.14,0.42,0.28,0.42
Darko Churlinov,mk MKD,MF,Köln,19,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26
Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,32,1987,24,21,1 628,18.janv,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,14,75,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
Christian Clemens,de GER,FW,Köln,27,1991,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.51,0.00,0.51
Jamilu Collins,ng NGA,DF,Paderborn 07,24,1994,30,30,2 668,29.juin,1,2,3,1,0,1,9,1,02.janv,01.mars,01.avr,02.juil,101,133,57,0.03,0.07,0.10,0.03,0.10,0.07,0.05,0.12,0.04,0.09
Kingsley Coman,fr FRA,FW MF,Bayern Munich,23,1996,24,17,1 505,16.juil,4,3,7,4,0,0,2,0,04.juil,04.juil,04.août,09.avr,113,75,329,0.24,0.18,0.42,0.24,0.42,0.28,0.29,0.56,0.28,0.56
Jhon Córdoba,co COL,FW,Köln,26,1993,29,23,1 998,22.févr,13,2,15,13,0,0,5,0,08.sept,08.sept,01.juin,10.avr,30,24,134,0.59,0.09,0.68,0.59,0.68,0.40,0.07,0.47,0.40,0.47
Sergio Córdova,ve VEN,FW,Augsburg,21,1997,16,4,367,04.janv,2,1,3,2,0,0,0,0,01.mars,01.mars,0.9,02.févr,8,7,11,0.49,0.25,0.74,0.49,0.74,0.32,0.22,0.53,0.32,0.53
Danny da Costa,de GER,DF FW,Eint Frankfurt,26,1993,19,15,1 389,15.avr,1,4,5,1,0,0,0,0,01.juin,01.juin,04.févr,05.août,40,52,144,0.06,0.26,0.32,0.06,0.32,0.10,0.27,0.37,0.10,0.37
Philippe Coutinho,br BRA,MF FW,Bayern Munich,27,1992,23,15,1 411,15.juil,8,6,14,7,1,1,0,0,08.juin,07.août,4.0,11.août,57,151,128,0.51,0.38,0.89,0.45,0.83,0.55,0.25,0.80,0.50,0.75
Mickaël Cuisance,fr FRA,MF FW,Bayern Munich,19,1999,9,3,307,03.avr,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.8,8,17,15,0.29,0.00,0.29,0.29,0.29,0.17,0.07,0.24,0.17,0.24
Matheus Cunha,br BRA,FW MF,Hertha BSC,20,1999,11,9,744,08.mars,5,0,5,5,0,0,3,0,03.mars,03.mars,0.5,03.août,25,21,30,0.60,0.00,0.60,0.60,0.60,0.40,0.06,0.46,0.40,0.46
Matheus Cunha,br BRA,FW MF,RB Leipzig,20,1999,10,2,279,03.janv,0,1,1,0,0,0,0,0,2.0,2.0,0.9,02.sept,9,12,13,0.00,0.32,0.32,0.00,0.32,0.64,0.29,0.93,0.64,0.93
Rafael Czichos,de GER,DF,Köln,29,1990,26,26,2 207,24.mai,1,1,2,1,0,0,4,1,01.juil,01.juil,0.5,02.févr,30,83,7,0.04,0.04,0.08,0.04,0.08,0.07,0.02,0.09,0.07,0.09
Moanes Dabbur,il ISR,FW,Hoffenheim,27,1992,14,11,766,08.mai,4,0,4,4,0,0,4,0,03.sept,03.sept,0.9,04.août,9,27,65,0.47,0.00,0.47,0.47,0.47,0.45,0.11,0.57,0.45,0.57
Mahmoud Dahoud,de GER,MF,Dortmund,23,1996,12,6,558,06.févr,0,1,1,0,0,0,1,0,0.9,0.9,0.8,01.juil,7,42,11,0.00,0.16,0.16,0.00,0.16,0.14,0.12,0.27,0.14,0.27
Leon Dajaku,de GER,DF MF,Bayern Munich,18,2001,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vladimír Darida,cz CZE,MF,Hertha BSC,28,1990,28,25,2 256,25.janv,3,4,7,3,0,0,8,1,03.janv,03.janv,04.mai,07.juil,43,117,106,0.12,0.16,0.28,0.12,0.28,0.12,0.18,0.31,0.12,0.31
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Alphonso Davies,ca CAN,DF,Bayern Munich,18,2000,29,24,2 234,24.août,3,5,8,3,0,0,4,1,02.mars,02.mars,04.mars,06.juin,121,135,191,0.12,0.20,0.32,0.12,0.32,0.09,0.17,0.27,0.09,0.27
Thomas Delaney,dk DEN,MF,Dortmund,27,1991,11,11,830,09.févr,0,0,0,0,0,0,4,0,0.6,0.6,0.0,0.6,9,28,6,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Kerem Demirbay,de GER,MF,Leverkusen,26,1993,25,18,1 573,17.mai,1,5,6,1,0,0,4,1,03.févr,03.févr,04.janv,07.avr,34,102,37,0.06,0.29,0.34,0.06,0.34,0.19,0.24,0.42,0.19,0.42
Diego Demme,de GER,MF,RB Leipzig,27,1991,17,14,1 211,13.mai,0,0,0,0,0,0,3,0,0.8,0.8,1.0,01.juil,18,112,16,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13
Moussa Diaby,fr FRA,FW MF,Leverkusen,20,1999,28,18,1 771,19.juil,5,5,10,5,0,0,3,0,05.janv,05.janv,05.juil,10.août,118,44,204,0.25,0.25,0.51,0.25,0.51,0.26,0.29,0.55,0.26,0.55
Javairô Dilrosun,nl NED,MF FW,Hertha BSC,21,1998,23,16,1 309,14.mai,4,2,6,4,0,0,2,0,02.août,02.août,01.mai,04.févr,64,43,65,0.28,0.14,0.41,0.28,0.41,0.19,0.10,0.29,0.19,0.29
Ji Dong-won,kr KOR,FW MF,Mainz 05,28,1991,4,1,102,01.janv,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
