Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Ángel Algobia,es ESP,MF,Getafe,23,1999,26,11,1 138,12.juin,0,0,0,0,0,0,3,0,0.3,0.3,0.6,0.9,10,42,11,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Mohamed Ali Cho,fr FRA,FW MF,Real Sociedad,18,2004,19,5,587,06.mai,1,2,3,1,0,0,1,0,01.août,01.août,01.juil,03.avr,30,8,63,0.15,0.31,0.46,0.15,0.46,0.27,0.25,0.52,0.27,0.52
Domingos André Ribeiro Almeida,pt POR,MF,Valencia,22,2000,34,29,2 539,28.févr,2,4,6,2,0,0,3,0,01.avr,01.avr,03.avr,04.sept,74,197,71,0.07,0.14,0.21,0.07,0.21,0.05,0.12,0.17,0.05,0.17
Marcos Alonso,es ESP,DF,Barcelona,31,1990,24,11,1 172,13.0,1,0,1,1,0,0,3,0,0.9,0.9,0.3,01.févr,26,71,13,0.08,0.00,0.08,0.08,0.08,0.07,0.03,0.09,0.07,0.09
Carlos Álvarez,es ESP,MF,Sevilla,18,2003,1,0,10,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gastón Álvarez,uy URU,DF,Getafe,22,2000,22,16,1 501,16.juil,2,0,2,2,0,0,7,1,0.5,0.5,0.2,0.8,11,38,27,0.12,0.00,0.12,0.12,0.12,0.03,0.01,0.05,0.03,0.05
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Yeray Álvarez,es ESP,DF,Athletic Club,27,1995,28,27,2 332,25.sept,1,1,2,1,0,0,7,1,0.8,0.8,01.janv,01.sept,32,152,8,0.04,0.04,0.08,0.04,0.08,0.03,0.04,0.07,0.03,0.07
Selim Amallah,ma MAR,MF FW,Valladolid,25,1996,7,3,267,3.0,2,1,3,2,0,0,2,1,0.9,0.9,0.3,01.janv,11,10,9,0.67,0.34,01.janv,0.67,01.janv,0.29,0.09,0.38,0.29,0.38
Amath,sn SEN,MF FW,Mallorca,26,1996,28,12,1 227,13.juin,2,0,2,2,0,0,2,1,02.juil,02.juil,0.8,03.mai,33,16,69,0.15,0.00,0.15,0.15,0.15,0.20,0.06,0.25,0.20,0.25
Jordan Amavi,fr FRA,DF,Getafe,28,1994,5,1,200,02.févr,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,4,5,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marcos André,br BRA,FW MF,Valencia,25,1996,17,3,447,5.0,1,0,1,1,0,0,2,1,01.mai,01.mars,0.4,01.août,2,7,20,0.20,0.00,0.20,0.20,0.20,0.29,0.09,0.38,0.27,0.36
Fabrizio Angileri,ar ARG,DF,Getafe,28,1994,15,7,585,06.mai,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,4,16,14,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Josep Antoni Gayá,es ESP,DF MF,Mallorca,22,2000,2,1,98,01.janv,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
José Antonio,es ESP,MF DF,Cádiz,18,2004,2,0,46,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,2,0.00,janv.96,janv.96,0.00,janv.96,0.00,0.03,0.03,0.00,0.03
Anuar,ma MAR,MF FW,Valladolid,27,1995,3,3,210,02.mars,1,0,1,1,0,0,1,0,0.4,0.4,0.5,0.8,6,3,4,0.43,0.00,0.43,0.43,0.43,0.15,0.20,0.35,0.15,0.35
Mauro Arambarri,uy URU,MF,Getafe,26,1995,13,13,992,11.0,0,1,1,0,0,0,5,1,0.2,0.2,01.mai,01.août,8,33,7,0.00,0.09,0.09,0.00,0.09,0.02,0.14,0.16,0.02,0.16
Ronald Araújo,uy URU,DF,Barcelona,23,1999,22,21,1 8,20.0,0,2,2,0,0,0,5,1,02.janv,02.janv,0.8,02.sept,29,79,11,0.00,0.10,0.10,0.00,0.10,0.10,0.04,0.15,0.10,0.15
Adu Ares,es ESP,FW MF,Athletic Club,20,2001,8,0,84,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,8,4,19,0.00,0.00,0.00,0.00,0.00,0.11,0.19,0.30,0.11,0.30
Sergio Arribas,es ESP,MF FW,Real Madrid,20,2001,2,0,19,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,2,0,0.00,0.00,0.00,0.00,0.00,0.74,0.14,0.88,0.74,0.88
Roberto Arroyo,es ESP,MF,Valladolid,18,2003,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ricard Artero,es ESP,MF FW,Girona,19,2003,7,0,133,01.mai,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,4,3,9,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.35,0.35,0.35
Santiago Arzamendia,py PAR,DF MF,Cádiz,24,1998,12,5,483,05.avr,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,8,17,22,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.12,0.04,0.12
Sergio Asenjo,es ESP,GK,Valladolid,33,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marco Asensio,es ESP,FW MF,Real Madrid,26,1996,31,15,1 442,16.0,9,6,15,9,0,1,1,0,06.mars,05.mai,04.sept,10.avr,56,70,108,0.56,0.37,0.94,0.56,0.94,0.39,0.30,0.70,0.35,0.65
Iago Aspas,es ESP,FW,Celta Vigo,34,1987,37,31,2 868,31.9,12,3,15,10,2,3,6,0,11.0,08.juil,05.juin,14.mars,80,162,239,0.38,0.09,0.47,0.31,0.41,0.35,0.18,0.52,0.27,0.45
Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,33,1989,1,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,janv.18,0.00,janv.18,janv.18,janv.18
Ludwig Augustinsson,se SWE,DF,Mallorca,28,1994,4,1,132,01.mai,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,6,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Ezequiel Ávila,ar ARG,FW MF,Osasuna,28,1994,29,23,1 709,19.0,8,2,10,6,2,3,7,1,7.0,04.juil,01.août,06.mai,23,39,96,0.42,0.11,0.53,0.32,0.42,0.37,0.10,0.47,0.25,0.34
Iddrisu Baba,gh GHA,MF DF,Mallorca,26,1996,29,20,1 705,18.sept,0,0,0,0,0,0,5,0,0.6,0.6,0.2,0.8,3,47,8,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Srđan Babić,rs SRB,DF,Almería,26,1996,34,33,2 998,33.3,3,0,3,3,0,0,5,0,01.févr,01.févr,0.3,01.mai,21,63,5,0.09,0.00,0.09,0.09,0.09,0.04,0.01,0.04,0.04,0.04
Loïc Bade,fr FRA,DF,Sevilla,22,2000,19,16,1 449,16.janv,1,0,1,1,0,0,4,0,0.3,0.3,0.1,0.4,7,42,2,0.06,0.00,0.06,0.06,0.06,0.02,0.01,0.02,0.02,0.02
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Édgar Badía,es ESP,GK,Elche,30,1992,36,36,3 24,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alex Baena,es ESP,MF FW,Villarreal,21,2001,35,19,1 947,21.juin,6,2,8,6,0,0,13,1,03.sept,03.sept,05.févr,09.janv,50,124,110,0.28,0.09,0.37,0.28,0.37,0.18,0.24,0.42,0.18,0.42
Alejandro Balde,es ESP,DF,Barcelona,18,2003,33,30,2 471,27.mai,1,6,7,1,0,0,4,0,01.sept,01.sept,04.sept,06.août,95,79,234,0.04,0.22,0.25,0.04,0.25,0.07,0.18,0.25,0.07,0.25
Mikel Balenziaga,es ESP,DF,Athletic Club,34,1988,3,1,115,01.mars,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Iván Balliu,al ALB,DF,Rayo Vallecano,30,1992,37,37,3 232,35.9,0,0,0,0,0,0,6,0,0.3,0.3,02.août,03.janv,75,131,147,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09
Léo Baptistão,br BRA,FW MF,Almería,29,1992,28,24,1 726,19.févr,5,1,6,5,0,0,7,0,04.sept,04.sept,01.févr,06.févr,38,51,83,0.26,0.05,0.31,0.26,0.31,0.26,0.06,0.32,0.26,0.32
Keidi Bare,al ALB,MF,Espanyol,24,1997,18,4,503,05.juin,0,1,1,0,0,0,0,0,0.6,0.6,0.2,0.8,6,28,11,0.00,0.18,0.18,0.00,0.18,0.10,0.04,0.14,0.10,0.14
Kike Barja,es ESP,FW MF,Osasuna,25,1997,27,15,1 312,14.juin,1,6,7,1,0,0,1,0,01.févr,01.févr,03.sept,05.janv,61,35,185,0.07,0.41,0.48,0.07,0.48,0.08,0.26,0.35,0.08,0.35
Ander Barrenetxea,es ESP,FW DF,Real Sociedad,20,2001,23,9,878,09.août,3,1,4,3,0,0,4,0,3.0,3.0,01.févr,04.févr,36,27,72,0.31,0.10,0.41,0.31,0.41,0.31,0.12,0.43,0.31,0.43
Pablo Barrios,es ESP,MF,Atlético Madrid,19,2003,21,6,724,8.0,0,1,1,0,0,0,4,0,0.5,0.5,0.7,01.févr,16,51,27,0.00,0.12,0.12,0.00,0.12,0.07,0.08,0.15,0.07,0.15
Rodrigo Battaglia,ar ARG,MF,Mallorca,31,1991,15,8,686,07.juin,0,0,0,0,0,0,5,0,0.2,0.2,0.0,0.2,3,19,3,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Bebé,cv CPV,FW,Rayo Vallecano,32,1990,4,0,60,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,5,1,10,0.00,0.00,0.00,0.00,0.00,0.12,0.13,0.25,0.12,0.25
Héctor Bellerín,es ESP,DF,Barcelona,27,1995,3,1,143,01.juin,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,13,6,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
Fran Beltrán,es ESP,MF,Celta Vigo,23,1999,36,33,2 855,31.juil,0,2,2,0,0,0,4,0,0.9,0.9,01.juil,02.juin,27,138,33,0.00,0.06,0.06,0.00,0.06,0.03,0.05,0.08,0.03,0.08
Iker Benito,es ESP,FW MF,Osasuna,19,2002,4,2,176,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,9,3,15,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14
Karim Benzema,fr FRA,FW,Real Madrid,34,1987,24,24,2 038,22.juin,19,3,22,12,7,8,1,0,21.mai,14.sept,05.août,20.juil,72,138,157,0.84,0.13,0.97,0.53,0.66,0.95,0.26,janv.20,0.66,0.91
Yuri Berchiche,es ESP,DF,Athletic Club,32,1990,29,27,2 406,26.juil,1,1,2,1,0,0,9,1,01.mars,01.mars,01.avr,02.juil,59,179,95,0.04,0.04,0.07,0.04,0.07,0.05,0.05,0.10,0.05,0.10
Álex Berenguer,es ESP,FW,Athletic Club,27,1995,37,26,2 297,25.mai,4,1,5,4,0,0,2,0,04.mars,04.mars,04.juin,9.0,73,77,249,0.16,0.04,0.20,0.16,0.20,0.17,0.18,0.35,0.17,0.35
Pedro Bigas,es ESP,DF,Elche,31,1990,28,25,2 02,22.avr,0,0,0,0,0,0,4,2,01.août,01.août,0.0,01.août,19,83,3,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
El Bilal Touré,ml MLI,FW,Almería,20,2001,21,15,1 264,14.0,7,2,9,7,0,0,0,0,06.mars,06.mars,01.mars,07.juin,18,14,51,0.50,0.14,0.64,0.50,0.64,0.45,0.09,0.54,0.45,0.54
Antonio Blanco,es ESP,MF,Cádiz,22,2000,3,2,158,01.août,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Lautaro Blanco,ar ARG,DF MF,Elche,23,1999,17,9,872,09.juil,0,2,2,0,0,0,2,0,0.0,0.0,01.mai,01.juin,41,28,76,0.00,0.21,0.21,0.00,0.21,0.00,0.16,0.16,0.00,0.16
Theo Bongonda,cd COD,MF FW,Cádiz,26,1995,31,24,1 938,21.mai,4,3,7,3,1,1,2,0,05.févr,04.avr,3.0,07.avr,74,39,105,0.19,0.14,0.33,0.14,0.28,0.24,0.14,0.38,0.20,0.34
Yassine Bounou,ma MAR,GK,Sevilla,31,1991,25,25,2 151,23.sept,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lucas Boyé,ar ARG,FW,Elche,26,1996,35,29,2 462,27.avr,7,2,9,7,0,1,7,1,08.mars,07.mai,02.sept,10.mai,58,63,160,0.26,0.07,0.33,0.26,0.33,0.30,0.11,0.41,0.27,0.38
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Martin Braithwaite,dk DEN,FW MF,Espanyol,31,1991,31,29,2 456,27.mars,10,2,12,10,0,0,5,1,09.févr,09.févr,01.avr,10.juin,32,54,126,0.37,0.07,0.44,0.37,0.44,0.34,0.05,0.39,0.34,0.39
Darko Brašanac,rs SRB,MF,Osasuna,30,1992,25,9,1 041,11.juin,1,1,2,1,0,0,5,0,01.févr,01.févr,0.6,01.août,18,49,36,0.09,0.09,0.17,0.09,0.17,0.10,0.05,0.15,0.10,0.15
Claudio Bravo,cl CHI,GK,Betis,39,1983,12,12,1 08,12.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ante Budimir,hr CRO,FW,Osasuna,31,1991,31,22,1 798,20.0,8,0,8,8,0,0,5,0,07.juin,07.juin,0.7,08.mars,23,23,98,0.40,0.00,0.40,0.40,0.40,0.38,0.03,0.41,0.38,0.41
Manu Bueno,es ESP,MF,Sevilla,18,2004,2,2,149,01.juil,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,4,1,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
Santiago Bueno,uy URU,DF,Girona,23,1998,34,34,3 01,33.4,0,1,1,0,0,0,7,1,01.mars,01.mars,1.0,02.mars,30,148,4,0.00,0.03,0.03,0.00,0.03,0.04,0.03,0.07,0.04,0.07
Sergio Busquets,es ESP,MF,Barcelona,34,1988,30,28,2 339,26.0,0,4,4,0,0,0,8,1,0.4,0.4,02.août,03.mars,26,254,32,0.00,0.15,0.15,0.00,0.15,0.02,0.11,0.13,0.02,0.13
Leandro Cabrera,uy URU,DF,Espanyol,31,1991,32,31,2 669,29.juil,0,1,1,0,0,0,10,2,02.mars,02.mars,01.mai,03.juil,13,95,8,0.00,0.03,0.03,0.00,0.03,0.08,0.05,0.13,0.08,0.13
Cala,es ESP,DF,Cádiz,32,1989,3,1,137,01.mai,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Fernando Calero,es ESP,DF MF,Espanyol,26,1995,27,20,1 611,17.sept,0,1,1,0,0,0,6,0,0.7,0.7,0.6,01.mars,9,64,4,0.00,0.06,0.06,0.00,0.06,0.04,0.03,0.07,0.04,0.07
Alexander Callens,pe PER,DF,Girona,30,1992,6,0,120,01.mars,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eduardo Camavinga,fr FRA,MF DF,Real Madrid,19,2002,37,21,2 01,22.mars,0,1,1,0,0,0,6,0,0.8,0.8,01.mai,02.mars,69,165,99,0.00,0.04,0.04,0.00,0.04,0.04,0.07,0.10,0.04,0.10
Sergio Camello,es ESP,FW,Rayo Vallecano,21,2001,38,27,2 401,26.juil,6,5,11,6,0,0,1,0,07.mars,07.mars,02.avr,09.juin,40,42,122,0.22,0.19,0.41,0.22,0.41,0.27,0.09,0.36,0.27,0.36
Sergio Canales,es ESP,FW MF,Betis,31,1991,31,28,2 402,26.juil,4,3,7,3,1,1,4,2,04.mars,03.mai,05.juin,09.janv,82,143,150,0.15,0.11,0.26,0.11,0.22,0.16,0.21,0.37,0.13,0.34
Ander Capa,es ESP,DF,Athletic Club,30,1992,7,1,109,01.févr,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,12,7,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Étienne Capoue,fr FRA,MF,Villarreal,34,1988,28,22,1 955,21.juil,3,0,3,3,0,0,4,0,02.juin,02.juin,01.févr,03.août,45,98,72,0.14,0.00,0.14,0.14,0.14,0.12,0.06,0.18,0.12,0.18
Isaac Carcelen,es ESP,DF,Cádiz,29,1993,27,25,2 199,24.avr,0,1,1,0,0,0,4,3,0.2,0.2,01.mars,01.juin,33,85,62,0.00,0.04,0.04,0.00,0.04,0.01,0.05,0.06,0.01,0.06
Juan Carlos,es ESP,GK,Girona,34,1988,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
José Carlos Lazo,es ESP,MF FW,Almería,26,1996,1,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27
José Carlos Lazo,es ESP,MF FW,Espanyol,26,1996,10,0,159,01.août,1,1,2,1,0,0,0,0,0.2,0.2,0.2,0.5,2,4,10,0.57,0.57,janv.13,0.57,janv.13,0.13,0.13,0.26,0.13,0.26
Carmona,es ESP,MF DF,Elche,20,2002,9,8,589,06.mai,1,0,1,1,0,0,5,1,0.4,0.4,0.1,0.5,8,10,27,0.15,0.00,0.15,0.15,0.15,0.06,0.02,0.08,0.06,0.08
Carmona,es ESP,DF,Sevilla,20,2002,10,5,527,05.sept,2,1,3,2,0,0,6,1,0.8,0.8,0.4,01.févr,9,11,8,0.34,0.17,0.51,0.34,0.51,0.14,0.06,0.20,0.14,0.20
Yannick Carrasco,be BEL,DF MF,Atlético Madrid,28,1993,35,26,2 317,25.juil,7,3,10,6,1,1,2,0,8.0,07.févr,04.janv,11.févr,146,84,264,0.27,0.12,0.39,0.23,0.35,0.31,0.16,0.47,0.28,0.44
Dani Carvajal,es ESP,DF,Real Madrid,30,1992,27,20,1 784,19.août,0,2,2,0,0,0,8,1,0.8,0.8,2.0,02.août,22,58,147,0.00,0.10,0.10,0.00,0.10,0.04,0.10,0.14,0.04,0.14
William Carvalho,pt POR,MF,Betis,30,1992,33,31,2 438,27.janv,3,1,4,3,0,0,6,1,03.janv,03.janv,01.juin,04.juil,46,203,52,0.11,0.04,0.15,0.11,0.15,0.11,0.06,0.17,0.11,0.17
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Casemiro,br BRA,MF,Real Madrid,30,1992,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Valentín Castellanos,ar ARG,FW,Girona,23,1998,35,33,2 597,28.sept,13,0,13,12,1,1,11,0,11.févr,10.avr,01.juil,12.janv,30,34,128,0.45,0.00,0.45,0.42,0.42,0.39,0.06,0.45,0.36,0.42
Samu Castillejo,es ESP,FW MF,Valencia,27,1995,25,17,1 362,15.janv,4,0,4,4,0,0,7,0,02.sept,02.sept,3.0,05.sept,54,76,115,0.26,0.00,0.26,0.26,0.26,0.19,0.20,0.39,0.19,0.39
Catena,es ESP,DF,Rayo Vallecano,27,1994,35,35,3 103,34.5,1,1,2,1,0,0,14,1,01.avr,01.avr,01.avr,02.août,8,119,2,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08
Edinson Cavani,uy URU,FW,Valencia,35,1987,25,20,1 449,16.janv,5,2,7,3,2,3,6,0,6.0,03.juin,01.juil,05.mars,8,20,53,0.31,0.12,0.43,0.19,0.31,0.37,0.11,0.48,0.22,0.33
Dani Ceballos,es ESP,MF,Real Madrid,25,1996,30,19,1 564,17.avr,0,4,4,0,0,0,8,0,0.9,0.9,02.janv,3.0,60,204,60,0.00,0.23,0.23,0.00,0.23,0.05,0.12,0.17,0.05,0.17
Álex Centelles,es ESP,DF,Almería,24,1997,15,11,1 123,12.mai,1,2,3,1,0,0,0,1,0.4,0.4,01.mars,01.juil,17,35,48,0.08,0.16,0.24,0.08,0.24,0.03,0.11,0.14,0.03,0.14
Franco Cervi,ar ARG,MF DF,Celta Vigo,28,1994,36,21,1 894,21.0,0,4,4,0,0,0,2,1,02.mars,02.mars,02.juil,05.janv,45,69,113,0.00,0.19,0.19,0.00,0.19,0.11,0.13,0.24,0.11,0.24
