Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Wissam Ben Yedder,fr FRA,FW,Monaco,29,1990,37,32,2607,29.0,20,7,27,10,10,12,3,0,19.juin,10.févr,06.juil,16.sept,61,109,226,0.69,0.24,0.93,0.35,0.59,0.68,0.23,0.91,0.35,0.58
Samy Benchamma,fr FRA,DFMF,Montpellier,20,2000,5,0,42,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Darío Benedetto,ar ARG,FW,Marseille,30,1990,32,19,1579,17.mai,5,3,8,4,1,1,3,2,07.juin,06.août,01.août,08.juin,15,22,96,0.28,0.17,0.46,0.23,0.40,0.43,0.10,0.53,0.39,0.49
Walter Benítez,ar ARG,GK,Nice,27,1993,38,38,342,38.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Loris Benito,ch SUI,DF,Bordeaux,28,1992,31,30,2651,29.mai,0,0,0,0,0,0,7,1,0.5,0.5,01.mars,01.août,57,120,73,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.06,0.02,0.06
Bilal Benkhedim,fr FRA,FW,Saint-Étienne,19,2001,3,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,9,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
Djamel Benlamri,dz ALG,DF,Lyon,30,1989,6,0,149,01.juil,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Yassine Benrahou,fr FRA,MF,Nîmes,21,1999,23,15,1239,13.août,0,0,0,0,0,0,2,0,0.8,0.8,02.juil,03.avr,26,61,53,0.00,0.00,0.00,0.00,0.00,0.06,0.19,0.25,0.06,0.25
Yassine Benzia,dz ALG,MFFW,Dijon,25,1994,7,5,407,04.mai,2,1,3,0,2,2,1,0,01.août,0.2,0.5,0.7,5,19,11,0.44,0.22,0.66,0.00,0.22,0.39,0.11,0.50,0.04,0.15
Valon Berisha,xk KVX,MF,Reims,27,1993,24,17,1645,18.mars,0,3,3,0,0,0,2,0,1.0,1.0,01.août,02.août,48,130,51,0.00,0.16,0.16,0.00,0.16,0.06,0.10,0.15,0.06,0.15
Paul Bernardoni,fr FRA,GK,Angers,23,1997,38,38,342,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Juan Bernat,es ESP,DF,Paris S-G,27,1993,3,2,194,02.févr,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,11,16,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
Dimitry Bertaud,cd COD,GK,Montpellier,22,1998,9,7,745,08.mars,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Loïc Bessile,tg TOG,DF,Bordeaux,21,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Giulian Biancone,fr FRA,DFMF,Monaco,20,2000,2,1,92,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,4,6,15,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.17,0.04,0.17
El Bilal Touré,ml MLI,FW,Reims,18,2001,33,11,1245,13.août,4,1,5,4,0,0,4,0,03.janv,03.janv,0.7,03.août,13,20,65,0.29,0.07,0.36,0.29,0.36,0.22,0.05,0.27,0.22,0.27
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Ludovic Blas,fr FRA,MFFW,Nantes,22,1997,36,32,2787,31.0,10,4,14,10,0,0,5,0,08.janv,08.janv,03.juin,11.juil,73,131,151,0.32,0.13,0.45,0.32,0.45,0.26,0.12,0.38,0.26,0.38
Antonin Bobichon,fr FRA,MFFW,Angers,24,1995,23,10,911,10.janv,0,1,1,0,0,0,0,0,1.0,1.0,01.avr,02.avr,20,61,58,0.00,0.10,0.10,0.00,0.10,0.10,0.14,0.24,0.10,0.24
Sacha Boey,fr FRA,DF,Dijon,19,2000,24,21,1863,20.juil,0,1,1,0,0,0,1,0,0.3,0.3,01.mai,01.sept,32,65,91,0.00,0.05,0.05,0.00,0.05,0.02,0.07,0.09,0.02,0.09
Sacha Boey,fr FRA,DF,Rennes,19,2000,2,2,124,01.avr,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.1,1,5,7,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.10,0.06,0.10
Quentin Boisgard,fr FRA,MFFW,Lorient,23,1997,24,17,1314,14.juin,2,2,4,2,0,0,5,0,02.janv,02.janv,01.juil,03.juil,28,43,107,0.14,0.14,0.27,0.14,0.27,0.14,0.11,0.26,0.14,0.26
Sven Botman,nl NED,DF,Lille,20,2000,37,37,3309,36.8,0,0,0,0,0,0,2,0,01.févr,01.févr,0.3,01.mai,24,183,7,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Denis Bouanga,ga GAB,MFFW,Saint-Étienne,25,1994,36,30,272,30.2,7,4,11,4,3,4,7,0,12.août,09.juin,03.janv,12.juil,85,51,222,0.23,0.13,0.36,0.13,0.26,0.42,0.10,0.53,0.32,0.42
Hicham Boudaoui,dz ALG,MF,Nice,20,1999,25,22,1736,19.mars,3,2,5,3,0,0,9,0,02.févr,02.févr,01.sept,04.janv,33,64,70,0.16,0.10,0.26,0.16,0.26,0.11,0.10,0.21,0.11,0.21
Ryad Boudebouz,dz ALG,MFFW,Saint-Étienne,30,1990,14,7,651,07.févr,0,1,1,0,0,2,2,0,02.janv,0.5,02.août,03.mars,20,49,36,0.00,0.14,0.14,0.00,0.14,0.29,0.39,0.68,0.07,0.46
Sofiane Boufal,ma MAR,FWMF,Angers,26,1993,14,9,732,08.janv,1,0,1,1,0,0,3,0,01.juil,01.juil,0.1,01.sept,26,34,35,0.12,0.00,0.12,0.12,0.12,0.21,0.02,0.23,0.21,0.23
Farid Boulaya,dz ALG,MFFW,Metz,27,1993,33,32,2815,31.mars,6,8,14,5,1,2,5,0,05.févr,03.juil,08.mai,12.févr,120,217,116,0.19,0.26,0.45,0.16,0.42,0.17,0.27,0.44,0.12,0.39
Ismaël Boura,km COM,DF,Lens,19,2000,20,8,824,09.févr,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.9,30,34,56,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09
Benjamin Bourigeaud,fr FRA,MFFW,Rennes,26,1994,37,29,2552,28.avr,6,5,11,6,0,0,8,0,04.mars,04.mars,05.juin,09.sept,21,192,164,0.21,0.18,0.39,0.21,0.39,0.15,0.20,0.35,0.15,0.35
John Boye,gh GHA,DF,Metz,33,1987,35,35,3041,33.8,1,2,3,1,0,0,6,2,02.mars,02.mars,0.2,02.juin,4,38,0,0.03,0.06,0.09,0.03,0.09,0.07,0.01,0.08,0.07,0.08
Umut Bozok,tr TUR,MFFW,Lorient,23,1996,5,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Domagoj Bradarić,hr CRO,DF,Lille,20,1999,26,14,1263,14.0,1,2,3,1,0,0,4,0,0.2,0.2,0.9,01.janv,42,44,93,0.07,0.14,0.21,0.07,0.21,0.01,0.07,0.08,0.01,0.08
Lilian Brassier,fr FRA,DF,Brest,20,1999,11,11,962,10.juil,1,1,2,1,0,0,3,0,0.6,0.6,1.0,01.juin,2,51,15,0.09,0.09,0.19,0.09,0.19,0.06,0.09,0.15,0.06,0.15
Anthony Briançon,fr FRA,DF,Nîmes,25,1994,16,14,1225,13.juin,0,0,0,0,0,0,4,0,0.4,0.4,0.2,0.6,9,57,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Jimmy Briand,fr FRA,FW,Bordeaux,34,1985,24,1,571,06.mars,1,2,3,0,1,1,2,0,01.août,1.0,0.2,01.févr,3,7,22,0.16,0.32,0.47,0.00,0.32,0.28,0.03,0.31,0.15,0.18
Dylan Bronn,tn TUN,DF,Metz,25,1995,38,38,3412,37.9,2,0,2,1,1,2,4,0,02.mars,0.7,0.3,1.0,37,119,7,0.05,0.00,0.05,0.03,0.03,0.06,0.01,0.07,0.02,0.03
Lucas Buadés,fr FRA,MF,Nîmes,22,1997,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Patrick Burner,mq MTQ,DF,Nice,24,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Patrick Burner,mq MTQ,DF,Nîmes,24,1996,22,14,1317,14.juin,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,17,56,34,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Marcin Bułka,pl POL,GK,Paris S-G,20,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jimmy Cabot,fr FRA,FWMF,Angers,26,1994,22,8,942,10.mai,1,1,2,1,0,0,1,0,0.8,0.8,01.janv,01.sept,33,42,84,0.10,0.10,0.19,0.10,0.19,0.08,0.11,0.18,0.08,0.18
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Anthony Caci,fr FRA,DF,Strasbourg,23,1997,33,32,2797,31.janv,0,2,2,0,0,0,0,0,0.3,0.3,02.mai,02.août,52,159,86,0.00,0.06,0.06,0.00,0.06,0.01,0.08,0.09,0.01,0.09
Mathieu Cafaro,fr FRA,MFFW,Reims,23,1997,31,27,2074,23.0,4,2,6,4,0,0,3,0,02.juil,02.juil,02.juin,05.mars,61,69,111,0.17,0.09,0.26,0.17,0.26,0.12,0.11,0.23,0.12,0.23
Yannick Cahuzac,fr FRA,MF,Lens,35,1985,30,26,2252,25.0,1,0,1,1,0,0,9,0,01.avr,01.avr,0.6,2.0,28,100,50,0.04,0.00,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08
Marc-Aurèle Caillard,fr FRA,GK,Metz,26,1994,5,4,361,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Duje Ćaleta-Car,hr CRO,DF,Marseille,23,1996,33,32,2813,31.mars,2,1,3,2,0,0,8,1,01.févr,01.févr,1.0,02.févr,13,82,3,0.06,0.03,0.10,0.06,0.10,0.04,0.03,0.07,0.04,0.07
Mahdi Camara,fr FRA,MFDF,Saint-Étienne,22,1998,37,37,329,36.6,3,2,5,3,0,0,4,0,03.févr,03.févr,01.mars,04.mai,55,141,57,0.08,0.05,0.14,0.08,0.14,0.09,0.04,0.12,0.09,0.12
Eduardo Camavinga,fr FRA,MF,Rennes,17,2002,35,28,2402,26.juil,1,2,3,1,0,0,6,0,01.août,01.août,01.août,03.juin,85,185,73,0.04,0.07,0.11,0.04,0.11,0.07,0.07,0.14,0.07,0.14
Pierrick Capelle,fr FRA,MFDF,Angers,33,1987,35,24,2053,22.août,3,3,6,3,0,0,2,0,3.0,3.0,02.janv,05.févr,38,97,90,0.13,0.13,0.26,0.13,0.26,0.13,0.09,0.23,0.13,0.23
Maxence Caqueret,fr FRA,MF,Lyon,20,2000,29,19,1761,19.juin,0,1,1,0,0,0,4,1,0.7,0.7,01.juin,02.mars,24,174,44,0.00,0.05,0.05,0.00,0.05,0.04,0.08,0.12,0.04,0.12
