Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Milan Badelj,hr CRO,MF,Lazio,29,1989,23,14,1 141,12.juil,1,0,1,1,0,0,6,0,0.8,0.8,0.5,01.févr,19,101,12,0.08,0.00,0.08,0.08,0.08,0.06,0.04,0.10,0.06,0.10
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Tiemoué Bakayoko,fr FRA,MF,Milan,23,1994,31,26,2 301,25.juin,1,1,2,1,0,0,6,1,01.juil,01.juil,01.juin,03.févr,49,156,45,0.04,0.04,0.08,0.04,0.08,0.06,0.06,0.13,0.06,0.13
Keita Baldé,sn SEN,FW,Inter,23,1995,24,8,889,09.sept,5,2,7,5,0,0,2,1,03.sept,03.sept,02.févr,06.janv,57,27,98,0.51,0.20,0.71,0.51,0.71,0.39,0.22,0.61,0.39,0.61
Andrija Balić,hr CRO,FW MF,Udinese,20,1997,4,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,2,0.00,0.00,0.00,0.00,0.00,0.08,0.18,0.26,0.08,0.26
Mattia Bani,it ITA,DF,Chievo,24,1993,30,29,2 61,29.0,0,0,0,0,0,0,8,1,1.0,1.0,0.8,01.août,4,63,11,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
Antonín Barák,cz CZE,MF FW,Udinese,23,1994,8,4,329,03.juil,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,9,11,11,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10
Federico Barba,it ITA,DF,Chievo,24,1993,30,29,2 483,27.juin,0,0,0,0,0,0,6,2,0.8,0.8,01.juin,02.mai,30,106,34,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09
Francesco Bardi,it ITA,GK,Frosinone,26,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nicolò Barella,it ITA,MF,Cagliari,21,1997,35,35,3 107,34.5,1,3,4,1,0,1,10,2,02.juin,01.août,03.janv,04.sept,112,206,139,0.03,0.09,0.12,0.03,0.12,0.07,0.09,0.17,0.05,0.14
Antonino Barillà,it ITA,MF,Parma,30,1988,31,30,2 618,29.janv,3,2,5,3,0,0,10,0,3.0,3.0,01.sept,04.sept,30,93,84,0.10,0.07,0.17,0.10,0.17,0.10,0.07,0.17,0.10,0.17
Édgar Barreto,py PAR,MF,Sampdoria,34,1984,12,9,785,08.juil,0,2,2,0,0,0,2,0,1.0,1.0,01.juin,02.mai,4,55,36,0.00,0.23,0.23,0.00,0.23,0.11,0.18,0.29,0.11,0.29
Musa Barrow,gm GAM,FW,Atalanta,19,1998,22,6,601,06.juil,1,2,3,1,0,0,0,0,02.sept,02.sept,01.avr,04.avr,33,25,79,0.15,0.30,0.45,0.15,0.45,0.44,0.21,0.65,0.44,0.65
Andrea Barzagli,it ITA,DF,Juventus,37,1981,7,4,260,02.sept,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,18,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Daniele Baselli,it ITA,MF,Torino,26,1992,34,27,2 379,26.avr,4,1,5,4,0,0,5,0,02.avr,02.avr,04.févr,06.juin,50,143,73,0.15,0.04,0.19,0.15,0.19,0.09,0.16,0.25,0.09,0.25
Alessandro Bastoni,it ITA,DF,Parma,19,1999,24,18,1 69,18.août,1,0,1,1,0,0,2,0,0.6,0.6,0.4,0.9,7,32,1,0.05,0.00,0.05,0.05,0.05,0.03,0.02,0.05,0.03,0.05
Bastos,ao ANG,DF,Lazio,27,1991,18,11,1 139,12.juil,1,0,1,1,0,0,3,0,0.7,0.7,0.0,0.7,24,38,8,0.08,0.00,0.08,0.08,0.08,0.05,0.00,0.06,0.05,0.06
Andrea Beghetto,it ITA,DF,Frosinone,23,1994,27,25,2 226,24.juil,0,3,3,0,0,0,3,0,1.0,1.0,4.0,5.0,34,57,141,0.00,0.12,0.12,0.00,0.12,0.04,0.16,0.20,0.04,0.20
Valon Behrami,ch SUI,MF,Udinese,33,1985,19,17,1 361,15.janv,1,0,1,1,0,0,6,0,0.8,0.8,0.2,01.janv,4,19,5,0.07,0.00,0.07,0.07,0.07,0.06,0.02,0.07,0.06,0.07
Nicky Beloko,ch SUI,FW MF,Fiorentina,18,2000,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andrea Belotti,it ITA,FW,Torino,24,1993,37,37,3 299,36.7,15,3,18,10,5,6,5,0,17.mars,12.juin,04.mars,16.sept,82,68,267,0.41,0.08,0.49,0.27,0.35,0.47,0.12,0.59,0.34,0.46
Marco Benassi,it ITA,MF,Fiorentina,23,1994,32,29,2 282,25.avr,7,1,8,7,0,0,6,1,05.juin,05.juin,2.0,07.juin,58,112,148,0.28,0.04,0.32,0.28,0.32,0.22,0.08,0.30,0.22,0.30
Medhi Benatia,ma MAR,DF,Juventus,31,1987,5,5,450,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,3,13,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Ismaël Bennacer,dz ALG,MF,Empoli,20,1997,37,32,2 961,32.9,0,5,5,0,0,0,7,0,0.6,0.6,03.janv,03.août,49,199,57,0.00,0.15,0.15,0.00,0.15,0.02,0.10,0.11,0.02,0.11
Rodrigo Bentancur,uy URU,MF,Juventus,21,1997,31,21,2 003,22.mars,2,3,5,2,0,0,8,1,01.mai,01.mai,02.janv,03.juin,36,128,65,0.09,0.13,0.22,0.09,0.22,0.07,0.10,0.16,0.07,0.16
Domenico Berardi,it ITA,FW MF,Sassuolo,23,1994,35,32,2 875,31.9,8,4,12,7,1,1,5,1,08.sept,08.janv,04.mai,12.juin,106,141,310,0.25,0.13,0.38,0.22,0.34,0.28,0.14,0.42,0.25,0.40
Álex Berenguer,es ESP,MF DF,Torino,23,1995,31,15,1 486,16.mai,2,3,5,2,0,0,4,0,1.0,1.0,03.juil,04.juil,63,45,166,0.12,0.18,0.30,0.12,0.30,0.06,0.23,0.28,0.06,0.28
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Bartosz Bereszyński,pl POL,DF,Sampdoria,26,1992,27,24,2 2,24.avr,0,2,2,0,0,0,6,1,0.3,0.3,0.7,1.0,51,150,97,0.00,0.08,0.08,0.00,0.08,0.01,0.03,0.04,0.01,0.04
Etrit Berisha,al ALB,GK,Atalanta,29,1989,18,18,1 62,18.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Valon Berisha,xk KVX,MF FW,Lazio,25,1993,8,1,198,02.févr,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,6,8,9,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09
Federico Bernardeschi,it ITA,MF FW,Juventus,24,1994,28,14,1 473,16.avr,2,3,5,2,0,0,5,1,03.août,03.août,03.avr,07.févr,58,66,153,0.12,0.18,0.31,0.12,0.31,0.23,0.21,0.44,0.23,0.44
Daniel Bessa,it ITA,MF,Genoa,25,1993,34,25,2 441,27.janv,1,3,4,1,0,0,8,0,03.juin,03.juin,02.juil,06.mars,81,122,142,0.04,0.11,0.15,0.04,0.15,0.13,0.10,0.23,0.13,0.23
Jonathan Biabiany,fr FRA,FW,Parma,30,1988,18,12,1 069,11.sept,0,0,0,0,0,0,4,0,0.4,0.4,01.mars,01.juil,27,23,52,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.14,0.03,0.14
Lucas Biglia,ar ARG,MF,Milan,32,1986,16,13,1 114,12.avr,1,0,1,1,0,0,3,0,0.2,0.2,0.4,0.7,11,67,4,0.08,0.00,0.08,0.08,0.08,0.02,0.03,0.05,0.02,0.05
Cristiano Biraghi,it ITA,DF,Fiorentina,25,1992,36,36,3 194,35.5,1,4,5,1,0,0,8,0,01.avr,01.avr,06.janv,07.mai,76,119,177,0.03,0.11,0.14,0.03,0.14,0.04,0.17,0.21,0.04,0.21
Davide Biraschi,it ITA,DF,Genoa,24,1994,34,32,2 841,31.6,0,0,0,0,0,0,3,1,0.4,0.4,1.0,01.mars,54,125,18,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Valter Birsa,si SVN,MF FW,Cagliari,31,1986,12,4,353,03.sept,0,0,0,0,0,0,0,0,0.5,0.5,0.7,01.févr,14,20,23,0.00,0.00,0.00,0.00,0.00,0.12,0.19,0.31,0.12,0.31
Valter Birsa,si SVN,MF FW,Chievo,31,1986,17,12,1 101,12.févr,2,2,4,1,1,1,1,0,01.juil,0.9,02.févr,03.janv,40,78,72,0.16,0.16,0.33,0.08,0.25,0.14,0.18,0.32,0.08,0.26
Kevin-Prince Boateng,gh GHA,FW,Sassuolo,31,1987,13,11,938,10.avr,4,1,5,2,2,2,1,0,03.août,02.mars,0.8,03.janv,7,24,62,0.38,0.10,0.48,0.19,0.29,0.37,0.08,0.45,0.22,0.30
Jeremie Boga,ci CIV,FW MF,Sassuolo,21,1997,25,14,1 443,16.0,3,1,4,3,0,0,0,0,03.avr,03.avr,0.8,04.févr,79,29,105,0.19,0.06,0.25,0.19,0.25,0.21,0.05,0.26,0.21,0.26
Giacomo Bonaventura,it ITA,MF,Milan,28,1989,8,8,646,07.févr,3,1,4,3,0,0,0,0,02.sept,02.sept,0.8,03.juin,32,40,26,0.42,0.14,0.56,0.42,0.56,0.40,0.10,0.50,0.40,0.50
Kevin Bonifazi,it ITA,DF,SPAL,22,1996,27,26,2 301,25.juin,2,1,3,2,0,0,2,0,0.6,0.6,0.3,0.9,42,92,8,0.08,0.04,0.12,0.08,0.12,0.02,0.01,0.03,0.02,0.03
Leonardo Bonucci,it ITA,DF,Juventus,31,1987,29,27,2 472,27.mai,3,0,3,3,0,0,2,0,02.janv,02.janv,0.8,02.sept,6,101,4,0.11,0.00,0.11,0.11,0.11,0.08,0.03,0.10,0.08,0.10
Fabio Borini,it ITA,FW DF,Milan,27,1991,20,10,1 054,11.juil,2,2,4,2,0,0,3,0,02.mai,02.mai,01.févr,03.juin,13,26,96,0.17,0.17,0.34,0.17,0.34,0.21,0.10,0.31,0.21,0.31
Mehdi Bourabia,ma MAR,MF,Sassuolo,26,1991,32,21,2 01,22.mars,1,0,1,1,0,0,8,1,02.mars,02.mars,02.juil,04.sept,24,91,70,0.04,0.00,0.04,0.04,0.04,0.10,0.12,0.22,0.10,0.22
Filip Bradarić,hr CRO,MF,Cagliari,26,1992,27,17,1 494,16.juin,0,2,2,0,0,0,5,0,0.5,0.5,0.5,01.janv,11,94,11,0.00,0.12,0.12,0.00,0.12,0.03,0.03,0.06,0.03,0.06
Gleison Bremer,br BRA,DF,Torino,21,1997,5,2,183,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,9,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Nicolò Brighenti,it ITA,DF,Frosinone,28,1989,11,11,990,11.0,0,0,0,0,0,0,4,0,0.4,0.4,0.3,0.6,15,76,10,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06
Matteo Brighi,it ITA,MF,Empoli,37,1981,10,1,231,02.juin,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.8,0,13,4,0.39,0.00,0.39,0.39,0.39,0.28,0.04,0.32,0.28,0.32
Enrico Brignola,it ITA,FW MF,Sassuolo,19,1999,7,2,175,01.sept,1,0,1,1,0,0,2,0,0.6,0.6,0.1,0.7,8,10,15,0.51,0.00,0.51,0.51,0.51,0.30,0.04,0.34,0.30,0.34
Marcelo Brozović,hr CRO,MF,Inter,25,1992,32,31,2 65,29.avr,2,1,3,2,0,0,11,1,1.0,1.0,03.avr,04.avr,43,287,29,0.07,0.03,0.10,0.07,0.10,0.03,0.12,0.15,0.03,0.15
Rafael Cabral,br BRA,GK,Sampdoria,28,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Fabrizio Cacciatore,it ITA,DF,Cagliari,31,1986,7,7,580,06.avr,0,2,2,0,0,0,2,0,0.2,0.2,0.8,1.0,4,24,19,0.00,0.31,0.31,0.00,0.31,0.03,0.12,0.16,0.03,0.16
Fabrizio Cacciatore,it ITA,DF,Chievo,31,1986,7,5,497,05.mai,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.7,8,20,25,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12
Martín Cáceres,uy URU,DF,Lazio,31,1987,4,3,307,03.avr,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,17,10,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Martín Cáceres,uy URU,DF,Juventus,31,1987,9,7,628,7.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.4,13,34,5,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Felipe Caicedo,ec ECU,FW,Lazio,29,1988,28,17,1 371,15.févr,8,2,10,7,1,1,4,0,08.févr,07.avr,01.févr,08.juin,21,35,93,0.53,0.13,0.66,0.46,0.59,0.54,0.08,0.62,0.49,0.57
Arturo Calabresi,it ITA,DF,Bologna,22,1996,18,16,1 412,15.juil,1,0,1,1,0,0,8,0,0.4,0.4,0.4,0.8,13,63,11,0.06,0.00,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05
Davide Calabria,it ITA,DF,Milan,21,1996,26,22,1 95,21.juil,1,2,3,1,0,0,5,0,0.4,0.4,2.0,02.avr,58,123,124,0.05,0.09,0.14,0.05,0.14,0.02,0.09,0.11,0.02,0.11
Hakan Çalhanoğlu,tr TUR,MF FW,Milan,24,1994,36,34,2 884,32.0,3,6,9,3,0,0,3,0,05.févr,05.févr,06.févr,11.avr,126,210,196,0.09,0.19,0.28,0.09,0.28,0.16,0.19,0.36,0.16,0.36
José Callejón,es ESP,MF FW,Napoli,31,1987,34,29,2 65,29.avr,3,10,13,3,0,0,1,0,05.juil,05.juil,08.mars,14.janv,54,135,247,0.10,0.34,0.44,0.10,0.44,0.20,0.28,0.48,0.20,0.48
Joel Campbell,cr CRC,FW MF,Frosinone,26,1992,17,11,891,09.sept,0,3,3,0,0,0,4,0,0.6,0.6,01.juin,02.févr,37,23,59,0.00,0.30,0.30,0.00,0.30,0.06,0.16,0.22,0.06,0.22
Emre Can,de GER,MF,Juventus,24,1994,29,20,1 811,20.janv,4,1,5,3,1,1,7,0,02.juil,01.sept,02.avr,04.avr,48,90,46,0.20,0.05,0.25,0.15,0.20,0.13,0.12,0.26,0.10,0.22
João Cancelo,pt POR,DF,Juventus,24,1994,25,22,1 968,21.sept,1,3,4,1,0,0,6,0,01.juil,01.juil,4.0,05.juil,109,143,152,0.05,0.14,0.18,0.05,0.18,0.08,0.18,0.26,0.08,0.26
Antonio Candreva,it ITA,FW MF,Inter,31,1987,18,5,502,05.juin,1,0,1,1,0,0,0,0,2.0,2.0,01.janv,03.janv,41,17,75,0.18,0.00,0.18,0.18,0.18,0.35,0.20,0.55,0.35,0.55
Luan Capanni,br BRA,FW,Lazio,18,2000,1,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20
Leonardo Capezzi,it ITA,MF,Empoli,23,1995,12,9,772,08.juin,0,0,0,0,0,0,4,0,0.4,0.4,0.1,0.5,13,51,3,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
Gianluca Caprari,it ITA,FW MF,Sampdoria,25,1993,21,12,1 031,11.mai,6,2,8,6,0,0,1,0,02.févr,02.févr,01.avr,03.juin,37,37,110,0.52,0.17,0.70,0.52,0.70,0.19,0.12,0.31,0.19,0.31
Marco Capuano,it ITA,DF,Frosinone,26,1991,27,27,2 307,25.juin,0,0,0,0,0,0,5,1,0.5,0.5,0.4,0.9,20,90,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Francesco Caputo,it ITA,FW,Empoli,30,1987,38,38,3 42,38.0,16,3,19,13,3,6,3,0,17.juin,12.sept,05.févr,18.janv,87,51,358,0.42,0.08,0.50,0.34,0.42,0.46,0.14,0.60,0.34,0.48
Francesco Cassata,it ITA,MF,Frosinone,21,1997,19,14,1 124,12.mai,2,2,4,2,0,0,9,1,0.6,0.6,0.5,01.janv,30,48,38,0.16,0.16,0.32,0.16,0.32,0.05,0.04,0.09,0.05,0.09
Timothy Castagne,be BEL,DF,Atalanta,22,1995,28,21,2 006,22.mars,4,3,7,4,0,0,3,0,02.août,02.août,02.juin,05.avr,61,82,159,0.18,0.13,0.31,0.18,0.31,0.13,0.12,0.24,0.13,0.24
Samu Castillejo,es ESP,FW MF,Milan,23,1995,31,8,1 023,11.avr,4,2,6,4,0,0,3,0,01.juil,01.juil,01.août,03.mai,56,42,124,0.35,0.18,0.53,0.35,0.53,0.15,0.16,0.31,0.15,0.31
Lucas Castro,ar ARG,MF,Cagliari,29,1989,12,10,896,10.0,1,3,4,1,0,0,1,0,01.janv,01.janv,02.févr,03.mars,22,46,61,0.10,0.30,0.40,0.10,0.40,0.11,0.22,0.33,0.11,0.33
Danilo Cataldi,it ITA,MF FW,Lazio,23,1994,12,4,578,06.avr,2,1,3,2,0,0,2,0,0.6,0.6,01.mai,02.janv,13,34,15,0.31,0.16,0.47,0.31,0.47,0.09,0.23,0.33,0.09,0.33
Federico Ceccherini,it ITA,DF,Fiorentina,26,1992,15,11,994,11.0,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,7,37,2,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Žan Celar,si SVN,FW,Roma,19,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Luca Ceppitelli,it ITA,DF,Cagliari,28,1989,24,24,2 051,22.août,1,1,2,1,0,0,6,2,02.avr,02.avr,0.9,03.mars,10,69,1,0.04,0.04,0.09,0.04,0.09,0.11,0.04,0.15,0.11,0.15
Fabio Ceravolo,it ITA,FW,Parma,31,1987,25,12,1 185,13.févr,2,0,2,1,1,2,1,0,03.juin,02.janv,0.5,02.mai,20,17,89,0.15,0.00,0.15,0.08,0.08,0.28,0.04,0.31,0.16,0.19
Alberto Cerri,it ITA,FW,Cagliari,22,1996,15,7,670,07.avr,0,0,0,0,0,0,3,0,2.0,2.0,1.0,03.janv,7,10,45,0.00,0.00,0.00,0.00,0.00,0.27,0.14,0.41,0.27,0.41
Boštjan Cesar,si SVN,DF,Chievo,36,1982,14,11,1 079,12.0,1,0,1,1,0,0,3,0,0.5,0.5,0.0,0.5,0,17,0,0.08,0.00,0.08,0.08,0.08,0.04,0.00,0.04,0.04,0.04
Raman Chibsah,gh GHA,MF,Frosinone,25,1993,32,30,2 622,29.janv,1,0,1,1,0,0,5,0,03.mars,03.mars,0.6,4.0,45,116,58,0.03,0.00,0.03,0.03,0.03,0.11,0.02,0.14,0.11,0.14
Giorgio Chiellini,it ITA,DF,Juventus,33,1984,25,22,1 991,22.janv,1,1,2,1,0,0,3,0,01.mai,01.mai,0.5,2.0,21,91,6,0.05,0.05,0.09,0.05,0.09,0.07,0.02,0.09,0.07,0.09
Federico Chiesa,it ITA,FW,Fiorentina,20,1997,37,34,3 034,33.7,6,3,9,6,0,0,4,0,08.août,08.août,05.juin,14.avr,158,106,357,0.18,0.09,0.27,0.18,0.27,0.26,0.17,0.43,0.26,0.43
Vlad Chiricheș,ro ROU,DF,Napoli,28,1989,3,3,147,01.juin,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,9,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
