Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
James McClean;ie IRL;DF FW;West Brom;27;1989;34;13;1 477;16.avr;1;2;3;1;0;0;9;0;0.06;0.12;0.18;0.06;0.18
Paddy McNair;nir NIR;DF MF;Sunderland;21;1995;9;5;353;03.sept;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Sam McQueen;eng ENG;MF;Southampton;21;1995;13;5;616;06.août;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Scott McTominay;sct SCO;MF;Manchester Utd;19;1996;2;1;97;01.janv;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Ben Mee;eng ENG;DF;Burnley;26;1989;34;34;3 015;33.5;1;0;1;1;0;0;5;0;0.03;0.00;0.03;0.03;0.03
Memphis;nl NED;FW MF;Manchester Utd;22;1994;4;0;24;0.3;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Nampalys Mendy;sn SEN;MF;Leicester City;24;1992;4;4;269;3.0;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Per Mertesacker;de GER;DF;Arsenal;31;1984;1;0;38;0.4;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
David Meyler;ie IRL;MF;Hull City;27;1989;20;9;962;10.juil;1;1;2;1;0;0;2;0;0.09;0.09;0.19;0.09;0.19
Simon Mignolet;be BEL;GK;Liverpool;28;1988;28;28;2 52;28.0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Luka Milivojević;rs SRB;MF;Crystal Palace;25;1991;14;14;1 224;13.juin;2;1;3;0;2;2;4;0;0.15;0.07;0.22;0.00;0.07
James Milner;eng ENG;DF MF;Liverpool;30;1986;36;36;3 154;35.0;7;3;10;0;7;8;5;0;0.20;0.09;0.29;0.00;0.09
Tyrone Mings;eng ENG;DF;Bournemouth;23;1993;7;5;506;05.juin;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Player;Nation;Pos;Squad;Age;Born;MP;Starts;Min;90s;Gls;Ast;G+A;G-PK;PK;PKatt;CrdY;CrdR;Gls;Ast;G+A;G-PK;G+A-PK
Kevin Mirallas;be BEL;FW MF;Everton;28;1987;35;23;2 074;23.0;4;7;11;4;0;0;2;0;0.17;0.30;0.48;0.17;0.48
Demetri Mitchell;eng ENG;DF MF;Manchester Utd;19;1997;1;1;90;1.0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Henrikh Mkhitaryan;am ARM;FW MF;Manchester Utd;27;1989;24;15;1 348;15.0;4;1;5;4;0;0;1;0;0.27;0.07;0.33;0.27;0.33
Nacho Monreal;es ESP;DF;Arsenal;30;1986;36;35;3 153;35.0;0;2;2;0;0;0;5;0;0.00;0.06;0.06;0.00;0.06
Jefferson Montero;ec ECU;FW MF;Swansea City;26;1989;13;2;489;05.avr;0;1;1;0;0;0;0;0;0.00;0.18;0.18;0.00;0.18
Alberto Moreno;es ESP;DF MF;Liverpool;24;1992;12;2;305;03.avr;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Wes Morgan;jm JAM;DF;Leicester City;32;1984;27;27;2 43;27.0;1;0;1;1;0;0;3;0;0.04;0.00;0.04;0.04;0.04
James Morrison;sct SCO;FW MF;West Brom;30;1986;31;17;1 74;19.mars;5;2;7;5;0;0;3;0;0.26;0.10;0.36;0.26;0.36
Victor Moses;ng NGA;DF FW;Chelsea;25;1990;34;29;2 483;27.juin;3;2;5;3;0;0;4;0;0.11;0.07;0.18;0.11;0.18
Lys Mousset;fr FRA;FW MF;Bournemouth;20;1996;11;3;270;3.0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Marc Muniesa;es ESP;DF MF;Stoke City;24;1992;10;7;650;07.févr;1;0;1;1;0;0;2;0;0.14;0.00;0.14;0.14;0.14
Ahmed Musa;ng NGA;FW MF;Leicester City;23;1992;21;7;761;08.mai;2;1;3;2;0;0;1;0;0.24;0.12;0.35;0.24;0.35
Shkodran Mustafi;de GER;DF;Arsenal;24;1992;26;26;2 274;25.mars;2;2;4;2;0;0;11;0;0.08;0.08;0.16;0.08;0.16
Jordon Mutch;eng ENG;MF;Crystal Palace;24;1991;4;0;53;0.6;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Alfred N'Diaye;sn SEN;DF MF;Hull City;26;1990;15;15;1 273;14.janv;1;0;1;1;0;0;7;0;0.07;0.00;0.07;0.07;0.07
Georges-Kévin N'Koudou;cm CMR;FW MF;Tottenham;21;1995;8;0;54;0.6;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Luciano Narsingh;nl NED;FW MF;Swansea City;25;1990;13;3;416;04.juin;0;2;2;0;0;0;0;0;0.00;0.43;0.43;0.00;0.43
Samir Nasri;fr FRA;FW MF;Manchester City;29;1987;1;0;16;0.2;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Kyle Naughton;eng ENG;DF;Swansea City;27;1988;31;31;2 714;30.2;1;0;1;1;0;0;5;0;0.03;0.00;0.03;0.03;0.03
Jesús Navas;es ESP;DF FW;Manchester City;30;1985;24;12;1 064;11.août;0;1;1;0;0;0;2;0;0.00;0.08;0.08;0.00;0.08
Wilfred Ndidi;ng NGA;DF MF;Leicester City;19;1996;17;17;1 521;16.sept;2;1;3;2;0;0;0;0;0.12;0.06;0.18;0.12;0.18
Álvaro Negredo;es ESP;FW;Middlesbrough;30;1985;36;33;2 87;31.9;9;5;14;7;2;2;5;0;0.28;0.16;0.44;0.22;0.38
Julien Ngoy;be BEL;FW MF;Stoke City;18;1997;5;0;49;0.5;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
M'Baye Niang;sn SEN;FW MF;Watford;21;1994;16;15;1 246;13.août;2;2;4;2;0;0;2;0;0.14;0.14;0.29;0.14;0.29
Oumar Niasse;sn SEN;FW MF;Hull City;26;1990;17;12;1 097;12.févr;4;1;5;4;0;0;3;1;0.33;0.08;0.41;0.33;0.41
Player;Nation;Pos;Squad;Age;Born;MP;Starts;Min;90s;Gls;Ast;G+A;G-PK;PK;PKatt;CrdY;CrdR;Gls;Ast;G+A;G-PK;G+A-PK
Mark Noble;eng ENG;MF;West Ham;29;1987;30;29;2 389;26.mai;3;0;3;2;1;2;10;0;0.11;0.00;0.11;0.08;0.08
Nolito;es ESP;FW MF;Manchester City;29;1986;19;9;778;08.juin;4;2;6;4;0;0;3;1;0.46;0.23;0.69;0.46;0.69
Kristoffer Nordfeldt;se SWE;GK;Swansea City;27;1989;1;1;90;1.0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Håvard Nordtveit;no NOR;DF MF;West Ham;26;1990;16;11;957;10.juin;0;1;1;0;0;0;2;0;0.00;0.09;0.09;0.00;0.09
Emilio Nsue;gq EQG;DF FW;Middlesbrough;26;1989;4;4;320;03.juin;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
David Nugent;eng ENG;FW;Middlesbrough;31;1985;4;0;43;0.5;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Allan Nyom;cm CMR;DF MF;West Brom;28;1988;32;29;2 638;29.mars;0;1;1;0;0;0;8;0;0.00;0.03;0.03;0.00;0.03
Aiden O'Neill;au AUS;MF;Burnley;18;1998;3;0;85;0.9;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
John O'Shea;ie IRL;DF MF;Sunderland;35;1981;28;26;2 158;24.0;0;1;1;0;0;0;5;0;0.00;0.04;0.04;0.00;0.04
Pedro Obiang;gq EQG;MF;West Ham;24;1992;22;21;1 763;19.juin;1;1;2;1;0;0;7;0;0.05;0.05;0.10;0.05;0.10
Angelo Ogbonna;it ITA;DF;West Ham;28;1988;20;20;1 755;19.mai;0;0;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00
Stefano Okaka;it ITA;FW;Watford;26;1989;19;10;958;10.juin;4;1;5;4;0;0;5;0;0.38;0.09;0.47;0.38;0.47
Shinji Okazaki;jp JPN;FW MF;Leicester City;30;1986;30;21;1 565;17.avr;3;1;4;3;0;0;1;0;0.17;0.06;0.23;0.17;0.23
Jonas Olsson;se SWE;DF;West Brom;33;1983;7;7;590;06.juin;0;0;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00
Martin Olsson;se SWE;DF MF;Swansea City;28;1988;15;14;1 252;13.sept;2;0;2;2;0;0;2;0;0.14;0.00;0.14;0.14;0.14
Josh Onomah;eng ENG;FW MF;Tottenham;19;1997;5;0;22;0.2;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Divock Origi;be BEL;FW MF;Liverpool;21;1995;34;14;1 468;16.mars;7;3;10;7;0;0;0;0;0.43;0.18;0.61;0.43;0.61
Oscar;br BRA;FW MF;Chelsea;24;1991;9;5;455;05.janv;0;1;1;0;0;0;1;0;0.00;0.20;0.20;0.00;0.20
David Ospina;co COL;GK;Arsenal;27;1988;2;1;143;01.juin;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Nicolás Otamendi;ar ARG;DF;Manchester City;28;1988;30;29;2 592;28.août;1;0;1;1;0;0;9;0;0.03;0.00;0.03;0.03;0.03
Bryan Oviedo;cr CRC;DF MF;Sunderland;26;1990;10;10;848;09.avr;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Bryan Oviedo;cr CRC;DF MF;Everton;26;1990;6;6;475;05.mars;0;0;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00
Alex Oxlade-Chamberlain;eng ENG;FW MF;Arsenal;22;1993;29;16;1 564;17.avr;2;7;9;2;0;0;1;0;0.12;0.40;0.52;0.12;0.52
Mesut Özil;de GER;MF;Arsenal;27;1988;33;32;2 841;31.6;8;10;18;8;0;0;2;0;0.25;0.32;0.57;0.25;0.57
Costel Pantilimon;ro ROU;GK;Watford;29;1987;2;0;83;0.9;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Player;Nation;Pos;Squad;Age;Born;MP;Starts;Min;90s;Gls;Ast;G+A;G-PK;PK;PKatt;CrdY;CrdR;Gls;Ast;G+A;G-PK;G+A-PK
Gabriel Paulista;br BRA;DF;Arsenal;25;1990;19;15;1 517;16.sept;0;0;0;0;0;0;6;0;0.00;0.00;0.00;0.00;0.00
Dimitri Payet;fr FRA;FW MF;West Ham;29;1987;18;17;1 511;16.août;2;6;8;2;0;0;2;0;0.12;0.36;0.48;0.12;0.48
Pedro;es ESP;FW MF;Chelsea;29;1987;35;26;2 14;23.août;9;9;18;9;0;0;6;0;0.38;0.38;0.76;0.38;0.76
Matthew Pennington;eng ENG;DF;Everton;21;1994;3;2;180;2.0;1;0;1;1;0;0;0;0;0.50;0.00;0.50;0.50;0.50
Dion Pereira;ag ATG;MF;Watford;17;1999;2;0;25;0.3;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Roberto Pereyra;ar ARG;DF FW;Watford;25;1991;13;12;1 037;11.mai;2;2;4;2;0;0;2;1;0.17;0.17;0.35;0.17;0.35
Lucas Pérez;es ESP;FW MF;Arsenal;27;1988;11;2;272;3.0;1;0;1;1;0;0;0;0;0.33;0.00;0.33;0.33;0.33
Matt Phillips;sct SCO;DF FW;West Brom;25;1991;27;26;2 181;24.févr;4;8;12;4;0;0;2;0;0.17;0.33;0.50;0.17;0.50
Jordan Pickford;eng ENG;GK;Sunderland;22;1994;29;29;2 61;29.0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Jérémy Pied;fr FRA;DF FW;Southampton;27;1989;4;1;129;01.avr;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Steven Pienaar;za RSA;MF;Sunderland;34;1982;15;10;802;08.sept;0;0;0;0;0;0;7;1;0.00;0.00;0.00;0.00;0.00
Erik Pieters;nl NED;DF MF;Stoke City;27;1988;36;35;3 151;35.0;0;1;1;0;0;0;5;0;0.00;0.03;0.03;0.00;0.03
Paul Pogba;fr FRA;MF;Manchester Utd;23;1993;30;29;2 608;29.0;5;4;9;5;0;0;7;0;0.17;0.14;0.31;0.17;0.31
Sebastian Prödl;at AUT;DF MF;Watford;29;1987;33;32;2 769;30.août;1;1;2;1;0;0;12;1;0.03;0.03;0.07;0.03;0.07
Marc Pugh;eng ENG;FW MF;Bournemouth;29;1987;21;16;1 328;14.août;2;2;4;2;0;0;1;0;0.14;0.14;0.27;0.14;0.27
Jason Puncheon;eng ENG;MF;Crystal Palace;30;1986;36;35;3 091;34.3;0;5;5;0;0;0;9;0;0.00;0.15;0.15;0.00;0.15
Gastón Ramírez;uy URU;FW MF;Middlesbrough;25;1990;24;20;1 54;17.janv;2;3;5;2;0;0;10;1;0.12;0.18;0.29;0.12;0.29
Aaron Ramsey;wls WAL;MF;Arsenal;25;1990;23;13;1 236;13.juil;1;4;5;1;0;0;3;0;0.07;0.29;0.36;0.07;0.36
Darren Randolph;ie IRL;GK;West Ham;29;1987;22;22;1 98;22.0;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Àngel Rangel;es ESP;DF;Swansea City;33;1982;18;8;831;09.févr;1;0;1;1;0;0;1;0;0.11;0.00;0.11;0.11;0.11
Andrea Ranocchia;it ITA;DF;Hull City;28;1988;16;15;1 33;14.août;2;2;4;2;0;0;2;0;0.14;0.14;0.27;0.14;0.27
Marcus Rashford;eng ENG;FW MF;Manchester Utd;18;1997;32;16;1 71;19.0;5;1;6;5;0;0;3;0;0.26;0.05;0.32;0.26;0.32
Nathan Redmond;eng ENG;FW MF;Southampton;22;1994;37;32;2 899;32.2;7;1;8;7;0;0;2;1;0.22;0.03;0.25;0.22;0.25
Harrison Reed;eng ENG;MF;Southampton;21;1995;3;1;64;0.7;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Winston Reid;nz NZL;DF;West Ham;28;1988;30;30;2 587;28.juil;2;1;3;2;0;0;10;1;0.07;0.03;0.10;0.07;0.10
Player;Nation;Pos;Squad;Age;Born;MP;Starts;Min;90s;Gls;Ast;G+A;G-PK;PK;PKatt;CrdY;CrdR;Gls;Ast;G+A;G-PK;G+A-PK
Loïc Rémy;fr FRA;FW;Crystal Palace;29;1987;5;1;134;01.mai;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Jordan Rhodes;sct SCO;FW;Middlesbrough;26;1990;6;2;211;02.mars;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Declan Rice;eng ENG;DF MF;West Ham;17;1999;1;0;1;0.0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Andrew Robertson;sct SCO;DF MF;Hull City;22;1994;33;31;2 736;30.avr;1;2;3;1;0;0;5;0;0.03;0.07;0.10;0.03;0.10
Paul Robinson;eng ENG;GK;Burnley;36;1979;3;3;270;3.0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Joel Robles;es ESP;GK;Everton;26;1990;20;19;1 737;19.mars;0;0;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00
Hal Robson-Kanu;wls WAL;FW MF;West Brom;27;1989;29;5;701;07.août;3;2;5;3;0;0;3;0;0.39;0.26;0.64;0.39;0.64
Jay Rodriguez;eng ENG;FW MF;Southampton;27;1989;24;9;892;09.sept;5;2;7;5;0;0;0;0;0.50;0.20;0.71;0.50;0.71
Jack Rodwell;eng ENG;DF MF;Sunderland;25;1991;20;17;1 492;16.juin;0;1;1;0;0;0;4;0;0.00;0.06;0.06;0.00;0.06
Marcos Rojo;ar ARG;DF;Manchester Utd;26;1990;21;18;1 663;18.mai;1;0;1;1;0;0;5;0;0.05;0.00;0.05;0.05;0.05
Sergio Romero;ar ARG;GK;Manchester Utd;29;1987;2;2;180;2.0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Oriol Romeu;es ESP;MF;Southampton;24;1991;35;35;3 071;34.1;1;0;1;1;0;0;11;0;0.03;0.00;0.03;0.03;0.03
Salomón Rondón;ve VEN;FW;West Brom;26;1989;38;32;2 891;32.1;8;2;10;8;0;0;2;0;0.25;0.06;0.31;0.25;0.31
Marten de Roon;nl NED;DF MF;Middlesbrough;25;1991;33;32;2 773;30.août;4;0;4;4;0;0;8;0;0.13;0.00;0.13;0.13;0.13
Wayne Rooney;eng ENG;FW MF;Manchester Utd;30;1985;25;15;1 539;17.janv;5;5;10;4;1;1;8;0;0.29;0.29;0.58;0.23;0.53
Danny Rose;eng ENG;DF MF;Tottenham;26;1990;18;18;1 53;17.0;2;2;4;2;0;0;8;0;0.12;0.12;0.24;0.12;0.24
Wayne Routledge;eng ENG;FW MF;Swansea City;31;1985;27;24;1 922;21.avr;3;1;4;3;0;0;1;0;0.14;0.05;0.19;0.14;0.19
Bacary Sagna;fr FRA;DF;Manchester City;33;1983;17;14;1 346;15.0;0;1;1;0;0;0;2;0;0.00;0.07;0.07;0.00;0.07
Diafra Sakho;sn SEN;FW;West Ham;26;1989;4;2;181;2.0;1;0;1;1;0;0;0;0;0.50;0.00;0.50;0.50;0.50
Mamadou Sakho;fr FRA;DF;Crystal Palace;26;1990;8;8;686;07.juin;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Bakary Sako;ml MLI;FW MF;Crystal Palace;28;1988;7;0;142;01.juin;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Alexis Sánchez;cl CHI;FW MF;Arsenal;27;1988;38;36;3 217;35.7;24;10;34;22;2;3;6;0;0.67;0.28;0.95;0.62;0.90
Leroy Sané;de GER;FW MF;Manchester City;20;1996;26;20;1 781;19.août;5;2;7;5;0;0;4;0;0.25;0.10;0.35;0.25;0.35
Jeffrey Schlupp;gh GHA;DF FW;Crystal Palace;23;1992;15;11;998;11.janv;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Jeffrey Schlupp;gh GHA;DF FW;Leicester City;23;1992;4;1;141;01.juin;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Player;Nation;Pos;Squad;Age;Born;MP;Starts;Min;90s;Gls;Ast;G+A;G-PK;PK;PKatt;CrdY;CrdR;Gls;Ast;G+A;G-PK;G+A-PK
Kasper Schmeichel;dk DEN;GK;Leicester City;29;1986;30;30;2 666;29.juin;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Morgan Schneiderlin;fr FRA;MF;Manchester Utd;26;1989;3;0;14;0.2;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Morgan Schneiderlin;fr FRA;MF;Everton;26;1989;14;12;1 059;11.août;1;0;1;1;0;0;2;0;0.08;0.00;0.08;0.08;0.08
Xherdan Shaqiri;ch SUI;FW MF;Stoke City;24;1991;21;21;1 698;18.sept;4;2;6;4;0;0;2;0;0.21;0.11;0.32;0.21;0.32
Luke Shaw;eng ENG;DF MF;Manchester Utd;21;1995;11;9;688;07.juin;0;1;1;0;0;0;1;0;0.00;0.13;0.13;0.00;0.13
Ryan Shawcross;eng ENG;DF;Stoke City;28;1987;35;35;3 15;35.0;1;1;2;1;0;0;6;0;0.03;0.03;0.06;0.03;0.06
Gylfi Sigurðsson;is ISL;FW MF;Swansea City;26;1989;38;37;3 327;37.0;9;13;22;6;3;3;2;0;0.24;0.35;0.60;0.16;0.51
David Silva;es ESP;FW MF;Manchester City;30;1986;34;31;2 759;30.juil;4;7;11;4;0;0;6;0;0.13;0.23;0.36;0.13;0.36
Danny Simpson;eng ENG;DF;Leicester City;29;1987;35;34;2 988;33.2;0;1;1;0;0;0;12;0;0.00;0.03;0.03;0.00;0.03
Josh Sims;eng ENG;FW MF;Southampton;19;1997;7;1;211;02.mars;0;1;1;0;0;0;0;0;0.00;0.43;0.43;0.00;0.43
Jerome Sinclair;eng ENG;FW;Watford;19;1996;5;1;116;01.mars;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Moussa Sissoko;fr FRA;FW MF;Tottenham;26;1989;25;8;911;10.janv;0;2;2;0;0;0;3;0;0.00;0.20;0.20;0.00;0.20
Islam Slimani;dz ALG;FW;Leicester City;28;1988;23;13;1 281;14.févr;7;4;11;6;1;1;1;0;0.49;0.28;0.77;0.42;0.70
Chris Smalling;eng ENG;DF;Manchester Utd;26;1989;18;13;1 217;13.mai;1;0;1;1;0;0;0;0;0.07;0.00;0.07;0.07;0.07
Adam Smith;eng ENG;DF MF;Bournemouth;25;1991;36;34;3 101;34.5;1;5;6;1;0;0;6;0;0.03;0.15;0.17;0.03;0.17
Brad Smith;au AUS;DF MF;Bournemouth;22;1994;5;3;291;03.févr;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Robert Snodgrass;sct SCO;FW MF;West Ham;28;1987;15;8;838;09.mars;0;2;2;0;0;0;0;0;0.00;0.21;0.21;0.00;0.21
Robert Snodgrass;sct SCO;FW MF;Hull City;28;1987;20;19;1 71;19.0;7;2;9;5;2;2;2;0;0.37;0.11;0.47;0.26;0.37
Cédric Soares;pt POR;DF MF;Southampton;24;1991;30;30;2 515;27.sept;0;3;3;0;0;0;7;0;0.00;0.11;0.11;0.00;0.11
Ramadan Sobhi;eg EGY;MF;Stoke City;19;1997;17;8;854;09.mai;0;1;1;0;0;0;2;0;0.00;0.11;0.11;0.00;0.11
Pape Souaré;sn SEN;DF;Crystal Palace;26;1990;3;3;269;3.0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Junior Stanislas;eng ENG;FW MF;Bournemouth;26;1989;21;18;1 467;16.mars;7;5;12;5;2;2;1;0;0.43;0.31;0.74;0.31;0.61
Maarten Stekelenburg;nl NED;GK;Everton;33;1982;19;19;1 683;18.juil;0;0;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00
Jack Stephens;eng ENG;DF;Southampton;22;1994;17;15;1 471;16.mars;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Raheem Sterling;eng ENG;FW MF;Manchester City;21;1994;33;29;2 508;27.sept;7;8;15;7;0;0;7;0;0.25;0.29;0.54;0.25;0.54
Player;Nation;Pos;Squad;Age;Born;MP;Starts;Min;90s;Gls;Ast;G+A;G-PK;PK;PKatt;CrdY;CrdR;Gls;Ast;G+A;G-PK;G+A-PK
Kevin Stewart;jm JAM;DF MF;Liverpool;22;1993;4;0;20;0.2;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
John Stones;eng ENG;DF;Manchester City;22;1994;27;23;2 014;22.avr;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Cristhian Stuani;uy URU;FW MF;Middlesbrough;29;1986;23;16;1 354;15.0;4;0;4;4;0;0;4;0;0.27;0.00;0.27;0.27;0.27
Daniel Sturridge;eng ENG;FW MF;Liverpool;26;1989;20;7;775;08.juin;3;1;4;3;0;0;1;0;0.35;0.12;0.46;0.35;0.46
Isaac Success;ng NGA;FW MF;Watford;20;1996;19;2;519;05.août;1;1;2;1;0;0;2;0;0.17;0.17;0.35;0.17;0.35
Ki Sung-yueng;kr KOR;MF;Swansea City;27;1989;23;13;1 291;14.mars;0;1;1;0;0;0;3;0;0.00;0.07;0.07;0.00;0.07
Andrew Surman;eng ENG;MF;Bournemouth;29;1986;22;21;1 801;20.0;0;1;1;0;0;0;3;1;0.00;0.05;0.05;0.00;0.05
Dušan Tadić;rs SRB;FW MF;Southampton;27;1988;33;30;2 411;26.août;3;5;8;2;1;2;4;0;0.11;0.19;0.30;0.07;0.26
Matt Targett;eng ENG;DF MF;Southampton;20;1995;5;5;373;04.janv;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
James Tarkowski;eng ENG;DF;Burnley;23;1992;19;4;568;06.mars;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Neil Taylor;wls WAL;DF MF;Swansea City;27;1989;11;11;920;10.févr;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
John Terry;eng ENG;DF;Chelsea;35;1980;9;6;496;05.mai;1;0;1;1;0;0;1;0;0.18;0.00;0.18;0.18;0.18
James Tomkins;eng ENG;DF MF;Crystal Palace;27;1989;24;23;1 974;21.sept;3;0;3;3;0;0;4;0;0.14;0.00;0.14;0.14;0.14
Gökhan Töre;tr TUR;FW MF;West Ham;24;1992;5;3;240;02.juil;0;1;1;0;0;0;0;0;0.00;0.37;0.37;0.00;0.37
Yaya Touré;ci CIV;MF;Manchester City;33;1983;25;22;1 941;21.juin;5;0;5;3;2;2;4;0;0.23;0.00;0.23;0.14;0.14
Andros Townsend;eng ENG;FW MF;Crystal Palace;25;1991;36;30;2 519;28.0;3;4;7;3;0;0;4;0;0.11;0.14;0.25;0.11;0.25
Adama Traoré;es ESP;FW MF;Middlesbrough;20;1996;27;16;1 541;17.janv;0;1;1;0;0;0;1;0;0.00;0.06;0.06;0.00;0.06
Kieran Trippier;eng ENG;DF MF;Tottenham;25;1990;12;6;568;06.mars;0;5;5;0;0;0;1;0;0.00;0.79;0.79;0.00;0.79
Axel Tuanzebe;cd COD;DF;Manchester Utd;18;1997;4;4;303;03.avr;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Josh Tymon;eng ENG;DF MF;Hull City;17;1999;5;4;322;03.juin;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Leonardo Ulloa;ar ARG;FW;Leicester City;30;1986;16;3;447;5.0;1;0;1;1;0;0;0;0;0.20;0.00;0.20;0.20;0.20
Víctor Valdés;es ESP;GK;Middlesbrough;34;1982;28;28;2 52;28.0;0;0;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00
Antonio Valencia;ec ECU;DF MF;Manchester Utd;30;1985;28;27;2 483;27.juin;1;3;4;1;0;0;5;0;0.04;0.11;0.14;0.04;0.14
Enner Valencia;ec ECU;FW MF;West Ham;26;1989;3;3;211;02.mars;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Enner Valencia;ec ECU;FW MF;Everton;26;1989;21;5;716;8.0;3;1;4;3;0;0;1;0;0.38;0.13;0.50;0.38;0.50
Player;Nation;Pos;Squad;Age;Born;MP;Starts;Min;90s;Gls;Ast;G+A;G-PK;PK;PKatt;CrdY;CrdR;Gls;Ast;G+A;G-PK;G+A-PK
Virgil van Dijk;nl NED;DF;Southampton;25;1991;21;21;1 853;20.juin;1;0;1;1;0;0;5;2;0.05;0.00;0.05;0.05;0.05
Jamie Vardy;eng ENG;FW;Leicester City;29;1987;35;33;2 802;31.janv;13;4;17;13;0;0;2;1;0.42;0.13;0.55;0.42;0.55
Jan Vertonghen;be BEL;DF;Tottenham;29;1987;33;33;2 894;32.2;0;0;0;0;0;0;5;0;0.00;0.00;0.00;0.00;0.00
Sam Vokes;wls WAL;FW;Burnley;26;1989;37;21;2 064;22.sept;10;3;13;8;2;2;0;0;0.44;0.13;0.57;0.35;0.48
Michel Vorm;nl NED;GK;Tottenham;32;1983;5;4;416;04.juin;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Matěj Vydra;cz CZE;FW MF;Watford;24;1992;1;0;3;0.0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00
Theo Walcott;eng ENG;FW MF;Arsenal;27;1989;28;23;1 916;21.mars;10;2;12;10;0;1;1;0;0.47;0.09;0.56;0.47;0.56
Kyle Walker;eng ENG;DF MF;Tottenham;26;1990;33;31;2 701;30.0;0;5;5;0;0;0;8;0;0.00;0.17;0.17;0.00;0.17
