Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Sven Bender,de GER,DF,Leverkusen,29,1989,27,25,1 991,22.janv,0,0,0,0,0,0,3,0,0.9,0.9,0.2,01.janv,12,94,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
László Bénes,sk SVK,MF FW,Gladbach,20,1997,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nabil Bentaleb,dz ALG,MF,Schalke 04,23,1994,25,19,1 792,19.sept,3,0,3,0,3,3,4,0,03.mai,01.janv,0.9,2.0,42,101,39,0.15,0.00,0.15,0.00,0.00,0.18,0.05,0.22,0.06,0.10
Jordan Beyer,de GER,DF,Gladbach,18,2000,9,8,720,8.0,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,10,31,13,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06
Ermin Bičakčić,ba BIH,DF,Hoffenheim,28,1990,25,20,1 79,19.sept,1,2,3,1,0,0,0,0,01.mai,01.mai,0.7,02.févr,47,133,4,0.05,0.10,0.15,0.05,0.15,0.07,0.03,0.11,0.07,0.11
Leonardo Bittencourt,de GER,MF,Hoffenheim,24,1993,21,13,1 069,11.sept,1,3,4,1,0,0,1,0,02.juin,02.juin,02.août,05.avr,48,53,66,0.08,0.25,0.34,0.08,0.34,0.22,0.24,0.46,0.22,0.46
Pablo de Blasis,ar ARG,FW,Mainz 05,30,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,3,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11
Danny Blum,de GER,MF,Eint Frankfurt,27,1991,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jérôme Boateng,de GER,DF,Bayern Munich,29,1988,20,19,1 693,18.août,0,2,2,0,0,0,1,0,0.6,0.6,1.0,01.juil,10,168,2,0.00,0.11,0.11,0.00,0.11,0.03,0.05,0.09,0.03,0.09
Adam Bodzek,de GER,MF DF,Düsseldorf,32,1985,21,20,1 596,17.juil,0,1,1,0,0,0,5,1,0.1,0.1,01.janv,01.févr,4,57,3,0.00,0.06,0.06,0.00,0.06,0.00,0.06,0.07,0.00,0.07
Jean-Paul Boëtius,sr SUR,MF,Mainz 05,24,1994,30,25,2 127,23.juin,4,7,11,4,0,0,8,0,02.juin,02.juin,04.sept,07.mai,45,117,126,0.17,0.30,0.47,0.17,0.47,0.11,0.21,0.32,0.11,0.32
Robin Bormuth,de GER,DF,Düsseldorf,22,1995,10,6,616,06.août,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,19,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nassim Boujellab,ma MAR,MF,Schalke 04,19,1999,7,4,378,04.févr,0,1,1,0,0,0,0,0,0.7,0.7,0.5,01.janv,15,16,17,0.00,0.24,0.24,0.00,0.24,0.16,0.11,0.27,0.16,0.27
Julian Brandt,de GER,MF FW,Leverkusen,22,1996,33,30,2 666,29.juin,7,11,18,7,0,0,0,0,8.0,8.0,09.mars,17.mars,107,198,291,0.24,0.37,0.61,0.24,0.61,0.27,0.31,0.58,0.27,0.58
Fabian Bredlow,de GER,GK,Nürnberg,23,1995,13,12,1 128,12.mai,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Josip Brekalo,hr CRO,FW MF,Wolfsburg,20,1998,25,15,1 415,15.juil,3,3,6,3,0,0,2,0,02.mars,02.mars,01.avr,03.juil,72,78,111,0.19,0.19,0.38,0.19,0.38,0.14,0.09,0.23,0.14,0.23
Joshua Brenet,cw CUW,DF,Hoffenheim,24,1994,14,10,906,10.janv,2,1,3,2,0,0,0,0,01.juil,01.juil,01.sept,03.juin,31,43,82,0.20,0.10,0.30,0.20,0.30,0.17,0.19,0.36,0.17,0.36
John Brooks,us USA,DF,Wolfsburg,25,1993,29,29,2 61,29.0,3,2,5,3,0,0,7,0,02.juin,02.juin,0.8,03.avr,27,135,3,0.10,0.07,0.17,0.10,0.17,0.09,0.03,0.12,0.09,0.12
Daniel Brosinski,de GER,DF,Mainz 05,30,1988,26,26,2 203,24.mai,3,5,8,0,3,3,2,0,03.janv,0.7,04.janv,04.sept,47,98,112,0.12,0.20,0.33,0.00,0.20,0.13,0.17,0.30,0.03,0.20
Bruma,pt POR,MF,RB Leipzig,23,1994,14,6,553,06.janv,1,1,2,1,0,1,1,0,01.mai,0.7,01.mars,2.0,26,35,43,0.16,0.16,0.33,0.16,0.33,0.24,0.22,0.46,0.11,0.33
Jeffrey Bruma,nl NED,DF,Schalke 04,26,1991,9,7,624,06.sept,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,7,34,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Jacob Bruun Larsen,dk DEN,FW,Dortmund,19,1998,24,16,1 265,14.janv,2,2,4,2,0,0,0,0,03.mars,03.mars,03.mai,06.sept,38,39,138,0.14,0.14,0.28,0.14,0.28,0.24,0.25,0.49,0.24,0.49
Niko Bungert,de GER,DF,Mainz 05,31,1986,7,3,284,03.févr,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,5,0,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
Guido Burgstaller,at AUT,FW,Schalke 04,29,1989,24,17,1 526,17.0,4,0,4,4,0,0,4,0,05.sept,05.sept,01.avr,07.févr,23,22,111,0.24,0.00,0.24,0.24,0.24,0.35,0.08,0.43,0.35,0.43
Jonathan Burkardt,de GER,FW MF,Mainz 05,18,2000,4,4,259,02.sept,0,0,0,0,0,0,0,0,0.8,0.8,0.5,01.avr,3,5,17,0.00,0.00,0.00,0.00,0.00,0.28,0.19,0.47,0.28,0.47
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Roman Bürki,ch SUI,GK,Dortmund,27,1990,32,32,2 88,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gaëtan Bussmann,fr FRA,DF,Mainz 05,27,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jakub Błaszczykowski,pl POL,MF,Wolfsburg,32,1985,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Caiuby,br BRA,MF FW,Augsburg,30,1988,14,10,1 006,11.févr,1,1,2,1,0,0,3,0,02.févr,02.févr,1.0,03.févr,29,31,82,0.09,0.09,0.18,0.09,0.18,0.20,0.09,0.28,0.20,0.28
Daniel Caligiuri,it ITA,DF FW,Schalke 04,30,1988,31,31,2 756,30.juin,7,3,10,3,4,6,9,0,06.mai,01.août,05.avr,07.févr,107,155,141,0.23,0.10,0.33,0.10,0.20,0.21,0.18,0.39,0.06,0.24
Jan-Ingwer Callsen-Bracker,de GER,DF,Augsburg,33,1984,1,0,7,0.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.86,0.86,0.86
Ignacio Camacho,es ESP,MF,Wolfsburg,28,1990,6,6,540,6.0,0,0,0,0,0,0,3,0,0.4,0.4,0.5,0.9,3,43,2,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15
Jonas Carls,de GER,FW,Schalke 04,21,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Koen Casteels,be BEL,GK,Wolfsburg,26,1992,26,26,2 295,25.mai,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gonzalo Castro,de GER,MF,Stuttgart,31,1987,25,19,1 692,18.août,2,4,6,2,0,0,4,0,01.févr,01.févr,02.févr,03.avr,24,92,37,0.11,0.21,0.32,0.11,0.32,0.06,0.11,0.18,0.06,0.18
Timothy Chandler,us USA,DF,Eint Frankfurt,28,1990,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.47,0.00,0.47
Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,31,1987,16,12,997,11.janv,0,1,1,0,0,0,3,0,0.5,0.5,0.3,0.8,14,57,14,0.00,0.09,0.09,0.00,0.09,0.04,0.03,0.07,0.04,0.07
Kingsley Coman,fr FRA,FW MF,Bayern Munich,22,1996,21,17,1 378,15.mars,6,4,10,6,0,0,2,0,4.0,4.0,4.0,8.0,99,55,244,0.39,0.26,0.65,0.39,0.65,0.26,0.26,0.52,0.26,0.52
Sergio Córdova,ve VEN,FW,Augsburg,20,1997,20,3,531,05.sept,3,0,3,3,0,0,1,0,1.0,1.0,0.2,01.févr,8,11,27,0.51,0.00,0.51,0.51,0.51,0.17,0.03,0.20,0.17,0.20
Danny da Costa,de GER,DF FW,Eint Frankfurt,25,1993,34,34,3 033,33.7,2,4,6,2,0,0,1,0,03.juin,03.juin,05.avr,9.0,76,88,185,0.06,0.12,0.18,0.06,0.18,0.11,0.16,0.27,0.11,0.27
Mickaël Cuisance,fr FRA,MF,Gladbach,18,1999,11,1,279,03.janv,0,1,1,0,0,0,3,0,0.4,0.4,0.3,0.7,8,20,19,0.00,0.32,0.32,0.00,0.32,0.14,0.09,0.23,0.14,0.23
Matheus Cunha,br BRA,FW MF,RB Leipzig,19,1999,25,9,853,09.mai,2,0,2,2,0,0,1,0,04.févr,04.févr,0.7,04.sept,21,30,75,0.21,0.00,0.21,0.21,0.21,0.44,0.08,0.52,0.44,0.52
Christoph Daferner,de GER,FW,Freiburg,20,1998,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mahmoud Dahoud,de GER,MF,Dortmund,22,1996,14,7,697,07.juil,1,0,1,1,0,0,2,0,01.févr,01.févr,1.0,02.févr,20,53,15,0.13,0.00,0.13,0.13,0.13,0.16,0.12,0.28,0.16,0.28
Leon Dajaku,de GER,DF MF,Stuttgart,17,2001,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kevin Danso,at AUT,DF,Augsburg,19,1998,18,13,1 247,13.sept,1,1,2,1,0,0,3,0,0.5,0.5,0.2,0.7,6,36,2,0.07,0.07,0.14,0.07,0.14,0.04,0.01,0.05,0.04,0.05
Palkó Dárdai,hu HUN,FW MF,Hertha BSC,19,1999,7,1,113,01.mars,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,3,12,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13
Vladimír Darida,cz CZE,MF,Hertha BSC,27,1990,10,3,376,04.févr,0,1,1,0,0,0,1,0,1.0,1.0,0.8,01.juil,7,34,12,0.00,0.24,0.24,0.00,0.24,0.23,0.18,0.42,0.23,0.42
Alphonso Davies,ca CAN,MF FW,Bayern Munich,17,2000,6,0,80,0.9,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,1,1,7,janv.13,0.00,janv.13,janv.13,janv.13,0.15,0.00,0.15,0.15,0.15
Thomas Delaney,dk DEN,MF,Dortmund,26,1991,30,27,2 283,25.avr,3,5,8,3,0,0,7,0,02.avr,02.avr,03.févr,05.juin,21,126,32,0.12,0.20,0.32,0.12,0.32,0.09,0.13,0.22,0.09,0.22
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Kerem Demirbay,de GER,MF,Hoffenheim,25,1993,26,24,2 017,22.avr,4,9,13,4,0,0,6,0,04.mai,04.mai,07.avr,11.août,82,181,66,0.18,0.40,0.58,0.18,0.58,0.20,0.33,0.53,0.20,0.53
Diego Demme,de GER,MF,RB Leipzig,26,1991,26,24,2 055,22.août,0,2,2,0,0,0,4,0,0.4,0.4,02.juil,03.janv,52,182,38,0.00,0.09,0.09,0.00,0.09,0.02,0.12,0.14,0.02,0.14
Franco Di Santo,ar ARG,MF FW,Schalke 04,29,1989,4,3,245,02.juil,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,7,2,19,0.00,0.00,0.00,0.00,0.00,0.08,0.17,0.25,0.08,0.25
Abdou Diallo,sn SEN,DF,Dortmund,22,1996,28,27,2 379,26.avr,1,1,2,1,0,0,1,1,01.juin,01.juin,0.6,02.févr,46,125,62,0.04,0.04,0.08,0.04,0.08,0.06,0.02,0.08,0.06,0.08
Daniel Didavi,de GER,MF FW,Stuttgart,28,1990,20,8,956,10.juin,2,2,4,2,0,0,0,0,01.sept,01.sept,02.juil,04.juin,29,45,70,0.19,0.19,0.38,0.19,0.38,0.18,0.26,0.43,0.18,0.43
Tim Dierßen,de GER,MF,Hannover 96,22,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Javairô Dilrosun,nl NED,FW MF,Hertha BSC,20,1998,17,7,898,10.0,2,3,5,2,0,0,2,0,0.5,0.5,01.sept,02.avr,36,22,64,0.20,0.30,0.50,0.20,0.50,0.05,0.20,0.24,0.05,0.24
