Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Iván Balliu,al ALB,DF,Rayo Vallecano,29,1992,35,35,3 147,35.0,1,2,3,1,0,0,10,1,0.9,0.9,03.mai,04.avr,84,134,132,0.03,0.06,0.09,0.03,0.09,0.02,0.10,0.13,0.02,0.13
Barbero,es ESP,FW MF,Osasuna,22,1998,6,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Barcia,es ESP,DF,Granada,20,2000,1,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Enis Bardhi,mk MKD,MF FW,Levante,26,1995,30,17,1 701,18.sept,3,3,6,1,2,2,3,0,03.sept,02.févr,3.0,05.mars,41,103,105,0.16,0.16,0.32,0.05,0.21,0.20,0.16,0.37,0.12,0.28
Keidi Bare,al ALB,MF,Espanyol,23,1997,25,18,1 481,16.mai,1,1,2,1,0,0,9,0,0.3,0.3,0.5,0.8,20,67,15,0.06,0.06,0.12,0.06,0.12,0.02,0.03,0.05,0.02,0.05
Kike Barja,es ESP,MF FW,Osasuna,24,1997,21,9,865,09.juin,2,0,2,2,0,0,2,0,01.mai,01.mai,0.5,2.0,34,35,92,0.21,0.00,0.21,0.21,0.21,0.16,0.05,0.21,0.16,0.21
Antonio Barragán,es ESP,DF,Elche,34,1987,16,12,1 02,11.mars,0,0,0,0,0,0,5,0,0.0,0.0,0.1,0.1,7,41,30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
Ander Barrenetxea,es ESP,FW MF,Real Sociedad,19,2001,11,6,547,06.janv,1,1,2,1,0,0,0,0,0.5,0.5,0.8,01.mars,20,22,72,0.16,0.16,0.33,0.16,0.33,0.08,0.14,0.22,0.08,0.22
Marc Bartra,es ESP,DF,Betis,30,1991,23,23,1 993,22.janv,1,0,1,1,0,0,5,0,01.juin,01.juin,0.1,01.juil,14,59,5,0.05,0.00,0.05,0.05,0.05,0.07,0.00,0.08,0.07,0.08
Álvaro Bastida,es ESP,MF,Cádiz,17,2004,6,2,197,02.févr,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rodrigo Battaglia,ar ARG,MF,Mallorca,30,1991,26,12,1 179,13.janv,0,0,0,0,0,0,4,0,0.4,0.4,0.1,0.5,19,41,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04
Jon Bautista,es ESP,MF,Real Sociedad,26,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15
Bebé,cv CPV,FW,Rayo Vallecano,31,1990,29,6,867,09.juin,1,2,3,1,0,0,2,0,01.juil,01.juil,01.août,03.avr,54,10,80,0.10,0.21,0.31,0.10,0.31,0.17,0.18,0.36,0.17,0.36
Héctor Bellerín,es ESP,DF,Betis,26,1995,23,22,1 979,22.0,0,2,2,0,0,0,2,1,0.5,0.5,02.janv,02.juil,43,75,103,0.00,0.09,0.09,0.00,0.09,0.02,0.10,0.12,0.02,0.12
Fran Beltrán,es ESP,MF,Celta Vigo,22,1999,37,31,2 597,28.sept,1,0,1,1,0,0,4,0,0.4,0.4,0.3,0.7,18,131,22,0.03,0.00,0.03,0.03,0.03,0.01,0.01,0.02,0.01,0.02
Darío Benedetto,ar ARG,FW MF,Elche,31,1990,14,6,590,06.juin,2,1,3,2,0,0,1,0,2.0,2.0,0.9,02.sept,6,14,25,0.31,0.15,0.46,0.31,0.46,0.31,0.13,0.44,0.31,0.44
Iker Benito,es ESP,FW MF,Osasuna,18,2002,4,1,118,01.mars,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,3,7,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15
Pedro Benito,es ESP,FW,Cádiz,21,2000,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Karim Benzema,fr FRA,FW,Real Madrid,33,1987,32,31,2 593,28.août,27,12,39,20,7,11,0,0,23.juil,15.janv,07.sept,23.0,88,177,252,0.94,0.42,janv.35,0.69,01.nov,0.83,0.28,01.oct,0.52,0.80
Yuri Berchiche,es ESP,DF,Athletic Club,31,1990,14,11,1 015,11.mars,1,2,3,1,0,0,3,0,0.4,0.4,01.févr,01.mai,33,64,46,0.09,0.18,0.27,0.09,0.27,0.03,0.10,0.14,0.03,0.14
Álex Berenguer,es ESP,MF,Athletic Club,26,1995,34,24,2 168,24.janv,3,6,9,3,0,1,8,0,05.févr,04.mai,05.avr,09.sept,59,77,202,0.12,0.25,0.37,0.12,0.37,0.22,0.23,0.44,0.19,0.41
Pedro Bigas,es ESP,DF,Elche,30,1990,19,19,1 551,17.févr,1,0,1,1,0,0,6,0,0.6,0.6,0.3,0.9,14,59,5,0.06,0.00,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05
Antonio Blanco,es ESP,MF,Real Madrid,21,2000,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yassine Bounou,ma MAR,GK,Sevilla,30,1991,31,31,2 79,31.0,0,2,2,0,0,0,2,0,0.0,0.0,0.6,0.6,0,0,0,0.00,0.06,0.06,0.00,0.06,0.00,0.02,0.02,0.00,0.02
Lucas Boyé,ar ARG,FW,Elche,25,1996,24,22,1 713,19.0,7,3,10,7,0,0,3,0,04.juin,04.juin,2.0,06.mai,37,37,89,0.37,0.16,0.53,0.37,0.53,0.24,0.10,0.34,0.24,0.34
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Martin Braithwaite,dk DEN,FW,Barcelona,30,1991,4,3,235,02.juin,2,1,3,2,0,0,0,0,0.9,0.9,01.févr,02.janv,5,4,24,0.77,0.38,janv.15,0.77,janv.15,0.33,0.46,0.79,0.33,0.79
Darko Brašanac,rs SRB,MF,Osasuna,29,1992,35,27,2 405,26.juil,1,2,3,1,0,0,8,0,01.mai,01.mai,01.juil,03.févr,42,103,167,0.04,0.07,0.11,0.04,0.11,0.06,0.06,0.12,0.06,0.12
Claudio Bravo,cl CHI,GK,Betis,38,1983,17,17,1 456,16.févr,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Yan Brice Eteki,cm CMR,MF,Granada,23,1997,12,2,343,03.août,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,2,17,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
Ante Budimir,hr CRO,FW,Osasuna,30,1991,28,20,1 738,19.mars,8,2,10,6,2,2,3,0,08.mars,06.août,0.7,07.mai,19,23,90,0.41,0.10,0.52,0.31,0.41,0.43,0.04,0.47,0.35,0.39
Sergio Busquets,es ESP,MF,Barcelona,33,1988,36,36,3 198,35.5,2,0,2,2,0,0,12,0,0.6,0.6,01.juil,02.mars,24,291,36,0.06,0.00,0.06,0.06,0.06,0.02,0.05,0.07,0.02,0.07
Adrián Butzke,es ESP,FW,Granada,22,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Erick Cabaco,uy URU,DF,Getafe,26,1995,10,5,403,04.mai,0,1,1,0,0,0,4,1,0.1,0.1,0.4,0.5,3,13,1,0.00,0.22,0.22,0.00,0.22,0.01,0.09,0.10,0.01,0.10
Leandro Cabrera,uy URU,DF,Espanyol,30,1991,37,37,3 33,37.0,2,0,2,2,0,0,7,0,01.janv,01.janv,0.7,01.août,5,107,5,0.05,0.00,0.05,0.05,0.05,0.03,0.02,0.05,0.03,0.05
Martín Cáceres,uy URU,DF,Levante,34,1987,10,9,663,07.avr,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,9,31,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Cala,es ESP,DF,Cádiz,31,1989,14,10,947,10.mai,0,0,0,0,0,0,8,1,0.7,0.7,0.5,01.févr,0,8,2,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11
Calderón,es ESP,DF,Betis,21,2000,1,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
Fernando Calero,es ESP,DF,Espanyol,25,1995,16,13,1 09,12.janv,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,2,24,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Víctor Camarasa,es ESP,MF FW,Betis,27,1994,7,0,108,01.févr,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Eduardo Camavinga,fr FRA,MF,Real Madrid,18,2002,26,13,1 236,13.juil,2,1,3,2,0,0,8,0,01.févr,01.févr,1.0,02.févr,30,79,33,0.15,0.07,0.22,0.15,0.22,0.09,0.07,0.16,0.09,0.16
José Campaña,es ESP,MF,Levante,28,1993,20,16,1 422,15.août,2,2,4,2,0,1,6,1,01.mai,0.6,01.janv,01.juil,37,133,55,0.13,0.13,0.25,0.13,0.25,0.09,0.07,0.16,0.03,0.11
Sergio Canales,es ESP,FW MF,Betis,30,1991,34,33,2 791,31.0,5,8,13,5,0,0,6,0,04.janv,04.janv,05.juin,09.août,99,238,166,0.16,0.26,0.42,0.16,0.42,0.13,0.18,0.31,0.13,0.31
Álex Cantero,es ESP,FW MF,Levante,21,2000,25,4,610,06.août,0,1,1,0,0,0,1,0,02.févr,02.févr,0.4,02.juin,14,14,45,0.00,0.15,0.15,0.00,0.15,0.32,0.06,0.38,0.32,0.38
Ander Capa,es ESP,DF,Athletic Club,29,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.51,0.51
Étienne Capoue,fr FRA,MF,Villarreal,33,1988,30,26,2 29,25.avr,1,1,2,1,0,0,9,0,0.5,0.5,0.5,01.janv,44,134,29,0.04,0.04,0.08,0.04,0.08,0.02,0.02,0.04,0.02,0.04
Isaac Carcelen,es ESP,DF MF,Cádiz,28,1993,25,17,1 544,17.févr,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.9,29,62,32,0.00,0.06,0.06,0.00,0.06,0.02,0.03,0.05,0.02,0.05
Dani Cárdenas,es ESP,GK,Levante,24,1997,24,24,2 16,24.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carlo,es ESP,MF,Villarreal,20,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Diego Carlos,br BRA,DF,Sevilla,28,1993,34,34,2 957,32.9,3,0,3,3,0,0,4,1,02.janv,02.janv,0.2,02.mars,1,99,5,0.09,0.00,0.09,0.09,0.09,0.06,0.01,0.07,0.06,0.07
Carmona,es ESP,DF,Sevilla,19,2002,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Yannick Carrasco,be BEL,FW MF,Atlético Madrid,27,1993,34,28,2 583,28.juil,6,6,12,4,2,2,5,0,05.mars,03.août,7.0,10.août,141,84,263,0.21,0.21,0.42,0.14,0.35,0.18,0.24,0.43,0.13,0.38
Guido Carrillo,ar ARG,FW,Elche,30,1991,29,11,1 168,13.0,2,0,2,2,0,0,3,0,02.juin,02.juin,0.3,02.sept,5,13,47,0.15,0.00,0.15,0.15,0.15,0.20,0.02,0.22,0.20,0.22
Dani Carvajal,es ESP,DF,Real Madrid,29,1992,24,17,1 551,17.févr,1,3,4,1,0,0,1,0,0.5,0.5,02.avr,02.sept,29,73,108,0.06,0.17,0.23,0.06,0.23,0.03,0.14,0.17,0.03,0.17
William Carvalho,pt POR,MF,Betis,29,1992,33,20,1 805,20.janv,2,3,5,2,0,0,6,0,03.janv,03.janv,01.mai,04.juin,39,163,39,0.10,0.15,0.25,0.10,0.25,0.16,0.07,0.23,0.16,0.23
Casemiro,br BRA,MF,Real Madrid,29,1992,32,31,2 569,28.mai,1,3,4,1,0,0,11,0,02.mai,02.mai,02.août,05.mars,23,162,30,0.04,0.11,0.14,0.04,0.14,0.09,0.10,0.19,0.09,0.19
Kiko Casilla,es ESP,GK,Elche,34,1986,14,14,1 26,14.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Catena,es ESP,DF,Rayo Vallecano,26,1994,36,36,3 24,36.0,2,2,4,2,0,0,8,0,01.avr,01.avr,0.8,02.févr,13,84,6,0.06,0.06,0.11,0.06,0.11,0.04,0.02,0.06,0.04,0.06
Dani Ceballos,es ESP,MF,Real Madrid,24,1996,11,2,276,03.janv,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,6,20,8,0.00,0.00,0.00,0.00,0.00,0.23,0.05,0.28,0.22,0.28
Franco Cervi,ar ARG,MF,Celta Vigo,27,1994,33,21,1 801,20.0,4,3,7,4,0,0,5,0,03.janv,03.janv,01.janv,04.janv,35,61,86,0.20,0.15,0.35,0.20,0.35,0.15,0.05,0.21,0.15,0.21
