Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Paul Baysse,fr FRA,MF  DF,Bordeaux,33,1988,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Youcef Belaïli,dz ALG,MF  FW,Brest,29,1992,13,11,825,09.févr,3,2,5,3,0,1,2,0,02.août,01.sept,02.août,04.juil,36,42,56,0.33,0.22,0.55,0.33,0.55,0.31,0.31,0.62,0.21,0.52
Haris Belkebla,dz ALG,MF,Brest,27,1994,31,26,231,25.juil,0,0,0,0,0,0,2,0,0.1,0.1,0.8,0.9,15,98,27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04
Jean-Ricner Bellegarde,ht HAI,MF,Strasbourg,23,1998,36,26,2332,25.sept,2,3,5,2,0,0,5,0,01.sept,01.sept,02.juil,04.juin,75,107,90,0.08,0.12,0.19,0.08,0.19,0.07,0.10,0.18,0.07,0.18
Jeanuël Belocian,fr FRA,DF,Rennes,16,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Hatem Ben Arfa,fr FRA,FW  MF,Lille,34,1987,7,4,314,03.mai,0,1,1,0,0,0,1,0,0.3,0.3,0.7,0.9,12,14,18,0.00,0.29,0.29,0.00,0.29,0.07,0.19,0.26,0.07,0.26
Salim Ben Seghir,fr FRA,MF,Marseille,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Wissam Ben Yedder,fr FRA,FW,Monaco,30,1990,37,29,2529,28.janv,25,5,30,17,8,8,3,0,18.janv,11.août,5.0,16.juil,59,73,238,0.89,0.18,01.juil,0.60,0.78,0.64,0.18,0.82,0.42,0.60
Darío Benedetto,ar ARG,FW  MF,Marseille,31,1990,2,0,54,0.6,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,2,2,0.00,0.00,0.00,0.00,0.00,0.43,0.06,0.49,0.43,0.49
Walter Benítez,ar ARG,GK,Nice,28,1993,37,37,333,37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Loris Benito,ch SUI,DF,Bordeaux,29,1992,1,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nabil Bentaleb,dz ALG,MF,Angers,26,1994,18,18,1515,16.août,1,0,1,1,0,0,4,0,0.6,0.6,0.1,0.7,12,82,16,0.06,0.00,0.06,0.06,0.06,0.04,0.00,0.04,0.04,0.04
Patrick Berg,no NOR,MF,Lens,23,1997,14,2,307,03.avr,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,15,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Mitchell van Bergen,nl NED,FW  MF,Reims,21,1999,20,11,983,10.sept,0,0,0,0,0,0,1,0,01.févr,01.févr,01.mars,02.mai,24,14,54,0.00,0.00,0.00,0.00,0.00,0.11,0.12,0.23,0.11,0.23
Valon Berisha,xk KVX,MF  FW,Reims,28,1993,13,5,455,05.janv,0,1,1,0,0,0,2,1,0.2,0.2,0.5,0.6,4,20,15,0.00,0.20,0.20,0.00,0.20,0.04,0.09,0.13,0.04,0.13
Paul Bernardoni,fr FRA,GK,Angers,24,1997,13,13,117,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Paul Bernardoni,fr FRA,GK,Saint-Étienne,24,1997,19,19,171,19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Juan Bernat,es ESP,DF  MF,Paris S-G,28,1993,15,12,958,10.juin,0,0,0,0,0,0,2,0,0.1,0.1,0.7,0.8,20,30,85,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,0.01,0.07
Dimitry Bertaud,cd COD,GK,Montpellier,23,1998,11,9,833,09.mars,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jason Berthomier,fr FRA,MF,Clermont Foot,31,1990,29,22,1732,19.févr,1,5,6,1,0,0,0,0,01.juil,01.juil,03.sept,05.juin,26,134,91,0.05,0.26,0.31,0.05,0.31,0.09,0.20,0.29,0.09,0.29
Giulian Biancone,fr FRA,DF  MF,Troyes,21,2000,33,26,2292,25.mai,1,2,3,1,0,0,10,0,01.juil,01.juil,1.0,02.juil,58,87,100,0.04,0.08,0.12,0.04,0.12,0.07,0.04,0.11,0.07,0.11
El Bilal Touré,ml MLI,FW,Reims,19,2001,21,15,1194,13.mars,2,4,6,1,1,1,2,0,04.janv,03.mars,01.juil,5.0,22,23,78,0.15,0.30,0.45,0.08,0.38,0.31,0.13,0.44,0.25,0.38
Jean-Claude Billong,cm CMR,DF,Clermont Foot,27,1993,15,10,980,10.sept,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,4,21,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Nathan Bitumazala,fr FRA,DF,Paris S-G,18,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marco Bizot,nl NED,GK,Brest,30,1991,38,38,342,38.0,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Ludovic Blas,fr FRA,MF  FW,Nantes,23,1997,35,35,2961,32.9,10,5,15,5,5,5,10,0,11.juil,07.août,03.sept,11.juil,69,157,190,0.30,0.15,0.46,0.15,0.30,0.36,0.12,0.48,0.24,0.36
Myron Boadu,nl NED,FW,Monaco,20,2001,31,7,960,10.juil,4,1,5,4,0,0,0,0,06.juin,06.juin,0.6,07.févr,7,11,68,0.37,0.09,0.47,0.37,0.47,0.62,0.05,0.68,0.62,0.68
Jérôme Boateng,de GER,DF,Lyon,32,1988,24,19,1622,18.0,0,1,1,0,0,0,6,0,0.3,0.3,01.juil,2.0,4,85,4,0.00,0.06,0.06,0.00,0.06,0.02,0.10,0.11,0.02,0.11
Antonin Bobichon,fr FRA,MF  FW,Angers,25,1995,4,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Quentin Boisgard,fr FRA,MF  FW,Lorient,24,1997,25,9,958,10.juin,1,1,2,1,0,0,3,0,0.8,0.8,01.avr,02.févr,18,31,57,0.09,0.09,0.19,0.09,0.19,0.08,0.13,0.21,0.08,0.21
Charles Boli,fr FRA,MF  DF,Lens,22,1998,4,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sven Botman,nl NED,DF,Lille,21,2000,25,25,225,25.0,3,1,4,3,0,0,4,0,01.juin,01.juin,0.2,01.sept,12,79,0,0.12,0.04,0.16,0.12,0.16,0.06,0.01,0.07,0.06,0.07
Denis Bouanga,ga GAB,FW  MF,Saint-Étienne,26,1994,34,28,2436,27.janv,9,6,15,9,0,0,4,1,8.0,8.0,04.sept,12.sept,79,66,244,0.33,0.22,0.55,0.33,0.55,0.29,0.18,0.48,0.29,0.48
Hicham Boudaoui,dz ALG,MF,Nice,21,1999,29,21,1621,18.0,3,2,5,3,0,0,7,0,01.janv,01.janv,02.juil,03.août,38,47,101,0.17,0.11,0.28,0.17,0.28,0.06,0.15,0.21,0.06,0.21
Ryad Boudebouz,dz ALG,MF  FW,Saint-Étienne,31,1990,30,27,2252,25.0,3,4,7,2,1,1,2,0,02.mars,01.mai,03.juin,05.janv,85,182,138,0.12,0.16,0.28,0.08,0.24,0.09,0.15,0.24,0.06,0.20
Sofiane Boufal,ma MAR,FW  MF,Angers,27,1993,29,28,233,25.sept,8,4,12,5,3,3,6,0,08.mai,06.janv,06.avr,12.juin,127,125,207,0.31,0.15,0.46,0.19,0.35,0.33,0.25,0.58,0.24,0.49
Farid Boulaya,dz ALG,MF  FW,Metz,28,1993,24,18,1526,17.0,4,2,6,4,0,0,1,1,01.mai,01.mai,03.mai,05.janv,50,74,73,0.24,0.12,0.35,0.24,0.35,0.09,0.21,0.30,0.09,0.30
Ismaël Boura,km COM,DF,Lens,20,2000,5,1,95,01.janv,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Benjamin Bourigeaud,fr FRA,FW  MF,Rennes,27,1994,38,38,3193,35.5,11,12,23,11,0,0,2,0,05.juil,05.juil,12.mars,18.0,47,201,322,0.31,0.34,0.65,0.31,0.65,0.16,0.35,0.51,0.16,0.51
Redwan Bourles,fr FRA,MF  FW,Lorient,18,2003,4,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Domagoj Bradarić,hr CRO,DF,Lille,21,1999,15,2,417,04.juin,0,0,0,0,0,0,2,0,0.1,0.1,0.7,0.8,11,15,21,0.00,0.00,0.00,0.00,0.00,0.01,0.16,0.17,0.01,0.17
Bilal Brahimi,dz ALG,MF,Nice,21,2000,11,2,378,04.févr,0,0,0,0,0,0,1,0,0.6,0.6,0.9,01.juin,25,9,39,0.00,0.00,0.00,0.00,0.00,0.15,0.22,0.37,0.15,0.37
Bilal Brahimi,dz ALG,FW,Angers,21,2000,9,3,338,03.août,0,1,1,0,0,0,0,0,0.5,0.5,0.9,01.avr,19,5,32,0.00,0.27,0.27,0.00,0.27,0.13,0.24,0.37,0.13,0.37
Lilian Brassier,fr FRA,DF,Brest,21,1999,31,23,2263,25.janv,1,0,1,1,0,0,4,0,01.janv,01.janv,0.6,01.juil,31,86,22,0.04,0.00,0.04,0.04,0.04,0.04,0.02,0.07,0.04,0.07
Jimmy Briand,fr FRA,FW  MF,Bordeaux,35,1985,17,1,226,02.mai,2,1,3,1,1,2,1,0,02.févr,0.7,1.0,01.juin,2,7,23,0.80,0.40,janv.19,0.40,0.80,0.89,0.38,janv.27,0.26,0.64
Dylan Bronn,tn TUN,DF,Metz,26,1995,30,28,2545,28.mars,1,2,3,1,0,0,10,1,01.août,01.août,01.févr,3.0,14,58,3,0.04,0.07,0.11,0.04,0.11,0.06,0.04,0.11,0.06,0.11
Osman Bukari,gh GHA,FW  MF,Nantes,22,1998,24,10,1012,11.févr,2,4,6,2,0,0,1,0,01.avr,01.avr,02.août,04.févr,46,20,91,0.18,0.36,0.53,0.18,0.53,0.12,0.25,0.37,0.12,0.37
Maxime Busi,be BEL,DF,Reims,21,1999,18,13,1296,14.avr,1,0,1,1,0,0,3,0,0.6,0.6,01.janv,01.juil,40,60,64,0.07,0.00,0.07,0.07,0.07,0.04,0.07,0.12,0.04,0.12
Oriol Busquets,es ESP,MF,Clermont Foot,22,1999,9,2,201,02.févr,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,10,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Marcin Bułka,pl POL,GK,Nice,21,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Rémy Cabella,fr FRA,MF  FW,Montpellier,31,1990,5,3,313,03.mai,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,18,34,41,0.00,0.00,0.00,0.00,0.00,0.08,0.17,0.25,0.08,0.25
Jimmy Cabot,fr FRA,DF,Angers,27,1994,24,24,2008,22.mars,0,5,5,0,0,0,4,0,0.4,0.4,01.juil,02.janv,92,77,150,0.00,0.22,0.22,0.00,0.22,0.02,0.08,0.09,0.02,0.09
Anthony Caci,fr FRA,DF,Strasbourg,24,1997,37,26,2395,26.juin,1,3,4,1,0,0,4,0,0.9,0.9,4.0,04.sept,65,174,113,0.04,0.11,0.15,0.04,0.15,0.03,0.15,0.18,0.03,0.18
Mathieu Cafaro,fr FRA,MF  FW,Reims,24,1997,4,3,192,02.janv,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,4,6,13,0.00,0.00,0.00,0.00,0.00,0.19,0.05,0.24,0.19,0.24
Yannick Cahuzac,fr FRA,MF,Lens,36,1985,17,6,618,06.sept,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.1,5,19,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
Marc-Aurèle Caillard,fr FRA,GK,Metz,27,1994,19,17,1542,17.janv,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jens Cajuste,se SWE,MF  FW,Reims,21,1999,8,4,364,4.0,2,0,2,1,1,1,0,0,01.juil,0.9,0.0,1.0,10,13,14,0.49,0.00,0.49,0.25,0.25,0.43,0.01,0.44,0.23,0.24
Duje Ćaleta-Car,hr CRO,DF,Marseille,24,1996,26,24,2057,22.sept,2,0,2,2,0,0,6,0,01.août,01.août,0.6,02.avr,14,83,2,0.09,0.00,0.09,0.09,0.09,0.08,0.03,0.11,0.08,0.11
