Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Adrià Altimira,es ESP,DF MF,Villarreal,22,2001,11,10,775,08.juin,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,10,29,15,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02
Sergi Altimira,es ESP,MF,Betis,21,2001,14,6,568,06.mars,1,0,1,1,0,0,1,0,0.2,0.2,0.3,0.5,10,31,8,0.16,0.00,0.16,0.16,0.16,0.03,0.04,0.07,0.03,0.07
Gastón Álvarez,uy URU,DF,Getafe,23,2000,34,29,2 537,28.févr,2,0,2,2,0,0,7,0,0.7,0.7,0.6,01.avr,11,63,40,0.07,0.00,0.07,0.07,0.07,0.03,0.02,0.05,0.03,0.05
Hugo Álvarez,es ESP,MF DF,Celta Vigo,20,2003,12,8,762,08.mai,1,1,2,1,0,0,1,0,1.0,1.0,01.mai,02.juin,36,34,80,0.12,0.12,0.24,0.12,0.24,0.12,0.18,0.30,0.12,0.30
Yeray Álvarez,es ESP,DF,Athletic Club,28,1995,19,14,1 152,12.août,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.4,13,55,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Selim Amallah,ma MAR,FW MF,Valencia,26,1996,20,7,604,06.juil,0,1,1,0,0,0,5,1,0.4,0.4,0.3,0.8,7,21,36,0.00,0.15,0.15,0.00,0.15,0.06,0.05,0.11,0.06,0.11
Amath,sn SEN,FW MF,Mallorca,27,1996,15,3,394,04.avr,0,0,0,0,0,0,2,0,01.juin,01.juin,0.4,01.sept,19,13,30,0.00,0.00,0.00,0.00,0.00,0.35,0.09,0.44,0.35,0.44
Miguel Ángel Rubio,es ESP,DF,Granada,25,1998,19,17,1 56,17.mars,1,0,1,1,0,0,5,0,0.8,0.8,0.1,0.9,7,27,1,0.06,0.00,0.06,0.06,0.06,0.05,0.00,0.05,0.05,0.05
Fabrizio Angileri,ar ARG,DF MF,Getafe,29,1994,11,2,164,01.août,0,0,0,0,0,0,2,1,0.0,0.0,01.mars,01.mars,2,7,6,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.73,0.00,0.73
Mauro Arambarri,uy URU,MF,Getafe,27,1995,7,3,339,03.août,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.6,2,20,6,0.00,0.00,0.00,0.00,0.00,0.14,0.01,0.15,0.14,0.15
Jon Aramburu,ve VEN,DF,Real Sociedad,21,2002,11,5,543,6.0,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,6,26,25,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Julian Araujo,mx MEX,DF,Las Palmas,21,2001,25,15,1 462,16.févr,1,0,1,1,0,0,5,0,0.7,0.7,01.févr,01.sept,23,74,47,0.06,0.00,0.06,0.06,0.06,0.04,0.07,0.11,0.04,0.11
Ronald Araújo,uy URU,DF,Barcelona,24,1999,25,21,1 997,22.févr,1,2,3,1,0,0,6,0,02.janv,02.janv,01.avr,03.mai,24,101,11,0.05,0.09,0.14,0.05,0.14,0.09,0.07,0.16,0.09,0.16
Adu Ares,es ESP,FW,Athletic Club,21,2001,12,2,265,02.sept,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,13,3,39,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Jesús Areso,es ESP,DF,Osasuna,24,1999,37,29,2 66,29.juin,1,6,7,1,0,0,3,0,0.2,0.2,03.juin,03.août,78,106,180,0.03,0.20,0.24,0.03,0.24,0.01,0.12,0.13,0.01,0.13
Matias Arezo,uy URU,FW,Granada,20,2002,14,3,369,04.janv,0,0,0,0,0,0,1,0,01.févr,01.févr,0.1,01.févr,6,5,17,0.00,0.00,0.00,0.00,0.00,0.28,0.01,0.30,0.28,0.30
Iñigo Arguibide,es ESP,DF,Osasuna,18,2005,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
José Arnaiz,es ESP,FW MF,Osasuna,28,1995,26,9,929,10.mars,2,1,3,2,0,0,3,0,01.juil,01.juil,01.août,03.mai,23,11,85,0.19,0.10,0.29,0.19,0.29,0.17,0.17,0.34,0.17,0.34
Sergio Arribas,es ESP,MF FW,Almería,21,2001,34,22,2 047,22.juil,9,4,13,9,0,0,1,0,08.juin,08.juin,03.juil,12.févr,56,81,94,0.40,0.18,0.57,0.40,0.57,0.38,0.16,0.54,0.38,0.54
Kepa Arrizabalaga,es ESP,GK,Real Madrid,28,1994,14,13,1 198,13.mars,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Iago Aspas,es ESP,FW,Celta Vigo,35,1987,35,31,2 707,30.janv,9,10,19,6,3,5,6,1,11.mai,07.mai,10.janv,17.juin,84,161,202,0.30,0.33,0.63,0.20,0.53,0.38,0.34,0.72,0.25,0.59
Ezequiel Ávila,ar ARG,FW MF,Osasuna,29,1994,17,10,864,09.juin,1,3,4,1,0,0,3,2,2.0,2.0,02.mars,04.mars,14,39,75,0.10,0.31,0.42,0.10,0.42,0.21,0.24,0.45,0.21,0.45
Ezequiel Ávila,ar ARG,FW,Betis,29,1994,6,4,298,03.mars,1,0,1,1,0,0,4,1,0.7,0.7,0.1,0.8,7,6,31,0.30,0.00,0.30,0.30,0.30,0.22,0.02,0.24,0.22,0.24
César Azpilicueta,es ESP,DF,Atlético Madrid,33,1989,25,14,1 423,15.août,0,2,2,0,0,0,4,0,0.6,0.6,02.avr,3.0,39,77,39,0.00,0.13,0.13,0.00,0.13,0.04,0.15,0.19,0.04,0.19
Iddrisu Baba,gh GHA,MF,Almería,27,1996,25,14,1 43,15.sept,0,0,0,0,0,0,5,0,0.7,0.7,0.6,01.mars,1,60,5,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.08,0.05,0.08
Srđan Babić,rs SRB,DF,Almería,27,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Loïc Bade,fr FRA,DF,Sevilla,23,2000,28,27,2 277,25.mars,0,1,1,0,0,0,5,1,0.9,0.9,0.5,01.mars,15,76,3,0.00,0.04,0.04,0.00,0.04,0.04,0.02,0.05,0.04,0.05
Alex Baena,es ESP,MF FW,Villarreal,22,2001,34,33,2 579,28.juil,2,14,16,2,0,1,11,1,07.sept,07.janv,09.févr,16.mars,84,165,181,0.07,0.49,0.56,0.07,0.56,0.27,0.32,0.60,0.25,0.57
Eric Bailly,ci CIV,DF,Villarreal,29,1994,10,9,839,09.mars,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,3,18,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Cédric Bakambu,cd COD,FW,Betis,32,1991,4,2,194,02.févr,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,5,4,12,0.00,0.00,0.00,0.00,0.00,0.20,0.13,0.33,0.20,0.33
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Alejandro Balde,es ESP,DF,Barcelona,19,2003,18,15,1 378,15.mars,0,1,1,0,0,0,1,0,0.1,0.1,01.févr,01.avr,73,41,141,0.00,0.07,0.07,0.00,0.07,0.01,0.08,0.09,0.01,0.09
Iván Balliu,al ALB,DF,Rayo Vallecano,31,1992,33,32,2 873,31.9,0,1,1,0,0,0,4,0,0.7,0.7,02.juin,03.mars,50,98,100,0.00,0.03,0.03,0.00,0.03,0.02,0.08,0.10,0.02,0.10
Jonathan Bamba,ci CIV,MF FW,Celta Vigo,27,1996,27,24,1 981,22.0,3,2,5,3,0,0,0,0,3.0,3.0,04.juil,07.juil,107,80,169,0.14,0.09,0.23,0.14,0.23,0.14,0.21,0.35,0.14,0.35
Léo Baptistão,br BRA,FW,Almería,30,1992,32,22,1 837,20.avr,6,0,6,6,0,0,6,1,05.mars,05.mars,01.août,07.janv,26,45,88,0.29,0.00,0.29,0.29,0.29,0.25,0.09,0.34,0.25,0.34
Kike Barja,es ESP,FW MF,Osasuna,26,1997,16,3,303,03.avr,0,0,0,0,0,0,3,0,0.2,0.2,0.5,0.7,17,8,41,0.00,0.00,0.00,0.00,0.00,0.07,0.14,0.20,0.07,0.20
Ander Barrenetxea,es ESP,FW MF,Real Sociedad,21,2001,29,20,1 427,15.sept,4,1,5,4,0,0,1,0,03.mai,03.mai,01.mars,04.août,56,39,163,0.25,0.06,0.32,0.25,0.32,0.22,0.08,0.30,0.22,0.30
Pablo Barrios,es ESP,MF,Atlético Madrid,20,2003,24,17,1 555,17.mars,0,1,1,0,0,0,5,0,0.9,0.9,01.sept,02.août,37,98,56,0.00,0.06,0.06,0.00,0.06,0.05,0.11,0.16,0.05,0.16
Marc Bartra,es ESP,DF,Betis,32,1991,3,3,225,02.mai,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,5,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Augusto Batalla,ar ARG,GK,Granada,27,1996,17,17,1 53,17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bebé,cv CPV,MF FW,Rayo Vallecano,33,1990,19,0,212,02.avr,2,0,2,1,1,1,1,0,01.avr,0.7,0.2,0.9,17,6,24,0.85,0.00,0.85,0.42,0.42,0.61,0.09,0.70,0.28,0.37
Sheraldo Becker,sr SUR,FW MF,Real Sociedad,28,1995,15,8,771,08.juin,2,2,4,2,0,0,1,0,01.avr,01.avr,01.août,03.févr,28,13,87,0.23,0.23,0.47,0.23,0.47,0.17,0.21,0.38,0.17,0.38
Héctor Bellerín,es ESP,DF,Betis,28,1995,23,20,1 711,19.0,0,1,1,0,0,0,0,1,0.2,0.2,01.juin,01.juil,32,81,80,0.00,0.05,0.05,0.00,0.05,0.01,0.08,0.09,0.01,0.09
Jude Bellingham,eng ENG,MF,Real Madrid,20,2003,28,27,2 315,25.juil,19,6,25,18,1,1,5,1,11.janv,10.mars,05.mars,15.juin,85,196,177,0.74,0.23,0.97,0.70,0.93,0.43,0.21,0.64,0.40,0.61
Fran Beltrán,es ESP,MF,Celta Vigo,24,1999,33,28,2 428,27.0,0,0,0,0,0,0,2,0,0.7,0.7,01.janv,01.août,28,134,30,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
Carlos Benavídez,uy URU,MF,Alavés,25,1998,29,10,1 136,12.juin,3,1,4,3,0,0,5,0,1.0,1.0,0.5,01.mai,9,60,5,0.24,0.08,0.32,0.24,0.32,0.08,0.04,0.12,0.08,0.12
Yuri Berchiche,es ESP,DF,Athletic Club,33,1990,27,22,1 93,21.avr,3,1,4,3,0,0,5,0,0.9,0.7,01.juin,02.avr,36,132,77,0.14,0.05,0.19,0.14,0.19,0.04,0.08,0.12,0.03,0.11
Álex Berenguer,es ESP,FW,Athletic Club,28,1995,35,15,1 592,17.juil,7,3,10,6,1,1,4,0,05.févr,04.avr,03.juil,08.janv,61,30,143,0.40,0.17,0.57,0.34,0.51,0.29,0.21,0.50,0.25,0.46
Antonio Blanco,es ESP,MF,Alavés,23,2000,33,29,2 426,27.0,0,1,1,0,0,0,5,1,0.8,0.8,01.févr,02.janv,20,133,22,0.00,0.04,0.04,0.00,0.04,0.03,0.05,0.08,0.03,0.08
Daley Blind,nl NED,DF,Girona,33,1990,34,33,2 972,33.0,1,2,3,1,0,0,6,0,01.juil,01.juil,01.janv,02.août,48,209,22,0.03,0.06,0.09,0.03,0.09,0.05,0.03,0.09,0.05,0.09
Adri Bosch,es ESP,DF,Granada,22,2001,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yassine Bounou,ma MAR,GK,Sevilla,32,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lucas Boyé,ar ARG,FW,Granada,27,1996,31,30,2 541,28.févr,6,3,9,6,0,0,8,1,06.févr,06.févr,02.août,08.sept,36,65,131,0.21,0.11,0.32,0.21,0.32,0.22,0.10,0.32,0.22,0.32
Darko Brašanac,rs SRB,MF,Osasuna,31,1992,2,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Brau,es ESP,DF,Granada,21,2001,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Claudio Bravo,cl CHI,GK,Betis,40,1983,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Ben Brereton,cl CHI,FW MF,Villarreal,24,1999,14,2,270,3.0,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,6,14,35,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.16,0.07,0.16
Ante Budimir,hr CRO,FW,Osasuna,32,1991,33,29,2 435,27.janv,17,2,19,14,3,4,4,0,14.févr,11.janv,01.août,12.sept,21,42,99,0.63,0.07,0.70,0.52,0.59,0.53,0.07,0.59,0.41,0.48
Manu Bueno,es ESP,MF,Sevilla,19,2004,4,1,117,01.mars,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.10,0.02,0.10
Pablo Busto,es ESP,DF,Betis,17,2005,2,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,1,1,0.00,0.00,0.00,0.00,0.00,0.03,0.41,0.44,0.03,0.44
José Callejón,es ESP,MF FW,Granada,36,1987,25,7,803,08.sept,0,1,1,0,0,0,2,0,01.mars,01.mars,01.mai,02.août,10,35,50,0.00,0.11,0.11,0.00,0.11,0.15,0.17,0.32,0.15,0.32
Eduardo Camavinga,fr FRA,MF DF,Real Madrid,20,2002,31,21,1 817,20.févr,0,2,2,0,0,0,9,0,0.9,0.9,01.avr,02.mars,49,106,31,0.00,0.10,0.10,0.00,0.10,0.05,0.07,0.11,0.05,0.11
Sergio Camello,es ESP,FW,Rayo Vallecano,22,2001,31,20,1 661,18.mai,3,1,4,3,0,0,3,0,04.mai,04.mai,01.mars,05.août,22,41,79,0.16,0.05,0.22,0.16,0.22,0.24,0.07,0.31,0.24,0.31
José Campaña,es ESP,MF,Las Palmas,30,1993,8,1,171,01.sept,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,15,4,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
João Cancelo,pt POR,DF,Barcelona,29,1994,32,29,2 503,27.août,2,4,6,2,0,0,7,0,01.juin,01.juin,06.janv,07.juil,106,141,193,0.07,0.14,0.22,0.07,0.22,0.06,0.22,0.28,0.06,0.28
Sergi Canós,es ESP,MF FW,Valencia,26,1997,27,15,1 229,13.juil,1,2,3,1,0,0,1,0,02.août,02.août,02.avr,05.mars,32,52,88,0.07,0.15,0.22,0.07,0.22,0.21,0.18,0.39,0.21,0.39
Étienne Capoue,fr FRA,MF,Villarreal,35,1988,32,15,1 455,16.févr,1,1,2,1,0,0,8,0,1.0,1.0,0.6,01.juin,24,80,38,0.06,0.06,0.12,0.06,0.12,0.06,0.04,0.10,0.06,0.10
Isaac Carcelen,es ESP,DF,Cádiz,30,1993,35,29,2 611,29.0,0,0,0,0,0,0,2,0,0.6,0.6,1.0,01.juin,25,75,70,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.06,0.02,0.06
Dani Cárdenas,es ESP,GK,Rayo Vallecano,26,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marc Cardona,es ESP,FW,Las Palmas,28,1995,26,6,737,08.févr,4,1,5,3,1,1,4,0,04.févr,03.mai,01.janv,04.mai,10,13,74,0.49,0.12,0.61,0.37,0.49,0.52,0.13,0.65,0.42,0.55
Sergi Cardona,es ESP,DF,Las Palmas,24,1999,35,30,2 814,31.mars,1,2,3,1,0,0,11,0,02.juil,02.juil,02.août,05.mai,60,160,165,0.03,0.06,0.10,0.03,0.10,0.09,0.09,0.18,0.09,0.18
Johnny Cardoso,us USA,MF,Betis,21,2001,17,15,1 328,14.août,1,2,3,1,0,0,3,0,01.janv,01.janv,0.5,01.juin,10,45,11,0.07,0.14,0.20,0.07,0.20,0.07,0.03,0.11,0.07,0.11
Carmona,es ESP,DF MF,Getafe,21,2002,30,15,1 313,14.juin,1,1,2,1,0,0,8,0,0.8,0.8,1.0,01.août,29,39,55,0.07,0.07,0.14,0.07,0.14,0.06,0.07,0.12,0.06,0.12
Yannick Carrasco,be BEL,DF,Atlético Madrid,29,1993,3,3,221,02.mai,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,9,6,17,0.00,0.41,0.41,0.00,0.41,0.03,0.10,0.12,0.03,0.12
Álvaro Carreras,es ESP,MF FW,Granada,20,2003,13,5,475,05.mars,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,13,14,31,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15
Dani Carvajal,es ESP,DF,Real Madrid,31,1992,28,25,2 171,24.janv,4,3,7,4,0,0,5,1,01.juil,01.juil,02.juil,04.avr,30,82,168,0.17,0.12,0.29,0.17,0.29,0.07,0.11,0.18,0.07,0.18
William Carvalho,pt POR,MF,Betis,31,1992,22,4,680,07.juin,1,3,4,1,0,0,2,0,0.4,0.4,0.7,01.janv,12,58,12,0.13,0.40,0.53,0.13,0.53,0.05,0.09,0.14,0.05,0.14
Marc Casado,es ESP,MF,Barcelona,19,2003,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Catena,es ESP,DF,Osasuna,28,1994,30,28,2 534,28.févr,1,3,4,1,0,0,8,1,01.mars,01.mars,1.0,02.avr,5,77,1,0.04,0.11,0.14,0.04,0.14,0.05,0.04,0.08,0.05,0.08
Dani Ceballos,es ESP,MF FW,Real Madrid,26,1996,20,5,598,06.juin,0,2,2,0,0,0,2,0,0.3,0.3,01.mai,01.août,16,47,23,0.00,0.30,0.30,0.00,0.30,0.05,0.22,0.27,0.05,0.27
Álex Centelles,es ESP,DF,Almería,25,1997,14,11,980,10.sept,0,1,1,0,0,0,2,0,0.0,0.0,01.juin,01.juin,16,31,53,0.00,0.09,0.09,0.00,0.09,0.00,0.14,0.15,0.00,0.15
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Franco Cervi,ar ARG,MF DF,Celta Vigo,29,1994,17,5,546,06.janv,0,1,1,0,0,0,2,0,0.5,0.5,2.0,02.mai,16,24,36,0.00,0.16,0.16,0.00,0.16,0.08,0.34,0.41,0.08,0.41
Pep Chavarría,es ESP,DF MF,Rayo Vallecano,25,1998,22,12,1 167,13.0,1,1,2,1,0,0,6,1,1.0,1.0,0.7,01.juil,28,74,84,0.08,0.08,0.15,0.08,0.15,0.07,0.05,0.13,0.07,0.13
Andreas Christensen,dk DEN,DF MF,Barcelona,27,1996,30,27,1 979,22.0,2,2,4,2,0,0,4,0,1.0,1.0,01.janv,02.févr,24,117,6,0.09,0.09,0.18,0.09,0.18,0.05,0.05,0.10,0.05,0.10
Chumi,es ESP,DF,Almería,24,1999,31,26,2 434,27.0,0,1,1,0,0,0,4,0,1.0,1.0,01.avr,02.avr,11,68,4,0.00,0.04,0.04,0.00,0.04,0.04,0.05,0.09,0.04,0.09
Víctor Chust,es ESP,DF,Cádiz,23,2000,22,22,1 864,20.juil,0,1,1,0,0,0,3,2,0.3,0.3,0.3,0.6,10,80,2,0.00,0.05,0.05,0.00,0.05,0.02,0.01,0.03,0.02,0.03
Pathé Ciss,sn SEN,MF,Rayo Vallecano,29,1994,31,16,1 664,18.mai,1,0,1,1,0,0,10,0,01.mai,01.mai,0.5,2.0,14,84,22,0.05,0.00,0.05,0.05,0.05,0.08,0.03,0.11,0.08,0.11
Silvi Clúa,es ESP,MF,Girona,18,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Saúl Coco,gq EQG,DF,Las Palmas,24,1999,30,26,2 295,25.mai,1,0,1,1,0,0,6,1,01.janv,01.janv,0.0,01.janv,9,69,1,0.04,0.00,0.04,0.04,0.04,0.04,0.00,0.04,0.04,0.04
Santi Comesaña,es ESP,MF,Villarreal,26,1996,27,20,1 653,18.avr,2,0,2,2,0,0,8,2,01.sept,01.sept,2.0,03.août,23,92,48,0.11,0.00,0.11,0.11,0.11,0.10,0.11,0.21,0.10,0.21
