Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Rubén Alcaraz,es ESP,MF,Valladolid,27,1991,34,34,2 976,33.1,3,2,5,3,0,1,13,0,03.mai,02.juil,0.9,03.juin,45,181,21,0.09,0.06,0.15,0.09,0.15,0.10,0.03,0.13,0.08,0.11
Álex Alegría,es ESP,FW MF,Rayo Vallecano,25,1992,9,0,140,01.juin,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,4,5,7,0.00,0.00,0.00,0.00,0.00,0.16,0.24,0.40,0.16,0.40
Iván Alejo,es ESP,MF,Getafe,23,1995,4,2,146,01.juin,0,0,0,0,0,0,2,1,0.0,0.0,0.6,0.6,7,3,10,0.00,0.00,0.00,0.00,0.00,0.02,0.35,0.36,0.02,0.36
Carles Aleñá,es ESP,MF,Barcelona,20,1998,17,6,637,07.janv,2,0,2,2,0,0,2,0,01.mars,01.mars,0.7,2.0,18,65,38,0.28,0.00,0.28,0.28,0.28,0.18,0.10,0.28,0.18,0.28
Alexander,ar ARG,FW,Leganés,29,1988,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Júnior Alonso,py PAR,DF MF,Celta Vigo,25,1993,9,6,536,6.0,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.5,6,21,19,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
Sergio Álvarez,es ESP,DF MF,Eibar,26,1992,19,12,1 069,11.sept,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,7,29,3,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Sergio Álvarez,es ESP,GK,Celta Vigo,31,1986,13,13,1 17,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yeray Álvarez,es ESP,DF,Athletic Club,23,1995,30,30,2 613,29.0,0,0,0,0,0,0,10,0,01.mars,1.0,0.1,01.janv,18,93,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.05,0.03,0.04
Ibrahim Amadou,fr FRA,MF DF,Sevilla,25,1993,17,7,762,08.mai,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,3,25,13,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
Jordi Amat,id IDN,DF,Rayo Vallecano,26,1992,31,31,2 763,30.juil,0,0,0,0,0,0,9,0,0.5,0.5,0.4,0.9,22,95,3,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Amath,sn SEN,MF,Getafe,22,1996,15,13,1 002,11.janv,1,2,3,1,0,0,4,0,01.févr,01.févr,01.mai,02.juil,30,30,72,0.09,0.18,0.27,0.09,0.27,0.11,0.14,0.25,0.11,0.25
José Ángel,es ESP,DF,Eibar,28,1989,35,34,3 028,33.6,1,1,2,1,0,0,10,0,0.7,0.7,05.juil,06.avr,78,195,75,0.03,0.03,0.06,0.03,0.06,0.02,0.17,0.19,0.02,0.19
Miguel Ángel Moyá,es ESP,GK,Real Sociedad,34,1984,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Antoñito,es ESP,DF MF,Valladolid,30,1987,30,18,1 863,20.juil,2,1,3,2,0,0,5,0,1.0,1.0,01.sept,02.sept,56,71,136,0.10,0.05,0.14,0.10,0.14,0.05,0.09,0.14,0.05,0.14
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Vitorino Antunes,pt POR,DF MF,Getafe,31,1987,28,25,2 181,24.févr,1,3,4,1,0,0,5,0,1.0,1.0,03.janv,04.janv,45,99,54,0.04,0.12,0.17,0.04,0.17,0.04,0.13,0.17,0.04,0.17
Anuar,ma MAR,MF FW,Valladolid,23,1995,19,12,1 081,12.0,1,0,1,1,0,0,6,0,02.juil,02.juil,0.1,02.juil,15,35,15,0.08,0.00,0.08,0.08,0.08,0.22,0.01,0.23,0.22,0.23
Emmanuel Apeh,ng NGA,FW MF,Celta Vigo,21,1996,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26
Mauro Arambarri,uy URU,MF,Getafe,22,1995,33,32,2 676,29.juil,1,2,3,1,0,0,8,0,01.mars,01.mars,01.mai,02.août,16,96,24,0.03,0.07,0.10,0.03,0.10,0.05,0.05,0.10,0.05,0.10
Guilherme Arana,br BRA,DF,Sevilla,21,1997,9,8,629,7.0,0,0,0,0,0,0,3,0,0.9,0.9,0.0,1.0,15,13,27,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Néstor Araujo,mx MEX,DF,Celta Vigo,26,1991,32,30,2 682,29.août,3,0,3,3,0,0,3,1,01.mars,01.mars,0.3,01.juin,4,61,5,0.10,0.00,0.10,0.10,0.10,0.04,0.01,0.05,0.04,0.05
Anaitz Arbilla,es ESP,DF,Eibar,31,1987,25,22,1 95,21.juil,1,2,3,1,0,0,6,1,0.9,0.9,01.janv,01.sept,26,109,7,0.05,0.09,0.14,0.05,0.14,0.04,0.05,0.09,0.04,0.09
Santiago Arias,co COL,DF,Atlético Madrid,26,1992,25,20,1 772,19.juil,1,1,2,1,0,0,4,0,0.4,0.4,01.mars,01.août,39,84,113,0.05,0.05,0.10,0.05,0.10,0.02,0.07,0.09,0.02,0.09
José Arnaiz,es ESP,MF FW,Leganés,23,1995,6,0,113,01.mars,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,4,2,13,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10
Sergio Asenjo,es ESP,GK,Villarreal,29,1989,32,32,2 88,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marco Asensio,es ESP,FW,Real Madrid,22,1996,30,19,1 779,19.août,1,4,5,1,0,0,3,0,04.janv,04.janv,5.0,09.janv,116,95,228,0.05,0.20,0.25,0.05,0.25,0.21,0.25,0.46,0.21,0.46
Iago Aspas,es ESP,FW MF,Celta Vigo,30,1987,27,26,2 251,25.0,20,6,26,15,5,5,5,0,11.sept,07.sept,06.juil,14.juin,81,89,201,0.80,0.24,01.avr,0.60,0.84,0.48,0.27,0.74,0.32,0.58
Ezequiel Ávila,ar ARG,FW MF,Huesca,24,1994,34,20,1 997,22.févr,10,2,12,9,1,1,12,1,06.août,06.janv,03.juin,09.juil,55,78,131,0.45,0.09,0.54,0.41,0.50,0.31,0.16,0.47,0.27,0.44
Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,27,1991,26,25,2 11,23.avr,1,0,1,1,0,0,4,2,01.mars,01.mars,0.1,01.avr,5,44,3,0.04,0.00,0.04,0.04,0.04,0.05,0.00,0.06,0.05,0.06
Carlos Bacca,co COL,FW,Villarreal,31,1986,33,12,1 27,14.janv,6,1,7,5,1,1,3,0,04.juin,03.août,01.juin,05.mai,21,24,89,0.43,0.07,0.50,0.35,0.43,0.33,0.12,0.44,0.27,0.39
Gareth Bale,wls WAL,FW,Real Madrid,29,1989,29,21,1 786,19.août,8,3,11,7,1,1,4,0,09.janv,08.mars,02.sept,11.mars,73,62,205,0.40,0.15,0.55,0.35,0.50,0.46,0.15,0.61,0.42,0.57
Mikel Balenziaga,es ESP,DF,Athletic Club,30,1988,11,6,523,05.août,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,7,11,9,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.13,0.00,0.13
Éver Banega,ar ARG,MF,Sevilla,30,1988,32,32,2 667,29.juin,3,5,8,1,2,2,17,2,02.août,01.févr,4.0,05.févr,50,318,58,0.10,0.17,0.27,0.03,0.20,0.09,0.13,0.23,0.04,0.17
Léo Baptistão,br BRA,FW MF,Espanyol,25,1992,20,14,1 233,13.juil,2,2,4,1,1,1,3,0,5.0,04.mars,01.avr,05.juin,36,30,97,0.15,0.15,0.29,0.07,0.22,0.37,0.10,0.47,0.31,0.41
Enis Bardhi,mk MKD,MF,Levante,23,1995,36,31,2 836,31.mai,3,4,7,3,0,0,6,0,03.juin,03.juin,03.août,07.avr,68,150,128,0.10,0.13,0.22,0.10,0.22,0.12,0.12,0.24,0.12,0.24
Antonio Barragán,es ESP,DF FW,Betis,31,1987,14,12,934,10.avr,0,0,0,0,0,0,4,0,0.1,0.1,0.5,0.6,21,44,99,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06
Ander Barrenetxea,es ESP,FW MF,Real Sociedad,16,2001,9,5,399,04.avr,1,0,1,1,0,0,0,0,0.5,0.5,0.3,0.8,14,9,30,0.23,0.00,0.23,0.23,0.23,0.11,0.07,0.18,0.11,0.18
Marc Bartra,es ESP,DF,Betis,27,1991,33,33,2 928,32.5,1,0,1,1,0,0,4,0,0.7,0.7,0.1,0.8,32,109,10,0.03,0.00,0.03,0.03,0.03,0.02,0.00,0.02,0.02,0.02
Borja Bastón,es ESP,FW,Alavés,25,1992,27,18,1 439,16.0,5,1,6,5,0,0,4,0,06.févr,06.févr,01.mars,07.mai,10,16,75,0.31,0.06,0.38,0.31,0.38,0.39,0.08,0.47,0.39,0.47
Michy Batshuayi,be BEL,FW,Valencia,24,1993,15,4,527,05.sept,1,0,1,1,0,0,3,0,01.avr,01.avr,0.8,02.févr,9,8,36,0.17,0.00,0.17,0.17,0.17,0.23,0.14,0.37,0.23,0.37
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Jon Bautista,es ESP,FW,Real Sociedad,23,1995,18,4,597,06.juin,1,0,1,1,0,0,1,0,02.juil,02.juil,0.9,03.juin,4,6,27,0.15,0.00,0.15,0.15,0.15,0.41,0.13,0.55,0.41,0.55
Bebé,cv CPV,FW MF,Rayo Vallecano,28,1990,27,13,1 302,14.mai,1,1,2,1,0,0,6,0,02.févr,02.févr,03.avr,05.juin,78,34,105,0.07,0.07,0.14,0.07,0.14,0.15,0.24,0.38,0.15,0.38
Bebé,cv CPV,MF,Eibar,28,1990,2,1,62,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,1,11,0.00,0.00,0.00,0.00,0.00,0.17,0.09,0.25,0.17,0.25
Fran Beltrán,es ESP,MF,Celta Vigo,19,1999,30,16,1 517,16.sept,1,0,1,1,0,0,3,0,01.févr,01.févr,0.8,2.0,15,67,29,0.06,0.00,0.06,0.06,0.06,0.07,0.05,0.12,0.07,0.12
Wissam Ben Yedder,fr FRA,FW,Sevilla,27,1990,35,31,2 812,31.2,18,9,27,16,2,2,3,0,18.0,16.avr,07.avr,23.sept,72,100,249,0.58,0.29,0.86,0.51,0.80,0.58,0.24,0.81,0.53,0.76
Karim Benzema,fr FRA,FW,Real Madrid,30,1987,36,35,2 953,32.8,21,6,27,18,3,3,1,0,17.juil,15.mars,6.0,21.mars,110,135,273,0.64,0.18,0.82,0.55,0.73,0.54,0.18,0.72,0.47,0.65
Yuri Berchiche,es ESP,DF FW,Athletic Club,28,1990,35,35,3 12,34.7,2,2,4,2,0,0,8,0,01.févr,01.févr,2.0,03.févr,90,137,138,0.06,0.06,0.12,0.06,0.12,0.03,0.06,0.09,0.03,0.09
Markel Bergara,es ESP,MF,Getafe,32,1986,3,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pedro Bigas,es ESP,DF,Eibar,27,1990,10,7,585,06.mai,0,1,1,0,0,0,1,0,0.2,0.2,0.3,0.5,6,34,0,0.00,0.15,0.15,0.00,0.15,0.03,0.05,0.08,0.03,0.08
Alejandro Blanco,es ESP,FW MF,Alavés,19,1998,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rubén Blanco,es ESP,GK,Celta Vigo,23,1995,25,25,2 25,25.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Pablo de Blasis,ar ARG,DF MF,Eibar,30,1988,24,16,1 52,16.sept,2,0,2,2,0,0,2,1,0.9,0.9,02.avr,03.mars,36,79,86,0.12,0.00,0.12,0.12,0.12,0.05,0.14,0.20,0.05,0.20
Emmanuel Boateng,gh GHA,FW,Levante,22,1996,16,7,699,07.août,1,0,1,1,0,0,2,0,01.févr,01.févr,0.1,01.févr,9,3,38,0.13,0.00,0.13,0.13,0.13,0.15,0.01,0.16,0.15,0.16
Kevin-Prince Boateng,gh GHA,FW,Barcelona,31,1987,3,3,239,02.juil,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,0,2,17,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
Daniele Bonera,it ITA,DF,Villarreal,37,1981,5,4,230,02.juin,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ryad Boudebouz,dz ALG,MF FW,Celta Vigo,28,1990,11,8,717,8.0,1,2,3,1,0,0,2,1,01.mai,01.mai,02.mai,4.0,18,40,56,0.13,0.25,0.38,0.13,0.38,0.19,0.31,0.51,0.19,0.51
Ryad Boudebouz,dz ALG,MF FW,Betis,28,1990,9,6,539,6.0,0,0,0,0,0,0,1,0,0.5,0.5,1.0,01.mai,13,43,46,0.00,0.00,0.00,0.00,0.00,0.08,0.17,0.24,0.08,0.24
Sofiane Boufal,ma MAR,MF FW,Celta Vigo,24,1993,35,25,2 085,23.févr,3,3,6,3,0,0,6,0,03.avr,03.avr,03.juin,06.sept,154,95,126,0.13,0.13,0.26,0.13,0.26,0.14,0.15,0.30,0.14,0.30
Yassine Bounou,ma MAR,GK,Girona,27,1991,32,32,2 861,31.août,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Martin Braithwaite,dk DEN,FW,Leganés,27,1991,19,16,1 402,15.juin,4,5,9,4,0,0,5,0,05.janv,05.janv,01.avr,06.juin,24,23,75,0.26,0.32,0.58,0.26,0.58,0.33,0.09,0.42,0.33,0.42
Darko Brašanac,rs SRB,MF,Alavés,26,1992,24,17,1 58,17.juin,0,1,1,0,0,0,5,0,0.6,0.6,0.4,1.0,24,67,28,0.00,0.06,0.06,0.00,0.06,0.03,0.03,0.06,0.03,0.06
Rajko Brežančić,rs SRB,DF,Huesca,28,1989,1,0,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Burgui,es ESP,MF FW,Alavés,24,1993,16,5,555,06.févr,1,0,1,1,0,0,1,0,0.8,0.8,0.5,01.mars,13,28,39,0.16,0.00,0.16,0.16,0.16,0.13,0.09,0.21,0.13,0.21
Sergio Busquets,es ESP,MF,Barcelona,30,1988,35,30,2 715,30.2,0,1,1,0,0,0,10,0,0.4,0.4,01.mai,01.sept,12,198,13,0.00,0.03,0.03,0.00,0.03,0.01,0.05,0.06,0.01,0.06
Unai Bustinza,es ESP,DF,Leganés,26,1992,25,24,2 023,22.mai,0,1,1,0,0,0,11,1,0.3,0.3,0.7,1.0,26,89,15,0.00,0.04,0.04,0.00,0.04,0.01,0.03,0.04,0.01,0.04
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Erick Cabaco,uy URU,DF,Levante,23,1995,21,20,1 632,18.janv,2,0,2,2,0,0,11,2,01.mai,01.mai,0.1,01.juin,20,65,2,0.11,0.00,0.11,0.11,0.11,0.08,0.01,0.09,0.08,0.09
Gustavo Cabral,ar ARG,DF,Celta Vigo,32,1985,24,21,1 897,21.janv,0,0,0,0,0,0,6,2,01.juin,01.juin,0.3,2.0,4,44,3,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.09,0.08,0.09
Leandro Cabrera,uy URU,DF,Getafe,27,1991,32,31,2 794,31.0,2,0,2,2,0,0,11,1,02.mars,02.mars,0.8,03.janv,19,96,13,0.06,0.00,0.06,0.06,0.06,0.07,0.03,0.10,0.07,0.10
Jordi Calavera,es ESP,DF,Eibar,22,1995,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fernando Calero,es ESP,DF,Valladolid,22,1995,36,35,3 13,34.8,1,0,1,1,0,0,7,0,0.8,0.8,0.3,01.janv,19,102,7,0.03,0.00,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.03
Jonathan Calleri,ar ARG,FW,Alavés,24,1993,34,33,2 869,31.9,9,2,11,7,2,2,6,0,08.mai,06.sept,03.juin,10.mai,63,76,189,0.28,0.06,0.35,0.22,0.28,0.27,0.11,0.38,0.22,0.33
Juanjo Camacho,es ESP,MF DF,Huesca,37,1980,3,0,37,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0,2,3,0.00,0.00,0.00,0.00,0.00,0.31,0.38,0.68,0.31,0.68
Sergio Camello,es ESP,FW,Atlético Madrid,17,2001,1,0,45,0.5,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,1,0,4,2.00,0.00,2.00,2.00,2.00,janv.57,0.10,janv.67,janv.57,janv.67
José Campaña,es ESP,MF,Levante,25,1993,36,36,3 21,35.7,4,9,13,4,0,0,11,0,01.août,01.août,05.janv,7.0,87,215,84,0.11,0.25,0.36,0.11,0.36,0.05,0.14,0.20,0.05,0.20
Sergio Canales,es ESP,MF,Betis,27,1991,32,30,2 655,29.mai,7,2,9,5,2,2,5,0,7.0,05.avr,04.août,10.févr,113,181,182,0.24,0.07,0.31,0.17,0.24,0.24,0.16,0.40,0.18,0.34
Ander Capa,es ESP,DF FW,Athletic Club,26,1992,25,17,1 642,18.févr,0,0,0,0,0,0,9,0,0.5,0.5,1.0,01.mai,70,70,107,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.08,0.03,0.08
Marc Cardona,es ESP,FW MF,Eibar,23,1995,17,6,604,06.juil,3,1,4,3,0,0,1,0,03.avr,03.avr,0.7,04.janv,13,9,66,0.45,0.15,0.60,0.45,0.60,0.50,0.11,0.61,0.50,0.61
Daniel Carriço,pt POR,DF,Sevilla,29,1988,24,24,2 13,23.juil,1,1,2,1,0,0,10,0,0.5,0.5,0.3,0.8,14,65,2,0.04,0.04,0.08,0.04,0.08,0.02,0.01,0.04,0.02,0.04
Guido Carrillo,ar ARG,FW,Leganés,27,1991,32,23,1 992,22.janv,6,1,7,5,1,3,5,0,09.janv,06.juil,01.avr,08.janv,6,55,76,0.27,0.05,0.32,0.23,0.27,0.41,0.06,0.47,0.30,0.37
Dani Carvajal,es ESP,DF,Real Madrid,26,1992,24,23,2 107,23.avr,1,2,3,1,0,0,10,0,0.4,0.4,03.juin,03.sept,72,121,152,0.04,0.09,0.13,0.04,0.13,0.02,0.15,0.17,0.02,0.17
William Carvalho,pt POR,MF,Betis,26,1992,30,26,2 385,26.mai,0,5,5,0,0,0,7,0,0.5,0.5,01.août,02.avr,47,199,31,0.00,0.19,0.19,0.00,0.19,0.02,0.07,0.09,0.02,0.09
Casemiro,br BRA,MF,Real Madrid,26,1992,29,27,2 312,25.juil,3,0,3,3,0,0,7,1,02.juin,02.juin,0.9,03.mai,15,111,23,0.12,0.00,0.12,0.12,0.12,0.10,0.03,0.14,0.10,0.14
Santiago Cáseres,ar ARG,MF,Villarreal,21,1997,23,17,1 588,17.juin,0,1,1,0,0,0,10,0,0.5,0.5,01.janv,01.juin,11,101,11,0.00,0.06,0.06,0.00,0.06,0.03,0.06,0.09,0.03,0.09
Catena,es ESP,DF,Rayo Vallecano,23,1994,2,2,176,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,9,2,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Santi Cazorla,es ESP,MF FW,Villarreal,33,1984,35,30,2 647,29.avr,4,10,14,2,2,3,2,0,04.avr,02.janv,06.août,08.août,69,255,117,0.14,0.34,0.48,0.07,0.41,0.15,0.23,0.38,0.07,0.30
Dani Ceballos,es ESP,MF FW,Real Madrid,21,1996,23,13,1 248,13.sept,3,0,3,3,0,0,3,0,02.mars,02.mars,01.févr,03.mai,38,140,70,0.22,0.00,0.22,0.22,0.22,0.16,0.09,0.25,0.16,0.25
Charles,br BRA,FW,Eibar,34,1984,34,17,1 739,19.mars,14,1,15,8,6,7,4,0,12.févr,06.juil,01.avr,08.janv,10,55,122,0.72,0.05,0.78,0.41,0.47,0.63,0.07,0.70,0.35,0.42
Chechu,es ESP,DF,Rayo Vallecano,36,1982,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chema,es ESP,DF,Levante,26,1992,19,13,1 254,13.sept,2,0,2,2,0,0,7,0,0.6,0.6,0.7,01.mars,3,31,0,0.14,0.00,0.14,0.14,0.14,0.05,0.05,0.10,0.05,0.10
Denis Cheryshev,ru RUS,MF,Valencia,27,1990,27,19,1 706,19.0,2,2,4,2,0,0,2,0,03.juil,03.juil,07.juin,11.avr,55,64,178,0.11,0.11,0.21,0.11,0.21,0.20,0.40,0.60,0.20,0.60
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Leandro Chichizola,ar ARG,GK,Getafe,28,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Samuel Chukwueze,ng NGA,MF FW,Villarreal,19,1999,26,19,1 706,19.0,5,2,7,5,0,0,2,0,05.févr,05.févr,01.mai,06.juil,102,55,170,0.26,0.11,0.37,0.26,0.37,0.27,0.08,0.35,0.27,0.35
Jasper Cillessen,nl NED,GK,Barcelona,29,1989,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Coke,es ESP,DF,Levante,31,1987,27,19,1 817,20.févr,4,0,4,4,0,0,5,1,01.sept,01.sept,01.mars,03.janv,28,65,86,0.20,0.00,0.20,0.20,0.20,0.09,0.06,0.16,0.09,0.16
Álex Collado,es ESP,FW,Barcelona,19,1999,1,0,85,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,1,2,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
Santi Comesaña,es ESP,MF,Rayo Vallecano,21,1996,25,23,2 032,22.juin,1,1,2,1,0,0,6,0,0.7,0.7,0.4,1.0,13,99,13,0.04,0.04,0.09,0.04,0.09,0.03,0.02,0.05,0.03,0.05
Duje Čop,hr CRO,FW,Valladolid,28,1990,18,6,687,07.juin,0,0,0,0,0,0,2,0,02.févr,02.févr,01.avr,03.juin,16,9,57,0.00,0.00,0.00,0.00,0.00,0.29,0.18,0.47,0.29,0.47
Francis Coquelin,fr FRA,MF,Valencia,27,1991,26,20,1 761,19.juin,0,1,1,0,0,0,5,0,0.4,0.4,01.mars,01.juin,18,106,19,0.00,0.05,0.05,0.00,0.05,0.02,0.06,0.08,0.02,0.08
