Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Ludovic Ajorque,fr FRA,FW,Strasbourg,24,1994,25,18,1 531,17.0,9,1,10,9,0,0,5,0,05.juil,05.juil,1.0,06.juil,11,25,126,0.53,0.06,0.59,0.53,0.59,0.34,0.06,0.40,0.34,0.40
Sofiane Alakouch,ma MAR,DF,Nîmes,20,1998,25,23,1 895,21.janv,1,0,1,1,0,0,4,0,0.5,0.5,01.mai,2.0,43,79,64,0.05,0.00,0.05,0.05,0.05,0.02,0.07,0.10,0.02,0.10
Alexis Alegue,fr FRA,FW,Nantes,21,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rúnar Alex Rúnarsson,is ISL,GK,Dijon,23,1995,25,25,2 25,25.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rachid Alioui,ma MAR,FW,Nîmes,26,1992,27,11,1 252,13.sept,5,0,5,5,0,0,1,0,05.avr,05.avr,01.févr,06.juin,24,22,79,0.36,0.00,0.36,0.36,0.36,0.39,0.08,0.48,0.39,0.48
Bobby Allain,fr FRA,GK,Dijon,26,1991,13,13,1 17,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mickaël Alphonse,gp GLP,DF,Dijon,29,1989,11,6,571,06.mars,1,0,1,1,0,0,0,0,0.3,0.3,0.4,0.7,21,18,38,0.16,0.00,0.16,0.16,0.16,0.05,0.07,0.11,0.05,0.11
Dani Alves,br BRA,MF DF,Paris S-G,35,1983,23,19,1 622,18.0,1,7,8,1,0,0,4,0,01.août,01.août,06.avr,08.févr,41,163,131,0.06,0.39,0.44,0.06,0.44,0.10,0.36,0.46,0.10,0.46
Romain Amalfitano,fr FRA,MF FW,Dijon,28,1989,32,30,2 522,28.0,0,0,0,0,0,0,3,1,0.7,0.7,0.9,01.juin,44,134,62,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.06,0.02,0.06
Jordan Amavi,fr FRA,DF,Marseille,24,1994,28,24,2 177,24.févr,0,2,2,0,0,0,7,2,0.8,0.8,2.0,02.août,74,82,98,0.00,0.08,0.08,0.00,0.08,0.03,0.08,0.11,0.03,0.11
Kelvin Amian,fr FRA,DF,Toulouse,20,1998,32,32,2 88,32.0,0,1,1,0,0,0,6,0,0.6,0.6,0.8,01.avr,46,106,59,0.00,0.03,0.03,0.00,0.03,0.02,0.02,0.04,0.02,0.04
Yanis Ammour,fr FRA,MF,Montpellier,19,1999,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Benjamin André,fr FRA,MF,Rennes,27,1990,30,28,2 495,27.juil,3,1,4,3,0,0,8,1,3.0,3.0,0.8,03.sept,52,185,86,0.11,0.04,0.14,0.11,0.14,0.11,0.03,0.14,0.11,0.14
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Yoann Andreu,fr FRA,DF,Angers,29,1989,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Houssem Aouar,dz ALG,MF,Lyon,20,1998,37,35,3 061,34.0,7,7,14,7,0,0,2,0,06.août,06.août,04.juil,11.mai,96,274,163,0.21,0.21,0.41,0.21,0.41,0.20,0.14,0.34,0.20,0.34
Luiz Araújo,br BRA,FW MF,Lille,22,1996,25,6,781,08.juil,3,2,5,3,0,0,2,1,02.janv,02.janv,0.9,3.0,30,43,45,0.35,0.23,0.58,0.35,0.58,0.24,0.10,0.35,0.24,0.35
Alphonse Areola,fr FRA,GK,Paris S-G,25,1993,21,21,1 89,21.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yoël Armougom,fr FRA,DF,Caen,20,1998,29,20,1 853,20.juin,0,1,1,0,0,0,5,1,0.3,0.3,01.juil,2.0,45,67,49,0.00,0.05,0.05,0.00,0.05,0.01,0.08,0.10,0.01,0.10
Youcef Atal,dz ALG,DF FW,Nice,22,1996,29,25,2 263,25.janv,6,0,6,6,0,1,8,0,04.juin,03.sept,02.juin,06.mai,137,86,275,0.24,0.00,0.24,0.24,0.24,0.18,0.10,0.29,0.15,0.26
Ludovic Baal,gf GUF,DF,Rennes,32,1986,2,1,126,01.avr,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Benoît Badiashile,fr FRA,DF,Monaco,17,2001,20,20,1 762,19.juin,1,0,1,1,0,0,4,0,0.8,0.8,0.1,0.9,18,93,2,0.05,0.00,0.05,0.05,0.05,0.04,0.00,0.04,0.04,0.04
Stéphane Bahoken,cm CMR,FW,Angers,26,1992,32,31,2 469,27.avr,11,1,12,9,2,3,3,0,09.mai,07.janv,02.juil,09.août,31,32,173,0.40,0.04,0.44,0.33,0.36,0.35,0.10,0.44,0.26,0.36
Fodé Ballo-Touré,sn SEN,DF,Lille,21,1997,18,18,1 593,17.juil,0,1,1,0,0,0,3,0,0.4,0.4,1.0,01.avr,36,65,63,0.00,0.06,0.06,0.00,0.06,0.02,0.06,0.08,0.02,0.08
Fodé Ballo-Touré,sn SEN,DF,Monaco,21,1997,18,18,1 594,17.juil,0,3,3,0,0,0,4,0,0.2,0.2,02.avr,02.juin,63,72,82,0.00,0.17,0.17,0.00,0.17,0.01,0.13,0.15,0.01,0.15
Florent Balmont,fr FRA,MF,Dijon,38,1980,20,15,1 076,12.0,0,1,1,0,0,0,3,0,0.1,0.1,01.févr,01.mars,15,75,13,0.00,0.08,0.08,0.00,0.08,0.01,0.10,0.11,0.01,0.11
Mario Balotelli,it ITA,FW,Nice,27,1990,10,9,752,08.avr,0,1,1,0,0,0,5,0,03.janv,03.janv,01.mai,04.juin,10,25,60,0.00,0.12,0.12,0.00,0.12,0.37,0.18,0.56,0.37,0.56
Mario Balotelli,it ITA,FW,Marseille,27,1990,15,12,933,10.avr,8,0,8,8,0,0,5,1,05.mai,05.mai,0.7,06.févr,17,18,38,0.77,0.00,0.77,0.77,0.77,0.53,0.06,0.60,0.53,0.60
Abdoulaye Bamba,ci CIV,DF,Angers,28,1990,30,29,2 573,28.juin,0,4,4,0,0,0,6,0,0.2,0.2,01.sept,02.janv,60,90,79,0.00,0.14,0.14,0.00,0.14,0.01,0.07,0.07,0.01,0.07
Jonathan Bamba,ci CIV,FW MF,Lille,22,1996,38,35,3 004,33.4,13,3,16,12,1,1,4,0,08.avr,07.juin,05.mars,13.0,112,125,265,0.39,0.09,0.48,0.36,0.45,0.25,0.16,0.41,0.23,0.39
Yacine Bammou,ma MAR,FW MF,Caen,26,1991,17,9,923,10.mars,2,0,2,1,1,1,2,0,01.avr,0.6,0.4,1.0,12,17,63,0.20,0.00,0.20,0.10,0.10,0.14,0.04,0.18,0.06,0.10
Danilo Barbosa,br BRA,MF,Nice,22,1996,22,18,1 548,17.févr,0,0,0,0,0,0,1,1,01.sept,01.sept,0.9,02.juil,27,62,63,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.16,0.11,0.16
Antonio Barreca,it ITA,DF,Monaco,23,1995,7,7,593,06.juin,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,15,18,29,0.00,0.15,0.15,0.00,0.15,0.02,0.05,0.08,0.02,0.08
Toma Bašić,hr CRO,MF,Bordeaux,21,1996,23,16,1 333,14.août,2,0,2,2,0,0,3,0,01.févr,01.févr,01.juil,3.0,20,64,58,0.14,0.00,0.14,0.14,0.14,0.08,0.12,0.20,0.08,0.20
Thomas Basila,fr FRA,DF,Nantes,19,1999,2,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Paul Baysse,fr FRA,DF,Bordeaux,30,1988,1,0,74,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Paul Baysse,fr FRA,DF,Caen,30,1988,20,20,1 788,19.sept,0,0,0,0,0,0,3,1,0.8,0.8,0.5,01.mars,5,34,4,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07
Claudio Beauvue,gp GLP,FW MF,Caen,30,1988,25,16,1 499,16.juil,3,0,3,2,1,1,1,0,04.juil,03.sept,01.mars,05.févr,22,24,116,0.18,0.00,0.18,0.12,0.12,0.28,0.08,0.36,0.23,0.31
Hatem Ben Arfa,fr FRA,FW MF,Rennes,31,1987,26,23,2 033,22.juin,7,2,9,5,2,3,1,0,7.0,04.juin,04.juil,09.mars,121,112,114,0.31,0.09,0.40,0.22,0.31,0.31,0.21,0.51,0.20,0.41
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Diego Benaglio,ch SUI,GK,Monaco,34,1983,23,22,2 058,22.sept,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nicolas Benezet,fr FRA,MF FW,Guingamp,27,1991,25,18,1 666,18.mai,3,1,4,3,0,0,1,0,03.janv,03.janv,04.avr,07.mai,66,91,163,0.16,0.05,0.22,0.16,0.22,0.17,0.24,0.41,0.17,0.41
Walter Benítez,ar ARG,GK,Nice,25,1993,35,35,3 15,35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yassine Benrahou,fr FRA,MF FW,Bordeaux,19,1999,4,1,177,2.0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,6,3,19,0.00,0.00,0.00,0.00,0.00,0.14,0.12,0.26,0.14,0.26
Ramy Bensebaini,dz ALG,DF,Rennes,23,1995,25,24,2 152,23.sept,1,0,1,1,0,0,9,0,01.févr,01.févr,01.janv,02.mars,61,92,93,0.04,0.00,0.04,0.04,0.04,0.05,0.04,0.10,0.05,0.10
Yassine Benzia,dz ALG,MF,Lille,23,1994,2,2,160,01.août,0,1,1,0,0,0,0,0,0.2,0.2,0.6,0.8,5,18,6,0.00,0.56,0.56,0.00,0.56,0.12,0.33,0.45,0.12,0.45
Robert Berić,si SVN,FW,Saint-Étienne,27,1991,23,12,1 175,13.janv,9,1,10,9,0,0,0,0,07.mai,07.mai,01.juil,09.févr,6,16,52,0.69,0.08,0.77,0.69,0.77,0.58,0.13,0.70,0.58,0.70
Paul Bernardoni,fr FRA,GK,Nîmes,21,1997,38,38,3 42,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Juan Bernat,es ESP,DF MF,Paris S-G,25,1993,25,21,1 836,20.avr,1,2,3,1,0,0,6,1,0.8,0.8,02.juil,03.mai,50,73,152,0.05,0.10,0.15,0.05,0.15,0.04,0.13,0.17,0.04,0.17
Antoine Bernede,fr FRA,MF,Paris S-G,19,1999,2,2,169,01.sept,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,22,4,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Dimitry Bertaud,cd COD,GK,Montpellier,20,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Giulian Biancone,fr FRA,DF,Monaco,18,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Ludovic Blas,fr FRA,MF FW,Guingamp,20,1997,34,27,2 372,26.avr,1,6,7,0,1,1,5,0,03.mars,02.mai,03.févr,05.juil,58,140,81,0.04,0.23,0.27,0.00,0.23,0.13,0.12,0.25,0.10,0.22
Alexis Blin,fr FRA,MF,Amiens,21,1996,27,25,1 99,22.janv,1,1,2,1,0,0,4,0,0.4,0.4,0.3,0.7,8,93,20,0.05,0.05,0.09,0.05,0.09,0.02,0.01,0.03,0.02,0.03
Antonin Bobichon,fr FRA,MF,Nîmes,22,1995,30,24,2 153,23.sept,7,2,9,7,0,0,2,0,01.sept,01.sept,02.avr,04.mars,41,94,45,0.29,0.08,0.38,0.29,0.38,0.08,0.10,0.18,0.08,0.18
Yann Bodiger,fr FRA,MF,Toulouse,23,1995,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mathieu Bodmer,fr FRA,MF FW,Amiens,35,1982,26,10,1 073,11.sept,1,0,1,1,0,0,1,0,0.9,0.9,1.0,01.sept,7,76,50,0.08,0.00,0.08,0.08,0.08,0.08,0.09,0.16,0.08,0.16
Sacha Boey,fr FRA,DF,Rennes,17,2000,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Olivier Boscagli,fr FRA,DF,Nice,20,1997,14,10,863,09.juin,0,1,1,0,0,0,1,0,0.3,0.3,0.9,01.févr,15,55,35,0.00,0.10,0.10,0.00,0.10,0.03,0.10,0.12,0.03,0.12
Gabriel Boschilia,br BRA,FW MF,Nantes,22,1996,29,14,1 319,14.juil,4,4,8,4,0,0,1,0,04.avr,04.avr,01.juin,6.0,39,44,82,0.27,0.27,0.55,0.27,0.55,0.30,0.11,0.41,0.30,0.41
John Bostock,tt TRI,MF,Toulouse,26,1992,16,10,984,10.sept,0,0,0,0,0,0,1,0,0.2,0.2,0.8,1.0,5,58,12,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
Denis Bouanga,ga GAB,MF FW,Nîmes,23,1994,35,29,2 633,29.mars,8,2,10,8,0,0,5,0,07.août,07.août,03.févr,11.0,102,47,195,0.27,0.07,0.34,0.27,0.34,0.27,0.11,0.38,0.27,0.38
Zacharie Boucher,fr FRA,GK,Angers,26,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Arnold Bouka Moutou,cg CGO,DF FW,Dijon,29,1988,3,0,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Benjamin Bourigeaud,fr FRA,MF FW,Rennes,24,1994,34,28,2 425,26.sept,6,5,11,4,2,3,5,0,06.mai,04.févr,02.avr,06.juin,53,123,167,0.22,0.19,0.41,0.15,0.33,0.24,0.09,0.33,0.16,0.24
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Bilal Boutobba,fr FRA,FW MF,Montpellier,19,1998,2,0,32,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,7,3,2,0.00,0.00,0.00,0.00,0.00,0.31,0.15,0.46,0.31,0.46
Umut Bozok,tr TUR,FW,Nîmes,21,1996,25,14,1 235,13.juil,2,3,5,2,0,2,1,0,04.mars,02.juil,2.0,04.juil,14,15,74,0.15,0.22,0.36,0.15,0.36,0.31,0.15,0.46,0.20,0.35
Pedro Brazão,pt POR,MF FW,Nice,15,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,0.00,0.28
Anthony Briançon,fr FRA,DF,Nîmes,23,1994,33,33,2 924,32.5,2,2,4,2,0,0,9,1,03.janv,03.janv,0.4,03.mai,14,75,1,0.06,0.06,0.12,0.06,0.12,0.09,0.01,0.11,0.09,0.11
Jimmy Briand,fr FRA,FW,Bordeaux,32,1985,35,28,2 495,27.juil,7,3,10,6,1,1,1,0,7.0,06.févr,02.sept,09.janv,26,72,155,0.25,0.11,0.36,0.22,0.32,0.25,0.11,0.36,0.22,0.33
Gianluigi Buffon,it ITA,GK,Paris S-G,40,1978,17,17,1 53,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Patrick Burner,mq MTQ,DF,Nice,22,1996,17,15,1 352,15.0,0,0,0,0,0,0,3,0,0.2,0.2,01.mai,01.août,20,45,49,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12
Ludovic Butelle,fr FRA,GK,Angers,35,1983,36,36,3 239,36.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rémy Cabella,fr FRA,MF FW,Saint-Étienne,28,1990,34,34,2 997,33.3,8,4,12,7,1,1,5,1,09.sept,09.janv,05.avr,14.mai,224,279,270,0.24,0.12,0.36,0.21,0.33,0.30,0.16,0.46,0.27,0.44
Anthony Caci,fr FRA,DF,Strasbourg,21,1997,29,26,2 298,25.mai,0,1,1,0,0,0,1,0,0.2,0.2,0.7,0.8,32,94,51,0.00,0.04,0.04,0.00,0.04,0.01,0.03,0.03,0.01,0.03
Mathieu Cafaro,fr FRA,FW MF,Reims,21,1997,34,24,2 095,23.mars,7,3,10,7,0,0,5,0,03.juin,03.juin,02.sept,06.mai,62,79,133,0.30,0.13,0.43,0.30,0.43,0.15,0.13,0.28,0.15,0.28
Yannick Cahuzac,fr FRA,MF DF,Toulouse,33,1985,23,15,1 431,15.sept,1,0,1,1,0,0,8,1,0.3,0.3,0.5,0.8,5,38,7,0.06,0.00,0.06,0.06,0.06,0.02,0.03,0.05,0.02,0.05
Marc-Aurèle Caillard,fr FRA,GK,Guingamp,24,1994,21,21,1 89,21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Duje Ćaleta-Car,hr CRO,DF,Marseille,21,1996,20,17,1 547,17.févr,0,0,0,0,0,0,1,2,0.8,0.8,0.0,0.8,13,40,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Mahdi Camara,fr FRA,FW,Saint-Étienne,20,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Souleymane Camara,sn SEN,FW MF,Montpellier,35,1982,12,0,137,01.mai,3,0,3,3,0,0,0,0,0.9,0.9,0.2,01.janv,4,5,21,janv.97,0.00,janv.97,janv.97,janv.97,0.59,0.14,0.73,0.59,0.73
Eduardo Camavinga,fr FRA,MF,Rennes,15,2002,7,4,364,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,9,18,6,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
Pierrick Capelle,fr FRA,DF MF,Angers,31,1987,26,21,1 842,20.mai,3,3,6,3,0,0,2,0,02.juil,02.juil,03.mars,06.janv,45,74,74,0.15,0.15,0.29,0.15,0.29,0.13,0.16,0.30,0.13,0.30
Yoan Cardinale,fr FRA,GK,Nice,24,1994,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Diego Carlos,br BRA,DF,Nantes,25,1993,35,35,3 148,35.0,1,0,1,1,0,0,8,0,2.0,2.0,0.5,02.avr,20,138,9,0.03,0.00,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07
Louis Carnot,fr FRA,MF,Guingamp,17,2001,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,avr.89,avr.89,0.00,avr.89
Lionel Carole,fr FRA,DF FW,Strasbourg,27,1991,23,20,1 727,19.févr,0,3,3,0,0,0,2,0,0.5,0.5,01.juin,02.janv,53,97,99,0.00,0.16,0.16,0.00,0.16,0.02,0.08,0.11,0.02,0.11
Moreto Cassamã,gw GNB,MF,Reims,20,1998,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Edinson Cavani,uy URU,FW,Paris S-G,31,1987,21,20,1 671,18.juin,18,5,23,14,4,5,1,0,14.mai,10.juin,03.juin,14.janv,16,16,122,0.97,0.27,janv.24,0.75,01.févr,0.78,0.19,0.97,0.57,0.76
Zeki Çelik,tr TUR,DF,Lille,21,1997,34,34,2 971,33.0,1,5,6,1,0,0,5,1,01.janv,01.janv,02.juil,03.sept,58,117,181,0.03,0.15,0.18,0.03,0.18,0.03,0.08,0.12,0.03,0.12
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Nacer Chadli,be BEL,MF DF,Monaco,28,1989,16,9,691,07.juil,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,21,26,51,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09
Fouad Chafik,ma MAR,DF,Dijon,31,1986,21,21,1 847,20.mai,0,2,2,0,0,0,2,0,0.3,0.3,01.sept,02.févr,48,75,68,0.00,0.10,0.10,0.00,0.10,0.01,0.09,0.11,0.01,0.11
Kwon Chang-hoon,kr KOR,FW MF,Dijon,24,1994,19,10,938,10.avr,2,0,2,2,0,0,1,0,01.juil,01.juil,0.8,02.mai,20,37,83,0.19,0.00,0.19,0.19,0.19,0.16,0.08,0.24,0.16,0.24
Xavier Chavalerin,fr FRA,MF,Reims,27,1991,36,36,3 24,36.0,2,2,4,2,0,0,8,0,1.0,1.0,03.juin,04.juin,25,148,49,0.06,0.06,0.11,0.06,0.11,0.03,0.10,0.13,0.03,0.13
Pablo Chavarría,ar ARG,FW,Reims,30,1988,30,23,1 973,21.sept,5,3,8,5,0,0,3,0,05.août,05.août,01.juin,07.mars,28,27,141,0.23,0.14,0.36,0.23,0.36,0.26,0.07,0.33,0.26,0.33
Pape Cheikh Diop,sn SEN,MF,Lyon,20,1997,12,5,454,5.0,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.5,4,14,15,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.09,0.08,0.09
Laurent Ciman,be BEL,DF,Dijon,32,1985,9,7,717,8.0,0,0,0,0,0,0,3,0,0.4,0.4,0.4,0.8,1,39,0,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10
Till Cissokho,fr FRA,DF,Bordeaux,18,2000,1,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
