Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Alexis Blin,fr FRA,MF,Toulouse,20,1996,26,20,1 886,21.0,1,3,4,1,0,0,5,0,0.8,0.8,01.avr,02.janv,8,98,28,0.05,0.14,0.19,0.05,0.19,0.04,0.07,0.10,0.04,0.10
Yann Bodiger,fr FRA,MF,Toulouse,22,1995,7,2,227,02.mai,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,10,6,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Mathieu Bodmer,fr FRA,DF MF,Amiens,34,1982,13,3,396,04.avr,1,0,1,1,0,0,2,0,0.7,0.7,0.3,1.0,3,30,3,0.23,0.00,0.23,0.23,0.23,0.16,0.07,0.23,0.16,0.23
Quentin Boisgard,fr FRA,MF,Toulouse,20,1997,6,1,179,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,11,6,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
Landry Bonnefoi,fr FRA,GK,Strasbourg,33,1983,4,3,272,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gabriel Boschilia,br BRA,FW MF,Monaco,21,1996,5,1,82,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,3,9,0.00,0.00,0.00,0.00,0.00,0.24,0.06,0.30,0.24,0.30
Jean-Christophe Bouet,fr FRA,GK,Amiens,34,1983,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Arnold Bouka Moutou,cg CGO,DF,Dijon,28,1988,6,3,336,03.juil,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,15,17,17,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06
Farid Boulaya,dz ALG,MF FW,Metz,24,1993,7,0,179,2.0,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,9,7,11,0.00,0.50,0.50,0.00,0.50,0.04,0.06,0.10,0.04,0.10
Emmanuel Bourgaud,fr FRA,FW MF,Amiens,29,1987,17,4,542,6.0,0,1,1,0,0,0,0,0,0.6,0.6,01.août,02.avr,13,33,22,0.00,0.17,0.17,0.00,0.17,0.11,0.30,0.41,0.11,0.41
Benjamin Bourigeaud,fr FRA,MF FW,Rennes,23,1994,37,35,3 102,34.5,10,7,17,7,3,3,3,0,08.août,06.mai,08.juil,15.janv,63,170,195,0.29,0.20,0.49,0.20,0.41,0.26,0.25,0.51,0.19,0.44
