Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Janis Antiste,fr FRA,FW,Sassuolo,19,2002,2,0,52,0.6,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,1,2,janv.73,0.00,janv.73,janv.73,janv.73,0.31,0.00,0.31,0.31,0.31
Marcos Antônio,br BRA,MF,Lazio,22,2000,16,6,594,06.juin,1,1,2,1,0,0,2,0,01.févr,01.févr,0.3,01.mai,1,25,8,0.15,0.15,0.30,0.15,0.30,0.18,0.04,0.23,0.18,0.23
Valentin Antov,bg BUL,DF,Monza,21,2000,9,2,306,03.avr,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,14,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Marko Arnautović,at AUT,FW,Bologna,33,1989,21,18,153,17.0,10,0,10,7,3,3,5,0,07.févr,04.août,01.sept,06.juil,13,36,116,0.59,0.00,0.59,0.41,0.41,0.42,0.11,0.53,0.28,0.39
Tolgay Arslan,de GER,MF,Udinese,31,1990,36,12,1211,13.mai,1,0,1,1,0,0,3,0,02.févr,02.févr,01.juin,03.août,45,77,37,0.07,0.00,0.07,0.07,0.07,0.16,0.12,0.29,0.16,0.29
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Santiago Ascacíbar,ar ARG,MF,Cremonese,25,1997,13,7,727,08.janv,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,1,41,6,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10
Kristoffer Askildsen,no NOR,MF,Lecce,21,2001,21,7,728,08.janv,0,0,0,0,0,0,3,0,0.5,0.5,0.4,1.0,10,24,17,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.12,0.06,0.12
Kristjan Asllani,al ALB,MF,Inter,20,2002,20,5,592,06.juin,0,0,0,0,0,0,2,0,0.5,0.5,0.9,01.mai,6,29,6,0.00,0.00,0.00,0.00,0.00,0.08,0.14,0.22,0.08,0.22
Emil Audero,id IDN,GK,Sampdoria,25,1997,25,25,225,25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tommaso Augello,it ITA,DF,Sampdoria,27,1994,37,35,3061,34.0,2,5,7,2,0,0,3,0,1.0,1.0,03.sept,04.août,84,119,153,0.06,0.15,0.21,0.06,0.21,0.03,0.11,0.14,0.03,0.14
Carlos Augusto,br BRA,DF,Monza,23,1999,35,35,3083,34.3,6,5,11,6,0,0,4,0,04.avr,04.avr,03.juil,08.janv,87,101,151,0.18,0.15,0.32,0.18,0.32,0.13,0.11,0.24,0.13,0.24
Kaan Ayhan,tr TUR,DF,Sassuolo,27,1994,10,5,545,06.janv,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,8,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jaime Báez,uy URU,DF,Cremonese,27,1995,2,1,96,01.janv,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,5,4,8,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.24,0.12,0.24
Nedim Bajrami,al ALB,MF FW,Empoli,23,1999,19,8,940,10.avr,1,1,2,1,0,0,1,0,01.févr,01.févr,01.févr,02.avr,22,29,47,0.10,0.10,0.19,0.10,0.19,0.12,0.11,0.23,0.12,0.23
Nedim Bajrami,al ALB,FW MF,Sassuolo,23,1999,18,7,819,09.janv,1,0,1,1,0,0,0,0,01.sept,01.sept,01.mai,03.avr,23,44,96,0.11,0.00,0.11,0.11,0.11,0.21,0.16,0.37,0.21,0.37
Tiemoué Bakayoko,fr FRA,MF,Milan,27,1994,3,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tommaso Baldanzi,it ITA,MF,Empoli,19,2003,26,24,1772,19.juil,4,0,4,4,0,0,2,0,02.avr,02.avr,01.août,04.févr,57,69,94,0.20,0.00,0.20,0.20,0.20,0.12,0.09,0.21,0.12,0.21
Fodé Ballo-Touré,sn SEN,DF,Milan,25,1997,10,5,523,05.août,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.9,11,25,31,0.17,0.00,0.17,0.17,0.17,0.11,0.04,0.15,0.11,0.15
Lameck Banda,zm ZAM,FW MF,Lecce,21,2001,36,19,1636,18.févr,2,1,3,2,0,0,6,0,03.mars,03.mars,01.mars,04.juil,86,28,160,0.11,0.06,0.17,0.11,0.17,0.18,0.07,0.26,0.18,0.26
Filippo Bandinelli,it ITA,MF,Empoli,27,1995,35,28,2263,25.janv,2,0,2,2,0,0,10,0,01.juil,01.juil,02.juin,04.avr,40,101,89,0.08,0.00,0.08,0.08,0.08,0.07,0.10,0.17,0.07,0.17
Antonín Barák,cz CZE,MF,Hellas Verona,27,1994,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Antonín Barák,cz CZE,MF,Fiorentina,27,1994,30,21,1799,20.0,2,0,2,2,0,0,4,0,02.juin,02.juin,01.juin,04.janv,45,82,93,0.10,0.00,0.10,0.10,0.10,0.13,0.08,0.21,0.13,0.21
Andrea Barberis,it ITA,MF,Monza,28,1993,9,3,338,03.août,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,3,14,0,0.00,0.27,0.27,0.00,0.27,0.03,0.10,0.12,0.03,0.12
Tommaso Barbieri,it ITA,DF,Juventus,19,2002,3,2,109,01.févr,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Francesco Bardi,it ITA,GK,Bologna,30,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nicolò Barella,it ITA,MF,Inter,25,1997,35,31,2613,29.0,6,6,12,6,0,0,6,0,03.févr,03.févr,05.juin,08.août,76,214,162,0.21,0.21,0.41,0.21,0.41,0.11,0.19,0.30,0.11,0.30
Enzo Barrenechea,ar ARG,MF,Juventus,21,2001,3,3,158,01.août,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Musa Barrow,gm GAM,FW MF,Bologna,23,1998,32,26,196,21.août,3,8,11,3,0,0,3,0,3.0,3.0,04.juil,07.juil,68,58,141,0.14,0.37,0.51,0.14,0.51,0.14,0.22,0.35,0.14,0.35
Federico Baschirotto,it ITA,DF,Lecce,25,1996,37,37,333,37.0,3,0,3,3,0,0,6,0,01.sept,01.sept,0.7,02.juin,12,107,12,0.08,0.00,0.08,0.08,0.08,0.05,0.02,0.07,0.05,0.07
Toma Bašić,hr CRO,MF,Lazio,25,1996,25,4,513,05.juil,1,0,1,1,0,0,2,0,01.août,01.août,0.4,02.févr,14,22,29,0.18,0.00,0.18,0.18,0.18,0.32,0.07,0.39,0.32,0.39
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Alberto Basso,it ITA,MF,Cremonese,18,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20
Alessandro Bastoni,it ITA,DF,Inter,23,1999,29,26,2157,24.0,0,2,2,0,0,0,3,0,1.0,1.0,02.juil,03.juil,47,141,44,0.00,0.08,0.08,0.00,0.08,0.04,0.11,0.15,0.04,0.15
Simone Bastoni,it ITA,MF DF,Spezia,25,1996,19,15,1189,13.févr,2,4,6,2,0,0,7,0,01.janv,01.janv,01.juil,02.août,20,32,65,0.15,0.30,0.45,0.15,0.45,0.08,0.13,0.21,0.08,0.21
Brian Bayeye,cd COD,DF,Torino,22,2000,2,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,5,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Rodrigo Becão,br BRA,DF,Udinese,26,1996,28,28,2484,27.juin,2,1,3,2,0,0,11,1,01.mai,01.mai,0.6,02.janv,19,98,48,0.07,0.04,0.11,0.07,0.11,0.05,0.02,0.08,0.05,0.08
Julius Beck,dk DEN,MF,Spezia,17,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Raoul Bellanova,it ITA,DF,Inter,22,2000,18,3,496,05.mai,0,0,0,0,0,0,0,0,0.6,0.6,0.4,1.0,25,12,37,0.00,0.00,0.00,0.00,0.00,0.12,0.07,0.19,0.12,0.19
Andrea Belotti,it ITA,FW,Roma,28,1993,31,11,1146,12.juil,0,2,2,0,0,1,0,0,03.mai,02.juil,01.juin,04.mars,21,13,94,0.00,0.16,0.16,0.00,0.16,0.27,0.13,0.40,0.21,0.34
Marco Benassi,it ITA,DF,Fiorentina,27,1994,2,1,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,9,6,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
Marco Benassi,it ITA,MF,Cremonese,27,1994,15,11,998,11.janv,0,0,0,0,0,0,1,0,01.mars,01.mars,0.4,01.juil,10,27,30,0.00,0.00,0.00,0.00,0.00,0.12,0.04,0.16,0.12,0.16
Ismaël Bennacer,dz ALG,MF,Milan,24,1997,28,24,2007,22.mars,2,2,4,2,0,0,5,0,1.0,1.0,03.mars,04.mars,30,132,52,0.09,0.09,0.18,0.09,0.18,0.04,0.15,0.19,0.04,0.19
Domenico Berardi,it ITA,FW,Sassuolo,27,1994,26,22,1866,20.juil,12,7,19,5,7,8,7,0,11.avr,05.janv,06.juin,11.juil,57,114,213,0.58,0.34,0.92,0.24,0.58,0.55,0.32,0.87,0.24,0.56
Bartosz Bereszyński,pl POL,DF,Sampdoria,30,1992,15,15,1198,13.mars,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,20,44,40,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Bartosz Bereszyński,pl POL,DF,Napoli,30,1992,3,2,166,01.août,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,8,7,7,0.00,0.54,0.54,0.00,0.54,0.00,0.10,0.10,0.00,0.10
Marco Bertini,it ITA,MF,Lazio,19,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Beto,gw GNB,FW,Udinese,24,1998,33,23,2129,23.juil,10,1,11,9,1,1,2,0,10.sept,10.janv,02.juin,12.juin,25,13,121,0.42,0.04,0.47,0.38,0.42,0.46,0.11,0.57,0.43,0.53
Matteo Bianchetti,it ITA,DF,Cremonese,29,1993,25,22,2132,23.juil,1,0,1,1,0,0,5,0,0.8,0.8,0.5,01.févr,6,47,4,0.04,0.00,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.05
Alessandro Bianco,it ITA,MF,Fiorentina,19,2002,7,2,153,01.juil,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,9,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Jaka Bijol,si SVN,DF,Udinese,23,1999,32,32,2728,30.mars,3,2,5,3,0,0,10,0,02.févr,02.févr,01.juin,03.sept,3,66,7,0.10,0.07,0.16,0.10,0.16,0.07,0.05,0.13,0.07,0.13
Cristiano Biraghi,it ITA,DF,Fiorentina,29,1992,33,30,2551,28.mars,2,4,6,2,0,1,1,0,01.août,01.janv,05.mai,06.juin,69,161,113,0.07,0.14,0.21,0.07,0.21,0.07,0.19,0.26,0.04,0.23
Samuele Birindelli,it ITA,DF,Monza,23,1999,31,14,14,15.juin,0,1,1,0,0,0,8,0,01.janv,01.janv,02.févr,03.mars,55,43,121,0.00,0.06,0.06,0.00,0.06,0.07,0.14,0.21,0.07,0.21
Kristijan Bistrović,hr CRO,MF,Lecce,24,1998,11,5,461,05.janv,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,4,16,8,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.14,0.07,0.14
Alexis Blin,fr FRA,MF,Lecce,25,1996,35,26,2376,26.avr,1,0,1,1,0,0,8,0,02.août,02.août,01.janv,03.sept,13,101,32,0.04,0.00,0.04,0.04,0.04,0.11,0.04,0.15,0.11,0.15
Jeremie Boga,ci CIV,MF FW,Atalanta,25,1997,23,5,782,08.juil,2,5,7,2,0,0,0,0,01.sept,01.sept,02.août,04.juil,64,53,78,0.23,0.58,0.81,0.23,0.81,0.22,0.33,0.54,0.22,0.54
Emil Bohinen,no NOR,MF,Salernitana,23,1999,24,9,832,09.févr,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,12,31,16,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Giacomo Bonaventura,it ITA,MF,Fiorentina,32,1989,30,21,1911,21.févr,5,1,6,5,0,0,4,1,04.mars,04.mars,03.janv,07.avr,64,102,91,0.24,0.05,0.28,0.24,0.28,0.20,0.15,0.35,0.20,0.35
Federico Bonazzoli,it ITA,FW MF,Salernitana,25,1997,24,12,1119,12.avr,2,1,3,2,0,0,1,0,02.avr,02.avr,01.janv,03.mai,11,43,67,0.16,0.08,0.24,0.16,0.24,0.19,0.09,0.28,0.19,0.28
Warren Bondo,fr FRA,MF,Monza,18,2003,4,0,60,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,5,2,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Kevin Bonifazi,it ITA,DF,Bologna,26,1996,13,9,902,10.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,4,33,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Leonardo Bonucci,it ITA,DF,Juventus,35,1987,16,9,879,09.août,1,0,1,1,0,1,2,0,01.janv,0.3,0.2,0.5,2,28,1,0.10,0.00,0.10,0.10,0.10,0.11,0.02,0.13,0.03,0.05
Erik Botheim,no NOR,MF FW,Salernitana,22,2000,28,9,866,09.juin,1,3,4,1,0,0,2,0,0.6,0.6,01.août,02.mars,11,21,61,0.10,0.31,0.42,0.10,0.42,0.06,0.18,0.24,0.06,0.24
Mehdi Bourabia,ma MAR,MF,Spezia,30,1991,37,36,2771,30.août,1,3,4,1,0,0,3,0,02.janv,02.janv,04.avr,06.mai,37,113,58,0.03,0.10,0.13,0.03,0.13,0.07,0.14,0.21,0.07,0.21
Edoardo Bove,it ITA,MF,Roma,20,2002,22,10,992,11.0,1,0,1,1,0,0,2,0,0.8,0.5,0.9,01.avr,9,33,26,0.09,0.00,0.09,0.09,0.09,0.07,0.08,0.15,0.05,0.13
Jayden Braaf,nl NED,MF FW,Hellas Verona,19,2002,6,2,288,03.févr,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,10,5,29,0.00,0.00,0.00,0.00,0.00,0.24,0.05,0.28,0.24,0.28
Domagoj Bradarić,hr CRO,DF,Salernitana,22,1999,31,24,225,25.0,0,3,3,0,0,0,5,0,0.2,0.2,02.mars,02.mai,63,52,107,0.00,0.12,0.12,0.00,0.12,0.01,0.09,0.10,0.01,0.10
Josip Brekalo,hr CRO,FW MF,Fiorentina,24,1998,6,1,229,02.mai,0,0,0,0,0,0,1,0,0.7,0.7,0.5,01.févr,11,18,31,0.00,0.00,0.00,0.00,0.00,0.26,0.20,0.46,0.26,0.46
Gleison Bremer,br BRA,DF,Juventus,25,1997,30,30,2634,29.mars,4,1,5,4,0,0,6,0,04.sept,04.sept,01.juil,06.juin,8,54,4,0.14,0.03,0.17,0.14,0.17,0.17,0.06,0.23,0.17,0.23
Dylan Bronn,tn TUN,DF,Salernitana,27,1995,24,19,1683,18.juil,0,0,0,0,0,0,5,1,0.7,0.7,0.4,1.0,10,70,5,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Marcelo Brozović,hr CRO,MF,Inter,29,1992,28,19,177,19.juil,3,5,8,3,0,0,8,0,02.mai,02.mai,02.août,05.mars,29,114,35,0.15,0.25,0.41,0.15,0.41,0.13,0.14,0.27,0.13,0.27
Cristian Buonaiuto,it ITA,MF FW,Cremonese,29,1992,29,7,980,10.sept,1,0,1,0,1,1,3,0,03.mars,02.mai,01.août,04.févr,35,39,89,0.09,0.00,0.09,0.00,0.00,0.30,0.16,0.46,0.23,0.39
Alessandro Buongiorno,it ITA,DF,Torino,23,1999,34,30,2721,30.2,1,2,3,1,0,0,8,0,02.févr,02.févr,01.mars,03.juin,13,81,19,0.03,0.07,0.10,0.03,0.10,0.07,0.04,0.12,0.07,0.12
Leonardo Buta,pt POR,DF,Udinese,20,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Arthur Cabral,br BRA,FW,Fiorentina,24,1998,28,15,1432,15.sept,8,1,9,6,2,2,4,0,07.sept,06.mars,0.8,7.0,11,21,86,0.50,0.06,0.57,0.38,0.44,0.49,0.05,0.54,0.39,0.44
Liberato Cacace,nz NZL,DF,Empoli,21,2000,12,5,587,06.mai,0,0,0,0,0,0,1,0,0.6,0.6,0.6,01.févr,21,41,31,0.00,0.00,0.00,0.00,0.00,0.09,0.10,0.19,0.09,0.19
Davide Calabria,it ITA,DF,Milan,25,1996,25,21,169,18.août,1,4,5,1,0,0,6,0,01.févr,01.févr,01.juil,02.sept,26,108,80,0.05,0.21,0.27,0.05,0.27,0.06,0.09,0.15,0.06,0.15
Mattia Caldara,it ITA,DF,Spezia,28,1994,20,13,1253,13.sept,0,0,0,0,0,0,6,0,0.8,0.8,0.0,0.8,5,35,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Luca Caldirola,it ITA,DF,Monza,31,1991,31,27,2353,26.janv,2,0,2,2,0,0,6,0,01.janv,01.janv,0.5,01.juin,12,63,13,0.08,0.00,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06
Hakan Çalhanoğlu,tr TUR,MF,Inter,28,1994,33,28,2363,26.mars,3,6,9,2,1,1,3,0,03.janv,02.mars,5.0,07.mars,46,172,68,0.11,0.23,0.34,0.08,0.30,0.12,0.19,0.31,0.09,0.28
Mohamed Camara,gn GUI,MF,Roma,25,1997,15,8,696,07.juil,0,0,0,0,0,0,3,0,0.6,0.6,0.4,1.0,13,30,14,0.00,0.00,0.00,0.00,0.00,0.08,0.05,0.13,0.08,0.13
Nicolò Cambiaghi,it ITA,FW MF,Empoli,21,2000,28,12,1285,14.mars,6,1,7,6,0,0,5,1,03.avr,03.avr,01.janv,04.mai,73,42,99,0.42,0.07,0.49,0.42,0.49,0.23,0.08,0.31,0.23,0.31
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Andrea Cambiaso,it ITA,DF,Bologna,22,2000,32,25,217,24.janv,0,3,3,0,0,0,2,0,0.9,0.9,02.avr,03.mars,64,83,105,0.00,0.12,0.12,0.00,0.12,0.04,0.10,0.14,0.04,0.14
Matteo Cancellieri,it ITA,FW,Lazio,20,2002,20,1,256,02.août,0,0,0,0,0,0,4,0,0.4,0.4,0.4,0.8,15,2,33,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.28,0.14,0.28
Antonio Candreva,it ITA,MF DF,Salernitana,35,1987,35,32,2726,30.mars,7,4,11,7,0,0,3,1,03.juil,03.juil,04.juil,08.mars,71,135,171,0.23,0.13,0.36,0.23,0.36,0.12,0.15,0.27,0.12,0.27
Gianluca Caprari,it ITA,MF FW,Monza,29,1993,37,32,2441,27.janv,5,2,7,4,1,1,7,0,5.0,04.févr,02.mai,06.juil,100,92,188,0.18,0.07,0.26,0.15,0.22,0.18,0.09,0.28,0.15,0.25
Francesco Caputo,it ITA,FW,Sampdoria,34,1987,15,13,1094,12.févr,1,0,1,1,0,0,0,0,01.sept,01.sept,0.5,02.avr,6,11,76,0.08,0.00,0.08,0.08,0.08,0.15,0.04,0.19,0.15,0.19
Francesco Caputo,it ITA,FW,Empoli,34,1987,21,20,1708,19.0,5,4,9,3,2,2,1,0,07.mai,05.sept,02.févr,08.janv,16,21,128,0.26,0.21,0.47,0.16,0.37,0.39,0.12,0.51,0.31,0.43
Andrea Carboni,it ITA,DF,Monza,21,2001,4,1,167,01.sept,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,9,2,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
Franco Carboni,it ITA,DF FW,Monza,19,2003,3,0,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,2,8,0.00,0.00,0.00,0.00,0.00,0.11,0.06,0.17,0.11,0.17
Valentin Carboni,ar ARG,MF DF,Inter,17,2005,5,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
