Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Janis Antiste,fr FRA,FW,Spezia,18,2002,18,9,796,08.août,1,0,1,1,0,0,0,0,01.avr,01.avr,0.2,01.juin,10,7,60,0.11,0.00,0.11,0.11,0.11,0.16,0.02,0.18,0.16,0.18
Mattia Aramu,it ITA,MF FW,Venezia,26,1995,32,25,21,23.mars,7,5,12,4,3,4,6,0,06.août,03.juin,04.mai,08.janv,39,79,117,0.30,0.21,0.51,0.17,0.39,0.29,0.19,0.48,0.16,0.35
Marko Arnautović,at AUT,FW,Bologna,32,1989,33,32,2694,29.sept,14,1,15,12,2,3,6,0,14.juil,12.mai,03.août,16.mars,34,68,221,0.47,0.03,0.50,0.40,0.43,0.49,0.13,0.62,0.42,0.54
Tolgay Arslan,de GER,MF,Udinese,30,1990,30,22,1658,18.avr,1,0,1,1,0,0,9,0,01.févr,01.févr,01.mai,02.juil,35,86,35,0.05,0.00,0.05,0.05,0.05,0.06,0.08,0.15,0.06,0.15
Kristoffer Askildsen,no NOR,MF,Sampdoria,20,2001,19,7,754,08.avr,0,0,0,0,0,0,5,0,0.4,0.4,0.1,0.5,5,17,11,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
Kristjan Asllani,al ALB,MF,Empoli,19,2002,23,14,1353,15.0,1,1,2,1,0,0,2,0,0.8,0.8,0.9,01.juil,10,62,19,0.07,0.07,0.13,0.07,0.13,0.05,0.06,0.11,0.05,0.11
Emil Audero,id IDN,GK,Sampdoria,24,1997,29,29,256,28.avr,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Tommaso Augello,it ITA,DF,Sampdoria,26,1994,36,25,2395,26.juin,1,1,2,1,0,0,0,0,0.4,0.4,01.sept,02.mars,60,90,100,0.04,0.04,0.08,0.04,0.08,0.01,0.07,0.09,0.01,0.09
Ramzi Aya,it ITA,DF,Salernitana,30,1990,2,2,135,01.mai,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Kaan Ayhan,tr TUR,DF,Sassuolo,26,1994,23,14,1354,15.0,1,0,1,1,0,0,2,1,0.3,0.3,0.0,0.3,19,68,2,0.07,0.00,0.07,0.07,0.07,0.02,0.00,0.02,0.02,0.02
Milan Badelj,hr CRO,MF,Genoa,32,1989,34,34,2844,31.6,1,0,1,1,0,0,4,0,1.0,1.0,02.janv,03.janv,19,176,24,0.03,0.00,0.03,0.03,0.03,0.03,0.07,0.10,0.03,0.10
Nicola Bagnolini,it ITA,GK,Bologna,17,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Issa Bah,lu LUX,FW,Venezia,19,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nedim Bajrami,al ALB,MF FW,Empoli,22,1999,35,23,2054,22.août,6,5,11,3,3,3,3,0,06.avr,4.0,04.juil,08.août,72,117,177,0.26,0.22,0.48,0.13,0.35,0.28,0.21,0.49,0.18,0.38
Tiemoué Bakayoko,fr FRA,MF,Milan,26,1994,14,5,501,05.juin,0,0,0,0,0,0,3,0,0.3,0.3,0.3,0.6,3,26,1,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11
Tommaso Baldanzi,it ITA,FW,Empoli,18,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13
Keita Baldé,sn SEN,FW,Cagliari,26,1995,26,14,1229,13.juil,3,1,4,3,0,0,2,0,03.mai,03.mai,0.6,04.janv,14,22,73,0.22,0.07,0.29,0.22,0.29,0.26,0.04,0.30,0.26,0.30
Fodé Ballo-Touré,sn SEN,DF,Milan,24,1997,10,5,446,5.0,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,17,20,48,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
Filippo Bandinelli,it ITA,MF,Empoli,26,1995,35,24,1955,21.juil,2,3,5,2,0,0,10,0,02.févr,02.févr,03.avr,05.juin,57,104,101,0.09,0.14,0.23,0.09,0.23,0.10,0.16,0.26,0.10,0.26
Mattia Bani,it ITA,DF,Genoa,27,1993,17,13,1211,13.mai,0,0,0,0,0,0,1,0,01.janv,01.janv,0.1,01.janv,1,24,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Antonín Barák,cz CZE,MF FW,Hellas Verona,26,1994,29,27,234,26.0,11,4,15,7,4,4,4,0,08.sept,05.juil,02.juil,08.avr,68,147,124,0.42,0.15,0.58,0.27,0.42,0.34,0.10,0.44,0.22,0.32
Francesco Bardi,it ITA,GK,Bologna,29,1992,2,2,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nicolò Barella,it ITA,MF,Inter,24,1997,36,36,2913,32.4,3,11,14,3,0,0,9,0,04.juil,04.juil,08.sept,13.juin,114,231,204,0.09,0.34,0.43,0.09,0.43,0.14,0.27,0.42,0.14,0.42
Musa Barrow,gm GAM,FW MF,Bologna,22,1998,34,25,2134,23.juil,6,6,12,6,0,0,0,0,05.sept,05.sept,04.avr,10.mars,61,82,158,0.25,0.25,0.51,0.25,0.51,0.25,0.18,0.43,0.25,0.43
Daniele Baselli,it ITA,MF FW,Torino,29,1992,6,0,150,01.juil,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.8,1,10,11,0.00,0.00,0.00,0.00,0.00,0.46,0.01,0.47,0.46,0.47
Daniele Baselli,it ITA,MF,Cagliari,29,1992,9,2,290,03.févr,0,1,1,0,0,0,1,0,0.5,0.5,0.7,01.févr,4,14,5,0.00,0.31,0.31,0.00,0.31,0.16,0.21,0.37,0.16,0.37
Toma Bašić,hr CRO,MF,Lazio,24,1996,29,9,982,10.sept,0,2,2,0,0,0,3,0,01.juin,01.juin,0.9,02.mai,18,26,44,0.00,0.18,0.18,0.00,0.18,0.15,0.08,0.23,0.15,0.23
Alessandro Bastoni,it ITA,DF,Inter,22,1999,31,29,2311,25.juil,1,2,3,1,0,0,4,0,0.3,0.3,2.0,02.mars,30,132,34,0.04,0.08,0.12,0.04,0.12,0.01,0.08,0.09,0.01,0.09
Simone Bastoni,it ITA,MF DF,Spezia,24,1996,31,26,2288,25.avr,3,3,6,3,0,0,5,1,01.mai,01.mai,04.avr,05.sept,50,117,89,0.12,0.12,0.24,0.12,0.24,0.06,0.17,0.23,0.06,0.23
Rodrigo Becão,br BRA,DF,Udinese,25,1996,35,35,313,34.8,2,1,3,2,0,0,10,0,1.0,1.0,0.6,01.juin,23,74,34,0.06,0.03,0.09,0.06,0.09,0.03,0.02,0.05,0.03,0.05
Valon Behrami,ch SUI,MF FW,Genoa,36,1985,10,2,311,03.mai,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,2,8,4,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Vid Belec,si SVN,GK,Salernitana,31,1990,23,21,1938,21.mai,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Raoul Bellanova,it ITA,DF FW,Cagliari,21,2000,31,27,2496,27.juil,1,2,3,1,0,0,3,0,01.juil,01.juil,03.mai,05.mars,81,46,146,0.04,0.07,0.11,0.04,0.11,0.06,0.13,0.19,0.06,0.19
Andrea Belotti,it ITA,FW,Torino,27,1993,22,16,1371,15.févr,8,1,9,5,3,3,1,0,07.sept,05.juin,0.7,06.févr,25,24,117,0.53,0.07,0.59,0.33,0.39,0.52,0.04,0.56,0.36,0.41
Marco Benassi,it ITA,DF MF,Fiorentina,26,1994,6,1,158,01.août,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,11,6,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11
Marco Benassi,it ITA,MF,Empoli,26,1994,12,3,382,04.févr,0,0,0,0,0,0,1,0,0.9,0.9,0.5,01.avr,13,23,29,0.00,0.00,0.00,0.00,0.00,0.21,0.12,0.33,0.21,0.33
Filip Benković,hr CRO,DF FW,Udinese,24,1997,2,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.73,0.73,0.73
Ismaël Bennacer,dz ALG,MF,Milan,23,1997,31,15,1525,16.sept,2,1,3,2,0,0,7,0,0.7,0.7,01.avr,02.janv,28,140,34,0.12,0.06,0.18,0.12,0.18,0.04,0.08,0.12,0.04,0.12
Rodrigo Bentancur,uy URU,MF,Juventus,24,1997,19,13,1155,12.août,0,1,1,0,0,0,1,0,0.7,0.7,0.9,01.juin,22,79,32,0.00,0.08,0.08,0.00,0.08,0.06,0.07,0.12,0.06,0.12
Alessandro Berardi,it ITA,GK,Hellas Verona,30,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Domenico Berardi,it ITA,FW,Sassuolo,26,1994,33,33,2819,31.mars,15,14,29,9,6,6,9,0,11.mars,06.mai,08.juil,15.mars,77,183,265,0.48,0.45,0.93,0.29,0.73,0.36,0.28,0.64,0.21,0.49
Bartosz Bereszyński,pl POL,DF,Sampdoria,29,1992,35,35,2946,32.7,0,3,3,0,0,0,12,0,0.5,0.5,01.août,02.mars,52,105,108,0.00,0.09,0.09,0.00,0.09,0.01,0.05,0.07,0.01,0.07
Etrit Berisha,al ALB,GK,Torino,32,1989,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Federico Bernardeschi,it ITA,MF FW,Juventus,27,1994,28,16,1475,16.avr,1,3,4,1,0,0,5,0,01.mai,01.mai,01.sept,03.avr,40,73,111,0.06,0.18,0.24,0.06,0.24,0.09,0.12,0.21,0.09,0.21
Nicolò Bertola,it ITA,MF DF,Spezia,18,2003,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Daniel Bessa,it ITA,MF,Hellas Verona,28,1993,24,5,768,08.mai,1,1,2,1,0,0,5,1,0.4,0.4,0.4,0.7,16,68,29,0.12,0.12,0.23,0.12,0.23,0.04,0.05,0.09,0.04,0.09
Beto,gw GNB,FW,Udinese,23,1998,28,24,2173,24.janv,11,0,11,11,0,0,1,0,12.juil,12.juil,01.août,14.mai,31,26,119,0.46,0.00,0.46,0.46,0.46,0.53,0.07,0.60,0.53,0.60
Luis Binks,eng ENG,DF,Bologna,19,2001,15,7,646,07.févr,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.1,1,17,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Cristiano Biraghi,it ITA,DF,Fiorentina,28,1992,37,37,3153,35.0,4,1,5,3,1,2,5,1,03.janv,01.mai,06.janv,07.juil,61,171,177,0.11,0.03,0.14,0.09,0.11,0.09,0.17,0.26,0.04,0.22
Davide Biraschi,it ITA,DF,Genoa,27,1994,14,11,930,10.mars,0,0,0,0,0,0,4,0,0.0,0.0,0.2,0.3,15,42,11,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Bjarki Bjarkason,is ISL,MF,Venezia,21,2000,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jeremie Boga,ci CIV,FW MF,Atalanta,24,1997,15,7,764,08.mai,0,0,0,0,0,0,0,0,1.0,1.0,01.janv,02.févr,64,53,77,0.00,0.00,0.00,0.00,0.00,0.12,0.13,0.26,0.12,0.26
Jeremie Boga,ci CIV,FW MF,Sassuolo,24,1997,12,8,670,07.avr,0,2,2,0,0,0,0,0,1.0,1.0,0.8,01.août,46,17,58,0.00,0.27,0.27,0.00,0.27,0.13,0.10,0.24,0.13,0.24
Luka Bogdan,hr CRO,DF,Salernitana,25,1996,6,4,399,04.avr,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Emil Bohinen,no NOR,MF,Salernitana,22,1999,11,8,699,07.août,0,1,1,0,0,0,5,0,0.1,0.1,0.4,0.5,14,20,13,0.00,0.13,0.13,0.00,0.13,0.02,0.05,0.07,0.02,0.07
Giacomo Bonaventura,it ITA,MF,Fiorentina,31,1989,31,28,2266,25.févr,4,4,8,4,0,0,8,1,04.juil,04.juil,02.mars,07.janv,76,131,94,0.16,0.16,0.32,0.16,0.32,0.19,0.09,0.28,0.19,0.28
Federico Bonazzoli,it ITA,FW MF,Salernitana,24,1997,32,19,1866,20.juil,10,0,10,8,2,2,6,0,07.mai,05.sept,01.janv,7.0,25,46,85,0.48,0.00,0.48,0.39,0.39,0.36,0.05,0.41,0.28,0.34
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Kevin Bonifazi,it ITA,DF,Bologna,25,1996,22,14,121,13.avr,0,0,0,0,0,0,4,1,0.7,0.7,0.8,01.mai,18,51,4,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11
Leonardo Bonucci,it ITA,DF,Juventus,34,1987,24,22,2005,22.mars,5,0,5,2,3,3,1,0,04.juil,02.mars,0.7,03.janv,2,66,0,0.22,0.00,0.22,0.09,0.09,0.21,0.03,0.24,0.11,0.14
Mehdi Bourabia,ma MAR,MF,Spezia,29,1991,8,2,282,03.janv,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.1,1,8,1,0.32,0.00,0.32,0.32,0.32,0.01,0.01,0.02,0.01,0.02
Edoardo Bove,it ITA,MF DF,Roma,19,2002,11,0,68,0.8,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,2,3,2,janv.32,0.00,janv.32,janv.32,janv.32,0.02,0.00,0.02,0.02,0.02
Josip Brekalo,hr CRO,MF,Torino,23,1998,32,26,2286,25.avr,7,2,9,7,0,0,1,0,04.mars,04.mars,05.mai,09.sept,78,105,186,0.28,0.08,0.35,0.28,0.35,0.17,0.22,0.39,0.17,0.39
Gleison Bremer,br BRA,DF,Torino,24,1997,33,33,289,32.1,3,1,4,3,0,0,7,0,04.avr,04.avr,0.4,04.août,18,64,6,0.09,0.03,0.12,0.09,0.12,0.14,0.01,0.15,0.14,0.15
Marcelo Brozović,hr CRO,MF,Inter,28,1992,35,35,2937,32.6,2,1,3,2,0,0,7,0,01.mars,01.mars,01.sept,03.janv,51,263,36,0.06,0.03,0.09,0.06,0.09,0.04,0.06,0.10,0.04,0.10
Aleksander Buksa,pl POL,FW,Genoa,18,2003,4,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alessandro Buongiorno,it ITA,DF,Torino,22,1999,23,12,1181,13.janv,0,1,1,0,0,0,5,0,0.9,0.9,0.7,01.juin,8,30,3,0.00,0.08,0.08,0.00,0.08,0.07,0.06,0.12,0.07,0.12
Gianluca Busio,us USA,MF,Venezia,19,2002,29,23,195,21.juil,1,1,2,1,0,0,8,0,0.9,0.9,01.avr,02.avr,26,79,44,0.05,0.05,0.09,0.05,0.09,0.04,0.07,0.11,0.04,0.11
Arthur Cabral,br BRA,FW,Fiorentina,23,1998,14,8,749,08.mars,2,2,4,2,0,0,1,0,04.févr,04.févr,0.4,04.juin,8,10,27,0.24,0.24,0.48,0.24,0.48,0.50,0.04,0.55,0.50,0.55
Jovane Cabral,cv CPV,FW,Lazio,23,1998,3,2,190,02.janv,1,0,1,1,0,0,0,0,1.0,1.0,0.0,01.janv,0,5,13,0.47,0.00,0.47,0.47,0.47,0.49,0.02,0.51,0.49,0.51
Liberato Cacace,nz NZL,DF,Empoli,20,2000,10,5,466,05.févr,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,13,12,16,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Martín Cáceres,uy URU,DF,Cagliari,34,1987,14,9,832,09.févr,1,1,2,1,0,0,3,1,0.2,0.2,0.7,0.9,8,34,7,0.11,0.11,0.22,0.11,0.22,0.03,0.07,0.10,0.03,0.10
Felipe Caicedo,ec ECU,FW,Genoa,32,1988,9,1,284,03.févr,1,2,3,1,0,0,1,0,01.avr,01.avr,01.janv,02.mai,4,4,22,0.32,0.63,0.95,0.32,0.95,0.45,0.34,0.79,0.45,0.79
Felipe Caicedo,ec ECU,FW DF,Inter,32,1988,3,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.44,0.00,0.44
Davide Calabria,it ITA,DF,Milan,24,1996,26,24,2119,23.mai,2,2,4,2,0,0,2,0,03.août,03.août,01.août,05.juin,36,113,74,0.08,0.08,0.17,0.08,0.17,0.16,0.08,0.24,0.16,0.24
Riccardo Calafiori,it ITA,DF,Genoa,19,2002,3,1,82,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Riccardo Calafiori,it ITA,DF,Roma,19,2002,6,2,174,01.sept,0,1,1,0,0,0,2,0,0.0,0.0,0.9,0.9,3,3,6,0.00,0.52,0.52,0.00,0.52,0.00,0.47,0.47,0.00,0.47
Mattia Caldara,it ITA,DF,Venezia,27,1994,31,30,2704,30.0,1,0,1,1,0,0,9,0,01.août,01.août,0.1,01.sept,15,63,5,0.03,0.00,0.03,0.03,0.03,0.06,0.00,0.06,0.06,0.06
Hakan Çalhanoğlu,tr TUR,MF,Inter,27,1994,34,33,248,27.juin,7,12,19,4,3,3,11,0,05.sept,03.mai,08.juil,12.févr,75,184,126,0.25,0.44,0.69,0.15,0.58,0.22,0.32,0.53,0.13,0.44
José Callejón,es ESP,FW,Fiorentina,34,1987,30,16,1298,14.avr,1,2,3,1,0,0,0,0,01.août,01.août,02.avr,04.févr,31,71,105,0.07,0.14,0.21,0.07,0.21,0.12,0.17,0.29,0.12,0.29
Andrea Cambiaso,it ITA,DF,Genoa,21,2000,26,21,179,19.sept,1,4,5,1,0,0,5,1,0.7,0.7,01.avr,02.janv,71,53,92,0.05,0.20,0.25,0.05,0.25,0.03,0.07,0.11,0.03,0.11
Matteo Cancellieri,it ITA,MF DF,Hellas Verona,19,2002,12,1,227,02.mai,1,0,1,1,0,0,1,0,0.2,0.1,0.2,0.3,7,4,13,0.40,0.00,0.40,0.40,0.40,0.07,0.08,0.14,0.05,0.13
Antonio Candreva,it ITA,MF FW,Sampdoria,34,1987,36,36,3119,34.7,7,10,17,6,1,2,6,1,05.août,04.févr,07.févr,11.avr,105,201,223,0.20,0.29,0.49,0.17,0.46,0.17,0.21,0.38,0.12,0.33
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Leonardo Capezzi,it ITA,MF,Salernitana,26,1995,5,2,175,01.sept,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gianluca Caprari,it ITA,MF FW,Hellas Verona,28,1993,35,33,2739,30.avr,12,7,19,10,2,2,4,0,07.janv,05.mai,06.févr,11.juil,117,164,270,0.39,0.23,0.62,0.33,0.56,0.23,0.20,0.44,0.18,0.38
Francesco Caputo,it ITA,FW,Sampdoria,33,1987,36,31,279,31.0,11,3,14,11,0,1,0,0,10.mars,09.mars,03.févr,12.mai,30,32,196,0.35,0.10,0.45,0.35,0.45,0.33,0.10,0.43,0.30,0.40
Francesco Caputo,it ITA,FW,Sassuolo,33,1987,2,2,156,01.juil,0,1,1,0,0,0,1,0,0.9,0.9,0.4,01.mars,1,2,10,0.00,0.58,0.58,0.00,0.58,0.52,0.21,0.73,0.52,0.73
Andrea Carboni,it ITA,DF,Cagliari,20,2001,30,25,2215,24.juin,0,0,0,0,0,0,6,0,0.7,0.7,0.1,0.8,29,97,18,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Nicolò Casale,it ITA,DF,Hellas Verona,23,1998,36,30,2586,28.juil,0,1,1,0,0,0,10,0,0.7,0.7,1.0,01.juil,40,91,29,0.00,0.03,0.03,0.00,0.03,0.03,0.03,0.06,0.03,0.06
Francesco Cassata,it ITA,MF,Genoa,24,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Samu Castillejo,es ESP,FW MF,Milan,26,1995,5,1,125,01.avr,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,4,5,13,0.00,0.00,0.00,0.00,0.00,0.07,0.12,0.18,0.07,0.18
Gaetano Castrovilli,it ITA,MF,Fiorentina,24,1997,23,16,1391,15.mai,1,1,2,1,0,0,4,0,1.0,1.0,0.8,01.août,40,78,59,0.06,0.06,0.13,0.06,0.13,0.07,0.05,0.12,0.07,0.12
