Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Thiago Alcántara,es ESP,MF FW,Bayern Munich,26,1991,19,12,1 247,13.sept,2,2,4,2,0,0,3,0,02.mai,02.mai,01.sept,04.avr,30,183,80,0.14,0.14,0.29,0.14,0.29,0.18,0.14,0.32,0.18,0.32
Stephan Ambrosius,gh GHA,DF,Hamburger SV,18,1998,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nadiem Amiri,de GER,MF,Hoffenheim,20,1996,28,19,1 744,19.avr,2,3,5,2,0,0,4,0,02.sept,02.sept,03.avr,06.avr,51,89,116,0.10,0.15,0.26,0.10,0.26,0.15,0.18,0.33,0.15,0.33
Waldemar Anton,de GER,DF MF,Hannover 96,21,1996,27,26,2 278,25.mars,1,0,1,1,0,0,1,0,01.août,01.août,0.0,01.août,23,101,14,0.04,0.00,0.04,0.04,0.04,0.07,0.00,0.07,0.07,0.07
Dennis Aogo,de GER,MF DF,Stuttgart,30,1987,29,22,1 954,21.juil,0,6,6,0,0,0,5,0,01.mars,01.mars,02.mars,03.juin,20,85,75,0.00,0.28,0.28,0.00,0.28,0.06,0.11,0.17,0.06,0.17
Charles Aránguiz,cl CHI,MF,Leverkusen,28,1989,27,27,2 302,25.juin,1,3,4,1,0,0,4,0,02.août,02.août,01.mars,04.janv,26,225,45,0.04,0.12,0.16,0.04,0.16,0.11,0.05,0.16,0.11,0.16
Maximilian Arnold,de GER,MF,Wolfsburg,23,1994,29,28,2 454,27.mars,2,0,2,2,0,1,9,1,02.mars,01.mai,02.sept,04.avr,29,148,44,0.07,0.00,0.07,0.07,0.07,0.08,0.11,0.19,0.05,0.16
Jann-Fiete Arp,de GER,FW MF,Hamburger SV,17,2000,18,8,850,09.avr,2,0,2,2,0,0,1,0,01.août,01.août,0.5,02.mars,9,5,58,0.21,0.00,0.21,0.21,0.21,0.19,0.05,0.24,0.19,0.24
Takuma Asano,jp JPN,FW MF,Stuttgart,22,1994,15,7,721,8.0,1,0,1,1,0,0,1,0,01.juil,01.juil,01.janv,02.août,24,17,56,0.12,0.00,0.12,0.12,0.12,0.21,0.13,0.35,0.21,0.35
Santiago Ascacíbar,ar ARG,MF,Stuttgart,20,1997,29,27,2 381,26.mai,0,1,1,0,0,0,11,1,0.4,0.4,0.7,01.janv,17,92,29,0.00,0.04,0.04,0.00,0.04,0.01,0.03,0.04,0.01,0.04
Simon Asta,de GER,MF,Augsburg,16,2001,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pierre-Emerick Aubameyang,ga GAB,FW,Dortmund,28,1989,16,16,1 416,15.juil,13,3,16,10,3,4,1,1,16.févr,13.0,02.mars,15.mars,30,26,112,0.83,0.19,01.févr,0.64,0.83,01.mars,0.15,janv.18,0.83,0.98
Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,20,1997,25,14,1 266,14.janv,9,5,14,8,1,2,1,0,07.janv,05.mai,01.sept,07.avr,31,15,137,0.64,0.36,1.00,0.57,0.92,0.51,0.13,0.64,0.39,0.53
Ludwig Augustinsson,se SWE,DF FW,Werder Bremen,23,1994,29,29,2 532,28.janv,1,1,2,1,0,0,3,0,01.févr,01.févr,02.janv,03.avr,48,103,151,0.04,0.04,0.07,0.04,0.07,0.04,0.07,0.12,0.04,0.12
Yann Aurel Bisseck,de GER,DF MF,Köln,16,2000,3,1,156,01.juil,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,9,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Holger Badstuber,de GER,DF MF,Stuttgart,28,1989,27,24,2 173,24.janv,2,0,2,2,0,0,2,0,01.févr,01.févr,0.1,01.mars,12,47,1,0.08,0.00,0.08,0.08,0.08,0.05,0.00,0.05,0.05,0.05
Daniel Baier,de GER,MF,Augsburg,33,1984,29,29,2 538,28.févr,0,2,2,0,0,0,6,0,0.9,0.9,01.sept,02.juil,33,197,29,0.00,0.07,0.07,0.00,0.07,0.03,0.07,0.10,0.03,0.10
Leon Bailey,jm JAM,FW DF,Leverkusen,19,1997,30,25,2 215,24.juin,9,6,15,9,0,0,2,0,8.0,8.0,06.juil,14.juil,111,84,261,0.37,0.24,0.61,0.37,0.61,0.33,0.27,0.60,0.33,0.60
Marvin Bakalorz,de GER,MF,Hannover 96,27,1989,28,23,2 055,22.août,0,1,1,0,0,0,4,0,01.juil,01.juil,02.janv,03.sept,21,72,62,0.00,0.04,0.04,0.00,0.04,0.08,0.09,0.17,0.08,0.17
Ridle Baku,de GER,MF,Mainz 05,19,1998,3,3,233,02.juin,2,0,2,2,0,0,1,0,0.9,0.9,0.1,1.0,7,6,7,0.77,0.00,0.77,0.77,0.77,0.33,0.05,0.38,0.33,0.38
Leon Balogun,ng NGA,DF,Mainz 05,29,1988,14,14,1 173,13.0,0,0,0,0,0,0,5,1,0.1,0.1,0.0,0.1,4,24,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Philipp Bargfrede,de GER,MF,Werder Bremen,28,1989,27,23,1 859,20.juil,1,1,2,1,0,0,5,0,0.6,0.6,0.8,01.avr,17,110,9,0.05,0.05,0.10,0.05,0.10,0.03,0.04,0.07,0.03,0.07
Aymen Barkok,ma MAR,FW MF,Eint Frankfurt,19,1998,9,2,314,03.mai,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,3,9,19,0.00,0.29,0.29,0.00,0.29,0.03,0.13,0.16,0.03,0.16
Fin Bartels,de GER,FW,Werder Bremen,30,1987,14,14,1 121,12.mai,2,3,5,2,0,0,0,0,02.janv,02.janv,03.mars,05.avr,33,42,121,0.16,0.24,0.40,0.16,0.40,0.17,0.27,0.44,0.17,0.44
Marc Bartra,es ESP,DF,Dortmund,26,1991,12,9,807,9.0,2,1,3,2,0,0,1,0,0.2,0.2,01.févr,01.avr,14,60,7,0.22,0.11,0.33,0.22,0.33,0.02,0.14,0.16,0.02,0.16
Michy Batshuayi,be BEL,FW,Dortmund,23,1993,10,9,839,09.mars,7,1,8,7,0,0,2,0,07.mars,07.mars,0.3,07.mai,5,18,50,0.75,0.11,0.86,0.75,0.86,0.78,0.03,0.81,0.78,0.81
Robert Bauer,de GER,DF FW,Werder Bremen,22,1995,16,12,956,10.juin,0,0,0,0,0,0,4,0,0.0,0.0,0.2,0.2,13,39,12,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Oliver Baumann,de GER,GK,Hoffenheim,27,1990,34,34,3 06,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Timo Baumgartl,de GER,DF,Stuttgart,21,1996,29,29,2 61,29.0,0,0,0,0,0,0,4,0,0.5,0.5,0.3,0.8,7,79,12,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Julian Baumgartlinger,at AUT,MF DF,Leverkusen,29,1988,22,17,1 393,15.mai,1,0,1,1,0,0,3,0,01.févr,01.févr,0.7,01.sept,15,72,25,0.06,0.00,0.06,0.06,0.06,0.08,0.04,0.12,0.08,0.12
Noah Joel Sarenren Bazee,ng NGA,FW MF,Hannover 96,20,1996,7,0,118,01.mars,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,4,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Riechedly Bazoer,cw CUW,MF,Wolfsburg,20,1996,13,6,592,06.juin,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,6,13,14,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
Ihlas Bebou,tg TOG,MF FW,Hannover 96,23,1994,30,20,2 14,23.août,5,2,7,5,0,0,3,0,05.févr,05.févr,05.mai,10.juil,75,86,180,0.21,0.08,0.29,0.21,0.29,0.22,0.23,0.45,0.22,0.45
Andreas Beck,de GER,DF,Stuttgart,30,1987,23,22,1 927,21.avr,1,1,2,1,0,0,5,0,0.3,0.3,01.mai,01.août,27,77,76,0.05,0.05,0.09,0.05,0.09,0.01,0.07,0.08,0.01,0.08
Ishak Belfodil,dz ALG,FW,Werder Bremen,25,1992,26,13,1 35,15.0,4,1,5,4,0,0,1,0,04.juil,04.juil,02.avr,07.janv,64,42,155,0.27,0.07,0.33,0.27,0.33,0.31,0.16,0.48,0.31,0.48
Stefan Bell,de GER,DF,Mainz 05,25,1991,25,24,2 177,24.févr,1,0,1,1,0,0,8,0,01.mars,01.mars,0.9,02.févr,13,58,13,0.04,0.00,0.04,0.04,0.04,0.05,0.04,0.09,0.05,0.09
Karim Bellarabi,de GER,MF FW,Leverkusen,27,1990,24,13,1 146,12.juil,1,3,4,1,0,0,2,0,02.sept,02.sept,04.mars,07.mars,62,51,155,0.08,0.24,0.31,0.08,0.31,0.23,0.34,0.57,0.23,0.57
Lars Bender,de GER,DF MF,Leverkusen,28,1989,21,20,1 595,17.juil,2,4,6,2,0,0,5,0,02.janv,02.janv,2.0,4.0,30,115,84,0.11,0.23,0.34,0.11,0.34,0.12,0.11,0.23,0.12,0.23
Sven Bender,de GER,DF,Leverkusen,28,1989,29,29,2 345,26.janv,2,0,2,2,0,0,0,0,01.mai,01.mai,0.2,01.juil,18,110,4,0.08,0.00,0.08,0.08,0.08,0.06,0.01,0.06,0.06,0.06
László Bénes,sk SVK,MF,Gladbach,19,1997,2,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,3,1,0.00,0.00,0.00,0.00,0.00,0.06,0.40,0.46,0.06,0.46
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Marcel Benger,de GER,MF,Gladbach,19,1998,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Charlison Benschop,cw CUW,MF DF,Hannover 96,27,1989,7,2,184,2.0,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,4,6,11,0.49,0.00,0.49,0.49,0.49,0.15,0.02,0.17,0.15,0.17
Nabil Bentaleb,dz ALG,MF,Schalke 04,22,1994,16,12,1 011,11.févr,4,3,7,0,4,4,3,1,03.mai,0.3,0.6,1.0,9,43,9,0.36,0.27,0.62,0.00,0.27,0.31,0.06,0.37,0.03,0.09
Emil Berggreen,dk DEN,FW,Mainz 05,24,1993,14,6,669,07.avr,4,2,6,4,0,0,2,0,2.0,2.0,0.9,02.août,0,11,41,0.54,0.27,0.81,0.54,0.81,0.26,0.12,0.38,0.26,0.38
Bernardo,br BRA,DF,RB Leipzig,22,1995,18,15,1 35,15.0,1,1,2,1,0,0,2,0,0.6,0.6,0.7,01.févr,31,71,57,0.07,0.07,0.13,0.07,0.13,0.04,0.04,0.08,0.04,0.08
Juan Bernat,es ESP,DF FW,Bayern Munich,24,1993,11,11,888,09.sept,0,2,2,0,0,0,1,0,0.3,0.3,01.mai,01.août,24,42,102,0.00,0.20,0.20,0.00,0.20,0.03,0.15,0.18,0.03,0.18
Ermin Bičakčić,ba BIH,DF,Hoffenheim,27,1990,9,7,548,06.janv,0,0,0,0,0,0,4,0,0.5,0.5,0.0,0.5,5,18,1,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.08,0.08,0.08
Leonardo Bittencourt,de GER,MF FW,Köln,23,1993,22,17,1 613,17.sept,5,3,8,5,0,0,4,0,03.févr,03.févr,02.mars,05.mai,64,69,170,0.28,0.17,0.45,0.28,0.45,0.18,0.13,0.31,0.18,0.31
Pablo de Blasis,ar ARG,FW MF,Mainz 05,29,1988,25,20,1 652,18.avr,5,2,7,2,3,3,2,0,03.juil,01.avr,02.janv,03.mai,24,68,132,0.27,0.11,0.38,0.11,0.22,0.20,0.11,0.32,0.07,0.19
Danny Blum,de GER,MF DF,Eint Frankfurt,26,1991,2,0,29,0.3,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,0,1,1,03.oct,0.00,03.oct,03.oct,03.oct,janv.65,0.00,janv.65,janv.65,janv.65
Jérôme Boateng,de GER,DF,Bayern Munich,28,1988,19,19,1 64,18.févr,1,2,3,1,0,0,4,0,01.janv,01.janv,01.juil,02.août,12,127,4,0.05,0.11,0.16,0.05,0.16,0.06,0.09,0.15,0.06,0.15
Kevin-Prince Boateng,gh GHA,MF FW,Eint Frankfurt,30,1987,31,27,2 357,26.févr,6,1,7,6,0,0,4,0,04.juil,04.juil,01.avr,06.janv,29,143,107,0.23,0.04,0.27,0.23,0.27,0.18,0.05,0.23,0.18,0.23
Raúl Bobadilla,py PAR,FW MF,Gladbach,30,1987,13,5,449,5.0,0,0,0,0,0,0,2,0,01.sept,01.sept,0.4,02.mars,8,6,54,0.00,0.00,0.00,0.00,0.00,0.39,0.08,0.47,0.39,0.47
Julian Brandt,de GER,FW MF,Leverkusen,21,1996,34,26,2 326,25.août,9,3,12,9,0,0,0,0,05.févr,05.févr,05.sept,11.janv,91,112,260,0.35,0.12,0.46,0.35,0.46,0.20,0.23,0.43,0.20,0.43
Josip Brekalo,hr CRO,FW,Wolfsburg,19,1998,13,10,869,09.juil,3,2,5,3,0,0,2,0,01.juil,01.juin,01.févr,02.août,31,32,72,0.31,0.21,0.52,0.31,0.52,0.18,0.14,0.31,0.17,0.31
Josip Brekalo,hr CRO,MF FW,Stuttgart,19,1998,14,7,726,08.janv,1,1,2,1,0,0,1,0,01.janv,01.janv,01.févr,02.févr,29,21,62,0.12,0.12,0.25,0.12,0.25,0.13,0.15,0.28,0.13,0.28
John Brooks,us USA,DF,Wolfsburg,24,1993,9,9,727,08.janv,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,9,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Daniel Brosinski,de GER,DF FW,Mainz 05,29,1988,29,28,2 5,27.août,1,5,6,0,1,1,0,0,2.0,01.mars,03.avr,04.juin,63,126,143,0.04,0.18,0.22,0.00,0.18,0.07,0.12,0.19,0.05,0.17
Bruma,pt POR,MF FW,RB Leipzig,22,1994,28,16,1 611,17.sept,4,2,6,4,0,0,0,0,02.févr,02.févr,03.janv,05.avr,120,90,145,0.22,0.11,0.34,0.22,0.34,0.13,0.18,0.30,0.13,0.30
Jeffrey Bruma,nl NED,DF,Wolfsburg,25,1991,11,11,990,11.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,3,28,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Jacob Bruun Larsen,dk DEN,MF DF,Stuttgart,18,1998,4,1,107,01.févr,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jacob Bruun Larsen,dk DEN,DF,Dortmund,18,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Onur Bulut,tr TUR,FW,Freiburg,23,1994,1,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18
Guido Burgstaller,at AUT,FW,Schalke 04,28,1989,32,24,2 324,25.août,11,4,15,11,0,0,8,0,09.févr,09.févr,03.avr,12.juin,53,56,208,0.43,0.15,0.58,0.43,0.58,0.36,0.13,0.49,0.36,0.49
Roman Bürki,ch SUI,GK,Dortmund,26,1990,33,33,2 969,33.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Dženis Burnić,ba BIH,MF,Stuttgart,19,1998,6,3,305,03.avr,0,0,0,0,0,0,3,1,0.3,0.3,0.3,0.5,8,17,12,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.16,0.08,0.16
Jakub Błaszczykowski,pl POL,FW MF,Wolfsburg,31,1985,9,6,520,05.août,1,0,1,1,0,0,0,0,0.1,0.1,0.4,0.6,10,25,55,0.17,0.00,0.17,0.17,0.17,0.02,0.08,0.10,0.02,0.10
Caiuby,br BRA,FW,Augsburg,29,1988,33,32,2 855,31.juil,5,7,12,5,0,0,8,0,05.janv,05.janv,4.0,09.janv,66,84,141,0.16,0.22,0.38,0.16,0.38,0.16,0.13,0.29,0.16,0.29
Luca Caldirola,it ITA,DF,Werder Bremen,26,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Daniel Caligiuri,it ITA,DF MF,Schalke 04,29,1988,33,32,2 917,32.4,6,10,16,3,3,3,4,0,04.mars,01.sept,05.mai,07.avr,116,143,148,0.19,0.31,0.49,0.09,0.40,0.13,0.17,0.30,0.06,0.23
Ignacio Camacho,es ESP,MF DF,Wolfsburg,27,1990,11,11,951,10.juin,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.8,1,47,5,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Koen Casteels,be BEL,GK,Wolfsburg,25,1992,34,34,3 06,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gonzalo Castro,de GER,MF,Dortmund,30,1987,19,16,1 206,13.avr,0,2,2,0,0,0,3,0,01.févr,01.févr,3.0,04.févr,17,97,47,0.00,0.15,0.15,0.00,0.15,0.09,0.22,0.31,0.09,0.31
Marijan Ćavar,ba BIH,MF,Eint Frankfurt,19,1998,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Timothy Chandler,us USA,DF FW,Eint Frankfurt,27,1990,24,22,1 892,21.0,2,4,6,2,0,0,3,0,01.juin,01.juin,02.juin,04.févr,47,78,122,0.10,0.19,0.29,0.10,0.29,0.08,0.12,0.20,0.08,0.20
Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,30,1987,28,24,2 183,24.mars,0,0,0,0,0,0,2,0,0.2,0.2,0.8,1.0,14,100,21,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Christian Clemens,de GER,MF FW,Köln,25,1991,14,6,646,07.févr,1,0,1,1,0,0,2,0,01.mai,01.mai,01.juin,03.janv,14,20,36,0.14,0.00,0.14,0.14,0.14,0.21,0.22,0.43,0.21,0.43
Coke,es ESP,MF,Schalke 04,30,1987,1,0,2,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kingsley Coman,fr FRA,FW MF,Bayern Munich,21,1996,21,10,1 153,12.août,3,3,6,3,0,0,0,0,02.févr,02.févr,03.juin,05.août,97,60,202,0.23,0.23,0.47,0.23,0.47,0.18,0.28,0.45,0.18,0.45
Marvin Compper,de GER,DF,RB Leipzig,32,1985,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jhon Córdoba,co COL,FW,Köln,24,1993,18,9,957,10.juin,0,2,2,0,0,0,1,0,4.0,4.0,01.janv,05.janv,27,16,99,0.00,0.19,0.19,0.00,0.19,0.37,0.11,0.48,0.37,0.48
Sergio Córdova,ve VEN,FW MF,Augsburg,19,1997,26,3,586,06.mai,2,1,3,2,0,0,3,0,01.juin,01.juin,0.7,02.mars,13,11,50,0.31,0.15,0.46,0.31,0.46,0.24,0.11,0.35,0.24,0.35
Danny da Costa,de GER,DF FW,Eint Frankfurt,24,1993,17,13,1 202,13.avr,1,2,3,1,0,0,1,0,0.8,0.8,01.mai,02.avr,21,59,89,0.07,0.15,0.22,0.07,0.22,0.06,0.11,0.18,0.06,0.18
Mickaël Cuisance,fr FRA,MF FW,Gladbach,17,1999,24,9,1 207,13.avr,0,1,1,0,0,0,2,0,01.sept,01.sept,02.janv,4.0,27,71,61,0.00,0.07,0.07,0.00,0.07,0.14,0.16,0.30,0.14,0.30
Mahmoud Dahoud,de GER,MF,Dortmund,21,1996,23,11,1 146,12.juil,0,4,4,0,0,0,4,0,02.févr,02.févr,04.févr,06.avr,36,74,42,0.00,0.31,0.31,0.00,0.31,0.17,0.33,0.50,0.17,0.50
Kevin Danso,at AUT,DF,Augsburg,18,1998,16,13,1 105,12.mars,2,0,2,2,0,0,2,0,01.août,01.août,0.4,02.mars,9,36,4,0.16,0.00,0.16,0.16,0.16,0.15,0.03,0.18,0.15,0.18
Palkó Dárdai,hu HUN,FW MF,Hertha BSC,18,1999,2,0,27,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vladimír Darida,cz CZE,MF,Hertha BSC,26,1990,21,18,1 635,18.févr,0,3,3,0,0,0,2,0,1.0,1.0,01.sept,02.sept,33,108,76,0.00,0.17,0.17,0.00,0.17,0.06,0.11,0.16,0.06,0.16
Thomas Delaney,dk DEN,MF,Werder Bremen,25,1991,32,31,2 796,31.janv,3,4,7,3,0,0,5,0,03.avr,03.avr,02.août,06.févr,27,145,96,0.10,0.13,0.23,0.10,0.23,0.11,0.09,0.20,0.11,0.20
Kerem Demirbay,de GER,MF,Hoffenheim,24,1993,19,13,1 211,13.mai,2,2,4,1,1,1,3,0,02.févr,01.avr,02.févr,03.juin,26,76,43,0.15,0.15,0.30,0.07,0.22,0.16,0.17,0.33,0.10,0.27
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Diego Demme,de GER,MF,RB Leipzig,25,1991,30,25,2 284,25.avr,0,3,3,0,0,0,4,0,0.5,0.5,02.févr,02.juil,60,250,41,0.00,0.12,0.12,0.00,0.12,0.02,0.09,0.10,0.02,0.10
Franco Di Santo,ar ARG,FW MF,Schalke 04,28,1989,30,22,1 654,18.avr,3,1,4,2,1,1,4,0,03.août,3.0,01.juil,04.juil,39,31,132,0.16,0.05,0.22,0.11,0.16,0.21,0.09,0.30,0.16,0.25
Abdou Diallo,sn SEN,DF,Mainz 05,21,1996,27,27,2 415,26.août,2,1,3,2,0,0,5,0,02.mars,02.mars,0.2,02.mai,30,100,24,0.07,0.04,0.11,0.07,0.11,0.09,0.01,0.09,0.09,0.09
Daniel Didavi,de GER,MF,Wolfsburg,27,1990,30,26,2 237,24.sept,9,5,14,9,0,0,4,0,04.janv,04.janv,02.juin,06.juil,54,122,162,0.36,0.20,0.56,0.36,0.56,0.16,0.10,0.27,0.16,0.27
Dennis Diekmeier,de GER,DF,Hamburger SV,27,1989,22,22,1 868,20.août,0,3,3,0,0,0,4,0,0.6,0.6,2.0,02.juin,47,79,103,0.00,0.14,0.14,0.00,0.14,0.03,0.10,0.13,0.03,0.13
Landry Dimata,be BEL,FW,Wolfsburg,19,1997,21,9,902,10.0,0,1,1,0,0,0,1,1,01.mai,01.mai,0.3,01.août,15,12,64,0.00,0.10,0.10,0.00,0.10,0.15,0.03,0.18,0.15,0.18
Giulio Donati,it ITA,DF FW,Mainz 05,27,1990,29,26,2 284,25.avr,0,3,3,0,0,0,3,2,0.3,0.3,01.avr,01.août,28,65,80,0.00,0.12,0.12,0.00,0.12,0.01,0.06,0.07,0.01,0.07
