Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Asmir Begović,ba BIH,GK,Everton,35,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Armel Bella Kotchap,de GER,DF,Southampton,20,2001,24,24,1 879,20.sept,0,2,2,0,0,0,4,0,1.0,1.0,1.0,02.janv,9,39,2,0.00,0.10,0.10,0.00,0.10,0.05,0.05,0.10,0.05,0.10
Saïd Benrahma,dz ALG,FW MF,West Ham,26,1995,35,22,2 069,23.0,6,3,9,2,4,4,0,0,7.0,03.sept,04.mai,08.avr,109,82,237,0.26,0.13,0.39,0.09,0.22,0.31,0.20,0.50,0.17,0.36
Rodrigo Bentancur,uy URU,MF,Tottenham,25,1997,18,17,1 5,16.juil,5,2,7,5,0,0,8,0,02.févr,02.févr,0.8,03.janv,26,76,19,0.30,0.12,0.42,0.30,0.42,0.13,0.05,0.18,0.13,0.18
Daniel Bentley,eng ENG,GK,Wolves,29,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Victor Bernth Kristiansen,dk DEN,DF,Leicester City,19,2002,12,11,892,09.sept,0,1,1,0,0,0,2,0,0.1,0.1,0.8,0.9,17,31,24,0.00,0.10,0.10,0.00,0.10,0.01,0.08,0.09,0.01,0.09
Owen Bevan,wls WAL,DF,Bournemouth,18,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Giulian Biancone,fr FRA,DF,Nott'ham Forest,22,2000,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Philip Billing,dk DEN,MF FW,Bournemouth,26,1996,36,34,2 764,30.juil,7,1,8,7,0,0,5,0,04.sept,04.sept,03.févr,8.0,37,80,101,0.23,0.03,0.26,0.23,0.26,0.16,0.10,0.26,0.16,0.26
Yves Bissouma,ml MLI,MF,Tottenham,25,1996,23,10,1 01,11.févr,0,0,0,0,0,0,6,0,0.2,0.2,0.5,0.7,14,62,10,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.06,0.02,0.06
Willy Boly,ci CIV,DF,Nott'ham Forest,31,1991,11,9,685,07.juin,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,1,12,0,0.00,0.13,0.13,0.00,0.13,0.01,0.03,0.03,0.01,0.03
Sven Botman,nl NED,DF,Newcastle Utd,22,2000,36,35,3 127,34.7,0,0,0,0,0,0,2,0,02.mai,02.mai,1.0,03.mai,8,87,5,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
Jarrod Bowen,eng ENG,FW MF,West Ham,25,1996,38,36,3 233,35.9,6,5,11,5,1,2,2,0,08.sept,07.août,07.avr,15.févr,101,72,213,0.17,0.14,0.31,0.14,0.28,0.25,0.20,0.45,0.22,0.42
