Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Ezgjan Alioski,mk MKD,DF MF,Leeds United,28,1992,36,29,2 461,27.mars,2,3,5,2,0,0,7,0,01.juin,01.juin,03.mars,04.sept,77,132,122,0.07,0.11,0.18,0.07,0.18,0.06,0.12,0.18,0.06,0.18
Alisson,br BRA,GK,Liverpool,27,1992,33,33,2 97,33.0,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,0,1,0,0.03,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00
Allan,br BRA,MF,Everton,29,1991,24,23,2 051,22.août,0,0,0,0,0,0,6,0,0.3,0.3,0.8,01.janv,30,92,8,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05
Dele Alli,eng ENG,MF,Tottenham,24,1996,15,7,620,06.sept,0,1,1,0,0,0,0,0,2.0,2.0,01.févr,03.mars,15,26,30,0.00,0.15,0.15,0.00,0.15,0.30,0.18,0.47,0.30,0.47
Miguel Almirón,py PAR,MF FW,Newcastle Utd,26,1994,34,28,2 429,27.0,4,1,5,4,0,0,3,0,03.févr,03.févr,02.sept,06.janv,70,90,109,0.15,0.04,0.19,0.15,0.19,0.12,0.11,0.23,0.12,0.23
Marcos Alonso,es ESP,DF,Chelsea,29,1990,13,11,960,10.juil,2,0,2,2,0,0,2,0,01.août,01.août,01.mars,03.févr,24,42,74,0.19,0.00,0.19,0.19,0.19,0.17,0.13,0.30,0.17,0.30
Steven Alzate,co COL,MF,Brighton,21,1998,15,10,896,10.0,1,0,1,1,0,0,2,0,0.8,0.8,0.6,01.avr,16,39,16,0.10,0.00,0.10,0.10,0.10,0.08,0.06,0.14,0.08,0.14
Daniel Amartey,gh GHA,DF,Leicester City,25,1994,12,8,722,8.0,1,0,1,1,0,0,3,0,0.4,0.4,0.0,0.4,4,24,0,0.12,0.00,0.12,0.12,0.12,0.05,0.00,0.05,0.05,0.05
Ethan Ampadu,wls WAL,DF MF,Sheffield Utd,19,2000,25,23,2 089,23.févr,0,0,0,0,0,0,3,0,0.3,0.3,01.févr,01.mai,25,100,23,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.07,0.01,0.07
Joachim Andersen,dk DEN,DF,Fulham,24,1996,31,30,2 73,30.mars,1,1,2,1,0,0,7,1,01.févr,01.févr,0.4,01.juil,20,95,7,0.03,0.03,0.07,0.03,0.07,0.04,0.01,0.05,0.04,0.05
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Elliot Anderson,eng ENG,MF,Newcastle Utd,17,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Felipe Anderson,br BRA,FW MF,West Ham,27,1993,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Michail Antonio,jm JAM,FW,West Ham,30,1990,26,24,1 974,21.sept,10,5,15,10,0,0,3,0,12.sept,12.sept,3.0,15.sept,59,36,177,0.46,0.23,0.68,0.46,0.68,0.59,0.14,0.73,0.59,0.73
Alphonse Areola,fr FRA,GK,Fulham,27,1993,36,36,3 24,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Stuart Armstrong,sct SCO,MF,Southampton,28,1992,33,32,2 764,30.juil,4,5,9,4,0,0,3,0,02.juil,02.juil,02.juin,05.mars,109,144,118,0.13,0.16,0.29,0.13,0.29,0.09,0.08,0.17,0.09,0.17
Kepa Arrizabalaga,es ESP,GK,Chelsea,25,1994,7,6,585,06.mai,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,31,1989,29,26,2 332,25.sept,10,3,13,8,2,2,2,0,10.févr,08.juin,02.avr,11.0,65,66,195,0.39,0.12,0.50,0.31,0.42,0.39,0.09,0.48,0.33,0.42
Serge Aurier,ci CIV,DF,Tottenham,27,1992,19,19,1 605,17.août,2,3,5,2,0,0,0,0,01.janv,01.janv,03.avr,04.mai,28,59,82,0.11,0.17,0.28,0.11,0.28,0.06,0.19,0.25,0.06,0.25
Charlie Austin,eng ENG,FW MF,West Brom,31,1989,5,0,138,01.mai,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,3,4,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29
Jordan Ayew,gh GHA,FW MF,Crystal Palace,28,1991,33,23,2 096,23.mars,1,3,4,1,0,0,4,0,02.févr,02.févr,0.7,02.sept,58,35,109,0.04,0.13,0.17,0.04,0.17,0.09,0.03,0.13,0.09,0.13
Luke Ayling,eng ENG,DF,Leeds United,28,1991,38,38,3 399,37.8,0,0,0,0,0,0,7,0,01.juil,01.juil,03.févr,04.sept,110,224,110,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13
César Azpilicueta,es ESP,DF,Chelsea,30,1989,26,24,2 188,24.mars,1,2,3,1,0,0,5,1,0.7,0.7,02.mai,03.févr,37,135,83,0.04,0.08,0.12,0.04,0.12,0.03,0.10,0.13,0.03,0.13
Eric Bailly,ci CIV,DF,Manchester Utd,26,1994,12,10,916,10.févr,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,6,37,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Fabián Balbuena,py PAR,DF,West Ham,28,1991,14,13,1 198,13.mars,1,0,1,1,0,0,1,1,0.7,0.7,0.0,0.7,3,30,2,0.08,0.00,0.08,0.08,0.08,0.05,0.00,0.05,0.05,0.05
George Baldock,gr GRE,DF,Sheffield Utd,27,1993,32,32,2 787,31.0,0,2,2,0,0,0,7,0,01.févr,01.févr,02.sept,4.0,68,75,140,0.00,0.06,0.06,0.00,0.06,0.04,0.09,0.13,0.04,0.13
Gareth Bale,wls WAL,FW,Tottenham,31,1989,20,10,920,10.févr,11,2,13,11,0,0,1,0,05.août,05.août,01.août,07.juin,31,43,85,01.août,0.20,janv.27,01.août,janv.27,0.57,0.18,0.74,0.57,0.74
Patrick Bamford,eng ENG,FW,Leeds United,26,1993,38,37,3 05,33.9,17,7,24,15,2,2,3,0,18.févr,16.juin,03.mai,20.févr,32,31,167,0.50,0.21,0.71,0.44,0.65,0.54,0.10,0.64,0.49,0.60
Phil Bardsley,sct SCO,DF,Burnley,35,1985,4,3,274,3.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,10,6,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1 531,17.0,3,1,4,3,0,0,0,0,03.janv,03.janv,04.févr,07.mars,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43
Ross Barkley,eng ENG,FW MF,Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24
Ashley Barnes,eng ENG,FW,Burnley,30,1989,22,15,1 331,14.août,3,0,3,2,1,1,4,0,04.janv,03.mars,0.8,04.janv,8,20,79,0.20,0.00,0.20,0.14,0.14,0.27,0.05,0.33,0.22,0.27
Harvey Barnes,eng ENG,FW MF,Leicester City,22,1997,25,22,1 945,21.juin,9,4,13,9,0,0,0,0,05.sept,05.sept,01.juin,07.mai,105,56,163,0.42,0.19,0.60,0.42,0.60,0.27,0.07,0.35,0.27,0.35
Kyle Bartley,eng ENG,DF,West Brom,29,1991,30,28,2 584,28.juil,3,1,4,3,0,0,4,0,02.mai,02.mai,01.avr,03.sept,2,44,3,0.10,0.03,0.14,0.10,0.14,0.09,0.05,0.14,0.09,0.14
Chris Basham,eng ENG,DF MF,Sheffield Utd,32,1988,31,31,2 576,28.juin,0,1,1,0,0,0,5,0,0.7,0.7,0.9,01.juin,38,82,48,0.00,0.03,0.03,0.00,0.03,0.03,0.03,0.06,0.03,0.06
Michy Batshuayi,be BEL,FW,Crystal Palace,26,1993,18,7,728,08.janv,2,1,3,2,0,0,0,0,01.juin,01.juin,01.juin,03.févr,16,13,44,0.25,0.12,0.37,0.25,0.37,0.19,0.20,0.40,0.19,0.40
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Jan Bednarek,pl POL,DF,Southampton,24,1996,36,36,3 1,34.4,1,1,2,1,0,0,5,1,0.7,0.7,0.6,01.mars,13,76,3,0.03,0.03,0.06,0.03,0.06,0.02,0.02,0.04,0.02,0.04
Donny van de Beek,nl NED,MF FW,Manchester Utd,23,1997,19,4,524,05.août,1,1,2,1,0,0,1,0,0.4,0.4,0.9,01.mars,7,16,39,0.17,0.17,0.34,0.17,0.34,0.06,0.16,0.22,0.06,0.22
Héctor Bellerín,es ESP,DF MF,Arsenal,25,1995,25,24,2 089,23.févr,1,2,3,1,0,0,8,0,0.8,0.8,02.avr,03.févr,46,108,142,0.04,0.09,0.13,0.04,0.13,0.03,0.10,0.14,0.03,0.14
Saïd Benrahma,dz ALG,FW MF,West Ham,24,1995,30,14,1 391,15.mai,1,6,7,1,0,0,0,0,02.juin,02.juin,04.janv,06.juil,63,60,107,0.06,0.39,0.45,0.06,0.45,0.17,0.26,0.43,0.17,0.43
Josh Benson,eng ENG,MF,Burnley,20,1999,6,2,264,02.sept,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,6,8,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
Christian Benteke,be BEL,FW,Crystal Palace,29,1990,30,21,1 816,20.févr,10,1,11,10,0,0,3,1,08.mars,08.mars,0.9,09.janv,14,36,124,0.50,0.05,0.55,0.50,0.55,0.41,0.04,0.45,0.41,0.45
Gaetano Berardi,ch SUI,DF,Leeds United,31,1988,2,1,113,01.mars,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,1,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Jóhann Berg Guðmundsson,is ISL,MF,Burnley,29,1990,22,16,1 363,15.janv,2,0,2,2,0,0,2,0,01.févr,01.févr,0.5,01.juil,25,31,74,0.13,0.00,0.13,0.13,0.13,0.08,0.03,0.11,0.08,0.11
Sander Berge,no NOR,MF,Sheffield Utd,22,1998,15,13,1 12,12.avr,1,1,2,0,1,1,4,0,01.févr,0.4,01.janv,01.juin,39,39,33,0.08,0.08,0.16,0.00,0.08,0.10,0.09,0.19,0.04,0.13
Steven Bergwijn,nl NED,FW MF,Tottenham,22,1997,21,13,1 208,13.avr,1,3,4,1,0,0,3,0,2.0,2.0,0.9,02.sept,32,25,83,0.07,0.22,0.30,0.07,0.30,0.15,0.06,0.21,0.15,0.21
Bernard,br BRA,MF FW,Everton,27,1992,12,3,455,05.janv,1,0,1,1,0,0,2,0,0.3,0.3,0.6,0.8,13,37,42,0.20,0.00,0.20,0.20,0.20,0.05,0.11,0.16,0.05,0.16
Bernardo,br BRA,DF MF,Brighton,25,1995,3,2,206,02.mars,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,2,9,15,0.00,0.00,0.00,0.00,0.00,0.16,0.06,0.22,0.16,0.22
Ryan Bertrand,eng ENG,DF,Southampton,30,1989,29,29,2 598,28.sept,0,1,1,0,0,0,5,0,0.4,0.4,01.mars,01.juin,46,101,120,0.00,0.03,0.03,0.00,0.03,0.01,0.04,0.06,0.01,0.06
Yves Bissouma,ml MLI,MF,Brighton,23,1996,36,35,3 111,34.6,1,0,1,1,0,0,8,1,01.avr,01.avr,0.9,02.mars,55,146,26,0.03,0.00,0.03,0.03,0.03,0.04,0.03,0.07,0.04,0.07
Jayden Bogle,eng ENG,DF MF,Sheffield Utd,20,2000,16,12,1 11,12.mars,2,0,2,2,0,0,2,0,01.sept,01.sept,0.2,02.févr,11,24,61,0.16,0.00,0.16,0.16,0.16,0.16,0.02,0.17,0.16,0.17
Willy Boly,ci CIV,DF,Wolves,29,1991,21,21,1 879,20.sept,1,1,2,1,0,0,2,0,01.janv,01.janv,0.3,01.avr,5,44,1,0.05,0.05,0.10,0.05,0.10,0.05,0.01,0.06,0.05,0.06
Jarrod Bowen,eng ENG,FW MF,West Ham,23,1996,38,30,2 562,28.mai,8,5,13,8,0,0,0,0,07.janv,07.janv,5.0,12.0,83,44,166,0.28,0.18,0.46,0.28,0.46,0.25,0.17,0.42,0.25,0.42
Robbie Brady,ie IRL,MF,Burnley,28,1992,19,12,1 052,11.juil,1,1,2,1,0,0,3,0,0.8,0.8,0.9,01.juil,14,26,40,0.09,0.09,0.17,0.09,0.17,0.07,0.08,0.15,0.07,0.15
Rhian Brewster,eng ENG,FW MF,Sheffield Utd,20,2000,27,12,1 128,12.mai,0,0,0,0,0,0,1,0,01.août,01.août,01.juin,03.avr,11,20,48,0.00,0.00,0.00,0.00,0.00,0.14,0.13,0.27,0.14,0.27
Nathan Broadhead,wls WAL,FW,Everton,22,1998,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Josh Brownhill,eng ENG,MF,Burnley,24,1995,33,32,2 813,31.mars,0,1,1,0,0,0,2,0,01.sept,01.sept,0.7,02.juin,22,83,69,0.00,0.03,0.03,0.00,0.03,0.06,0.02,0.08,0.06,0.08
Joe Bryan,eng ENG,DF MF,Fulham,26,1993,16,7,669,07.avr,1,0,1,1,0,0,2,0,0.6,0.6,0.3,0.9,13,31,33,0.13,0.00,0.13,0.13,0.13,0.07,0.04,0.12,0.07,0.12
Kean Bryan,eng ENG,DF,Sheffield Utd,23,1996,13,12,1 004,11.févr,1,0,1,1,0,0,1,0,0.9,0.9,0.6,01.mai,7,22,18,0.09,0.00,0.09,0.09,0.09,0.08,0.05,0.14,0.08,0.14
Oliver Burke,sct SCO,FW,Sheffield Utd,23,1997,25,14,1 269,14.janv,1,1,2,1,0,0,2,0,02.janv,02.janv,02.févr,04.mars,30,19,108,0.07,0.07,0.14,0.07,0.14,0.15,0.16,0.31,0.15,0.31
Dan Burn,eng ENG,DF,Brighton,28,1992,27,23,2 061,22.sept,1,0,1,1,0,0,5,0,01.mai,01.mai,0.8,02.mars,34,87,73,0.04,0.00,0.04,0.04,0.04,0.07,0.04,0.10,0.07,0.10
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Jack Butland,eng ENG,GK,Crystal Palace,27,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
David Button,eng ENG,GK,West Brom,31,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Oskar Buur,dk DEN,DF,Wolves,22,1998,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Willy Caballero,ar ARG,GK,Chelsea,38,1981,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gary Cahill,eng ENG,DF,Crystal Palace,34,1985,20,20,1 8,20.0,1,1,2,1,0,0,3,0,0.7,0.7,0.6,01.avr,3,46,0,0.05,0.05,0.10,0.05,0.10,0.04,0.03,0.07,0.04,0.07
Tom Cairney,sct SCO,MF,Fulham,29,1991,10,9,759,08.avr,1,1,2,1,0,0,2,0,0.5,0.5,01.janv,01.juin,22,72,25,0.12,0.12,0.24,0.12,0.24,0.06,0.13,0.19,0.06,0.19
Dominic Calvert-Lewin,eng ENG,FW,Everton,23,1997,33,32,2 871,31.9,16,0,16,16,0,0,3,0,16.mars,16.mars,2.0,18.mars,36,46,160,0.50,0.00,0.50,0.50,0.50,0.51,0.06,0.57,0.51,0.57
João Cancelo,pt POR,DF MF,Manchester City,26,1994,28,27,2 299,25.mai,2,3,5,2,0,0,5,1,01.juin,01.juin,04.juin,06.févr,80,200,150,0.08,0.12,0.20,0.08,0.20,0.06,0.18,0.24,0.06,0.24
Andy Carroll,eng ENG,FW,Newcastle Utd,31,1989,18,4,392,04.avr,1,0,1,1,0,0,1,0,0.8,0.8,0.1,0.9,2,12,18,0.23,0.00,0.23,0.23,0.23,0.19,0.02,0.21,0.19,0.21
Scott Carson,eng ENG,GK,Manchester City,34,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fabio Carvalho,pt POR,MF FW,Fulham,17,2002,4,3,255,02.août,1,0,1,1,0,0,0,0,01.févr,01.févr,0.4,01.juin,10,6,14,0.35,0.00,0.35,0.35,0.35,0.41,0.15,0.56,0.41,0.56
Matty Cash,pl POL,DF,Aston Villa,22,1997,28,28,2 372,26.avr,0,2,2,0,0,0,8,1,0.3,0.3,01.juil,2.0,43,76,62,0.00,0.08,0.08,0.00,0.08,0.01,0.07,0.08,0.01,0.08
Kiko Casilla,es ESP,GK,Leeds United,33,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Timothy Castagne,be BEL,DF,Leicester City,24,1995,27,27,2 345,26.janv,2,3,5,2,0,0,1,0,01.janv,01.janv,02.févr,03.avr,52,91,148,0.08,0.12,0.19,0.08,0.19,0.04,0.09,0.13,0.04,0.13
Jonny Castro,es ESP,MF DF,Wolves,26,1994,7,7,495,05.mai,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,13,16,18,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Ivan Cavaleiro,pt POR,FW,Fulham,26,1993,36,27,2 472,27.mai,3,0,3,2,1,2,2,0,06.avr,04.août,02.juil,07.mai,68,63,230,0.11,0.00,0.11,0.07,0.07,0.23,0.10,0.33,0.17,0.27
Edinson Cavani,uy URU,FW,Manchester Utd,33,1987,26,13,1 375,15.mars,10,3,13,10,0,0,4,0,8.0,8.0,02.févr,10.mars,5,30,80,0.65,0.20,0.85,0.65,0.85,0.52,0.15,0.67,0.52,0.67
Dani Ceballos,es ESP,MF,Arsenal,23,1996,25,17,1 615,17.sept,0,3,3,0,0,0,4,0,0.6,0.6,02.juin,03.mars,54,150,52,0.00,0.17,0.17,0.00,0.17,0.04,0.15,0.18,0.04,0.18
Calum Chambers,eng ENG,DF,Arsenal,25,1995,10,8,753,08.avr,0,2,2,0,0,0,0,0,0.4,0.4,01.janv,01.mai,16,40,49,0.00,0.24,0.24,0.00,0.24,0.05,0.13,0.18,0.05,0.18
Ben Chilwell,eng ENG,DF,Chelsea,23,1996,27,27,2 286,25.avr,3,5,8,3,0,0,3,0,02.avr,02.avr,02.avr,04.sept,94,111,186,0.12,0.20,0.31,0.12,0.31,0.10,0.10,0.19,0.10,0.19
Hamza Choudhury,bd BAN,MF,Leicester City,22,1997,10,4,316,03.mai,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,3,15,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
Andreas Christensen,dk DEN,DF,Chelsea,24,1996,17,15,1 371,15.févr,0,0,0,0,0,0,2,1,0.1,0.1,0.3,0.4,7,43,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Carney Chukwuemeka,eng ENG,MF FW,Aston Villa,16,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17
Ciaran Clark,ie IRL,DF,Newcastle Utd,30,1989,22,21,1 891,21.0,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.8,9,35,4,0.05,0.00,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04
Nathaniel Clyne,eng ENG,DF,Crystal Palace,29,1991,13,13,1 145,12.juil,0,1,1,0,0,0,2,0,0.2,0.2,0.2,0.4,18,42,20,0.00,0.08,0.08,0.00,0.08,0.01,0.02,0.03,0.01,0.03
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Conor Coady,eng ENG,DF,Wolves,27,1993,37,37,3 303,36.7,1,0,1,1,0,0,5,0,1.0,1.0,0.2,01.févr,4,67,2,0.03,0.00,0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.03
Séamus Coleman,ie IRL,DF MF,Everton,31,1988,25,18,1 613,17.sept,0,3,3,0,0,0,0,0,0.9,0.9,01.août,02.juil,31,49,90,0.00,0.17,0.17,0.00,0.17,0.05,0.10,0.15,0.05,0.15
Aaron Connolly,ie IRL,FW,Brighton,20,2000,17,9,791,08.août,2,1,3,2,0,0,0,0,4.0,4.0,0.2,04.févr,12,4,58,0.23,0.11,0.34,0.23,0.34,0.45,0.02,0.48,0.45,0.48
Liam Cooper,sct SCO,DF,Leeds United,28,1991,25,25,2 185,24.mars,1,0,1,1,0,0,4,1,01.août,01.août,0.0,01.août,12,88,1,0.04,0.00,0.04,0.04,0.04,0.08,0.00,0.08,0.08,0.08
Theo Corbeanu,ca CAN,FW,Wolves,18,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.00,0.42
Jack Cork,eng ENG,MF,Burnley,31,1989,16,15,1 35,15.0,0,0,0,0,0,0,2,0,0.2,0.2,0.6,0.8,8,37,13,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.02,0.05
Hélder Costa,ao ANG,MF FW,Leeds United,26,1994,22,13,1 156,12.août,3,3,6,3,0,0,0,0,02.févr,02.févr,0.6,02.août,47,28,84,0.23,0.23,0.47,0.23,0.47,0.17,0.04,0.22,0.17,0.22
Vladimír Coufal,cz CZE,DF,West Ham,27,1992,34,34,3 054,33.9,0,7,7,0,0,0,3,0,01.mars,01.mars,05.mai,06.juil,70,128,159,0.00,0.21,0.21,0.00,0.21,0.04,0.16,0.20,0.04,0.20
