Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Bastian Badu,fr FRA,FW,Montpellier,19,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,4,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.52,0.52,0.52
Stéphane Bahoken,cm CMR,FW,Angers,27,1992,20,10,907,10.janv,4,0,4,3,1,1,3,0,03.avr,02.juin,0.6,03.févr,16,8,74,0.40,0.00,0.40,0.30,0.30,0.33,0.06,0.39,0.26,0.31
Dénys Bain,fr FRA,DF,Brest,26,1993,15,13,1268,14.janv,1,0,1,1,0,0,3,1,0.7,0.7,0.0,0.7,1,23,0,0.07,0.00,0.07,0.07,0.07,0.05,0.00,0.05,0.05,0.05
Stefan Bajic,fr FRA,GK,Saint-Étienne,17,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tiemoué Bakayoko,fr FRA,MF,Monaco,24,1994,20,20,1719,19.janv,1,2,3,1,0,0,4,1,02.janv,02.janv,01.févr,03.mars,30,112,56,0.05,0.10,0.16,0.05,0.16,0.11,0.06,0.17,0.11,0.17
Mitchel Bakker,nl NED,DF,Paris S-G,19,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Keita Baldé,sn SEN,FWMF,Monaco,24,1995,21,9,858,09.mai,4,1,5,4,0,0,4,0,4.0,4.0,0.7,04.juil,27,23,78,0.42,0.10,0.52,0.42,0.52,0.42,0.07,0.49,0.42,0.49
Fodé Ballo-Touré,sn SEN,DF,Monaco,22,1997,21,18,1679,18.juil,0,0,0,0,0,0,4,0,0.9,0.9,01.mai,02.mai,67,76,109,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13
Florent Balmont,fr FRA,MF,Dijon,39,1980,11,4,401,04.mai,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,7,31,5,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
Abdoulaye Bamba,ci CIV,DF,Angers,29,1990,7,6,554,06.févr,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,9,15,23,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Jonathan Bamba,ci CIV,FWMF,Lille,23,1996,26,22,1937,21.mai,1,4,5,0,1,3,1,0,05.juin,03.mars,02.juil,05.sept,86,80,132,0.05,0.19,0.23,0.00,0.19,0.26,0.12,0.39,0.15,0.28
Danilo Barbosa,br BRA,DFMF,Nice,23,1996,16,12,1122,12.mai,0,0,0,0,0,0,4,0,0.5,0.5,0.4,0.8,21,66,10,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Melvin Bard,fr FRA,DF,Lyon,18,2000,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,10,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
Toma Bašić,hr CRO,MF,Bordeaux,22,1996,15,11,991,11.0,1,3,4,1,0,0,4,0,0.8,0.8,02.juil,03.mai,19,77,24,0.09,0.27,0.36,0.09,0.36,0.07,0.24,0.31,0.07,0.31
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Thomas Basila,fr FRA,DF,Nantes,20,1999,7,3,415,04.juin,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,4,13,8,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Gil Bastião Dias,pt POR,DFMF,Monaco,22,1996,14,12,1057,11.juil,0,0,0,0,0,0,3,0,1.0,1.0,01.juin,02.juin,43,67,71,0.00,0.00,0.00,0.00,0.00,0.08,0.13,0.22,0.08,0.22
Cristian Battocchio,it ITA,MF,Brest,27,1992,24,16,1392,15.mai,3,1,4,3,0,1,1,0,01.juil,1.0,01.juil,02.juin,10,99,40,0.19,0.06,0.26,0.19,0.26,0.11,0.11,0.22,0.06,0.17
Gaëtan Belaud,fr FRA,DF,Brest,32,1986,7,6,580,06.avr,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,36,17,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Haris Belkebla,dz ALG,MF,Brest,25,1994,23,20,1816,20.févr,0,0,0,0,0,0,4,0,0.7,0.7,0.5,01.févr,18,77,22,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06
Raoul Bellanova,it ITA,DF,Bordeaux,19,2000,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jean-Ricner Bellegarde,ht HAI,MF,Strasbourg,21,1998,24,16,1497,16.juin,0,0,0,0,0,0,2,0,1.0,1.0,01.févr,02.janv,40,64,65,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13
Sami Ben Amar,ma MAR,FW,Nîmes,21,1998,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Wissam Ben Yedder,fr FRA,FW,Monaco,28,1990,26,25,2164,24.0,18,4,22,15,3,3,1,0,14.avr,12.0,06.févr,18.févr,71,102,209,0.75,0.17,0.91,0.62,0.79,0.60,0.26,0.85,0.50,0.76
Cristian Benavente,pe PER,MFFW,Nantes,25,1994,12,4,349,03.sept,0,1,1,0,0,0,0,0,0.4,0.4,0.9,01.mars,4,22,35,0.00,0.26,0.26,0.00,0.26,0.11,0.22,0.33,0.11,0.33
Darío Benedetto,ar ARG,FW,Marseille,29,1990,26,25,2101,23.mars,11,0,11,11,0,1,4,0,09.juin,08.août,01.juil,10.mai,14,39,120,0.47,0.00,0.47,0.47,0.47,0.41,0.07,0.49,0.38,0.45
Walter Benítez,ar ARG,GK,Nice,26,1993,26,26,234,26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Loris Benito,ch SUI,DF,Bordeaux,27,1992,23,21,1896,21.janv,1,0,1,1,0,0,5,0,0.8,0.8,0.9,01.juil,50,119,73,0.05,0.00,0.05,0.05,0.05,0.04,0.04,0.08,0.04,0.08
Bilal Benkhedim,fr FRA,MFFW,Saint-Étienne,18,2001,3,1,132,01.mai,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,4,7,3,0.00,0.00,0.00,0.00,0.00,0.27,0.28,0.55,0.27,0.55
Yassine Benrahou,fr FRA,FWMF,Bordeaux,20,1999,6,1,168,01.sept,0,2,2,0,0,0,0,0,0.2,0.2,0.9,01.janv,4,8,20,0.00,01.juil,01.juil,0.00,01.juil,0.13,0.47,0.60,0.13,0.60
Yassine Benrahou,fr FRA,MFFW,Nîmes,20,1999,9,9,762,08.mai,2,3,5,2,0,0,1,0,2.0,2.0,03.janv,05.févr,17,30,46,0.24,0.35,0.59,0.24,0.59,0.24,0.37,0.61,0.24,0.61
Yassine Benzia,dz ALG,MF,Dijon,24,1994,3,2,173,01.sept,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.5,6,4,5,0.00,0.00,0.00,0.00,0.00,0.07,0.18,0.25,0.07,0.25
Robert Berić,si SVN,FW,Saint-Étienne,28,1991,11,4,413,04.juin,1,0,1,1,0,0,0,0,01.avr,01.avr,0.3,01.juil,3,2,23,0.22,0.00,0.22,0.22,0.22,0.31,0.06,0.37,0.31,0.37
Paul Bernardoni,fr FRA,GK,Nîmes,22,1997,25,25,2203,24.mai,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Juan Bernat,es ESP,DFMF,Paris S-G,26,1993,18,16,1388,15.avr,0,4,4,0,0,0,5,0,0.4,0.4,03.janv,03.mai,44,63,129,0.00,0.26,0.26,0.00,0.26,0.03,0.20,0.23,0.03,0.23
Dimitry Bertaud,cd COD,GK,Montpellier,21,1998,3,3,196,02.févr,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
El Bilal Touré,ml MLI,FW,Reims,17,2001,7,6,453,5.0,3,0,3,1,2,2,2,0,03.mars,01.août,0.2,2.0,7,4,34,0.60,0.00,0.60,0.20,0.20,0.65,0.04,0.70,0.36,0.40
Ludovic Blas,fr FRA,FWMF,Nantes,21,1997,24,22,1845,20.mai,5,1,6,5,0,0,0,0,4.0,4.0,01.juin,05.juin,53,92,112,0.24,0.05,0.29,0.24,0.29,0.20,0.08,0.28,0.20,0.28
Alexis Blin,fr FRA,MF,Amiens,22,1996,24,21,1841,20.mai,0,1,1,0,0,0,4,0,0.1,0.1,0.7,0.8,10,100,9,0.00,0.05,0.05,0.00,0.05,0.01,0.03,0.04,0.01,0.04
Antonin Bobichon,fr FRA,MF,Nîmes,23,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,3,17,5,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.06,0.03,0.06
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Antonin Bobichon,fr FRA,MF,Angers,23,1995,11,8,649,07.févr,2,1,3,2,0,0,0,0,1.0,1.0,0.6,01.juin,20,42,24,0.28,0.14,0.42,0.28,0.42,0.14,0.09,0.23,0.14,0.23
Mathieu Bodmer,fr FRA,MFFW,Amiens,36,1982,9,0,88,1.0,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.5,2,9,3,01.févr,0.00,01.févr,01.févr,01.févr,0.28,0.20,0.48,0.28,0.48
Sacha Boey,fr FRA,DF,Rennes,18,2000,5,1,172,01.sept,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,6,11,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.12,0.05,0.12
Quentin Boisgard,fr FRA,MFFW,Toulouse,22,1997,20,13,1146,12.juil,1,1,2,1,0,0,1,0,0.8,0.8,01.avr,02.mars,27,41,61,0.08,0.08,0.16,0.08,0.16,0.07,0.11,0.18,0.07,0.18
Gabriel Boschilia,br BRA,MFFW,Monaco,23,1996,5,1,130,01.avr,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,5,4,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
Denis Bouanga,ga GAB,FWMF,Saint-Étienne,24,1994,26,23,2042,22.juil,10,3,13,7,3,3,4,0,10.mars,07.sept,02.janv,10.0,75,33,201,0.44,0.13,0.57,0.31,0.44,0.45,0.09,0.55,0.35,0.44
Hicham Boudaoui,dz ALG,MFFW,Nice,19,1999,9,6,490,05.avr,1,2,3,1,0,0,2,1,1.0,1.0,01.janv,02.janv,17,13,54,0.18,0.37,0.55,0.18,0.55,0.19,0.20,0.38,0.19,0.38
Ryad Boudebouz,dz ALG,MFFW,Saint-Étienne,29,1990,24,20,1597,17.juil,1,4,5,0,1,1,0,0,02.févr,01.avr,04.mai,05.sept,46,96,97,0.06,0.23,0.28,0.00,0.23,0.13,0.25,0.38,0.08,0.33
Farid Boulaya,dz ALG,FW,Metz,26,1993,19,8,821,09.janv,2,1,3,2,0,0,1,1,01.août,01.août,02.janv,03.sept,33,44,54,0.22,0.11,0.33,0.22,0.33,0.20,0.23,0.43,0.20,0.43
Benjamin Bourigeaud,fr FRA,MF,Rennes,25,1994,25,21,1903,21.janv,2,2,4,2,0,0,5,0,02.mai,02.mai,02.mars,04.sept,30,120,58,0.09,0.09,0.19,0.09,0.19,0.12,0.11,0.23,0.12,0.23
Bilal Boutobba,fr FRA,MF,Montpellier,20,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
John Boye,gh GHA,DF,Metz,32,1987,24,24,2115,23.mai,2,0,2,2,0,0,6,0,02.mars,02.mars,0.1,02.avr,1,28,0,0.09,0.00,0.09,0.09,0.09,0.10,0.00,0.10,0.10,0.10
Domagoj Bradarić,hr CRO,DF,Lille,19,1999,18,16,1419,15.août,0,1,1,0,0,0,1,0,0.4,0.4,01.mars,01.juil,35,44,95,0.00,0.06,0.06,0.00,0.06,0.03,0.08,0.11,0.03,0.11
Anthony Briançon,fr FRA,DF,Nîmes,24,1994,22,20,1737,19.mars,1,0,1,1,0,0,0,2,2.0,2.0,0.4,02.mars,15,48,2,0.05,0.00,0.05,0.05,0.05,0.10,0.02,0.12,0.10,0.12
Jimmy Briand,fr FRA,FW,Bordeaux,33,1985,22,18,1525,16.sept,7,1,8,6,1,1,1,0,05.févr,04.mai,0.8,05.mars,9,15,73,0.41,0.06,0.47,0.35,0.41,0.31,0.05,0.36,0.26,0.31
Dylan Bronn,tn TUN,DF,Metz,24,1995,9,9,810,9.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,11,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Lucas Buadés,fr FRA,MFFW,Nîmes,21,1997,6,1,121,01.mars,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Patrick Burner,mq MTQ,DF,Nice,23,1996,20,15,1434,15.sept,1,1,2,1,0,0,6,1,0.3,0.3,0.8,01.janv,20,101,32,0.06,0.06,0.13,0.06,0.13,0.02,0.05,0.07,0.02,0.07
Ludovic Butelle,fr FRA,GK,Angers,36,1983,26,26,234,26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marcin Bułka,pl POL,GK,Paris S-G,19,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yohan Cabaye,fr FRA,MF,Saint-Étienne,33,1986,15,12,858,09.mai,0,1,1,0,0,0,3,0,0.5,0.5,0.3,0.9,11,59,11,0.00,0.10,0.10,0.00,0.10,0.05,0.04,0.09,0.05,0.09
Manuel Cabit,mq MTQ,DF,Metz,26,1993,3,3,270,3.0,0,1,1,0,0,0,2,0,0.0,0.0,0.7,0.7,8,9,14,0.00,0.33,0.33,0.00,0.33,0.00,0.23,0.23,0.00,0.23
Anthony Caci,fr FRA,DF,Strasbourg,22,1997,8,8,691,07.juil,1,4,5,1,0,0,0,0,0.4,0.4,01.sept,02.mars,12,52,20,0.13,0.52,0.65,0.13,0.65,0.05,0.25,0.30,0.05,0.30
Jhonder Cádiz,ve VEN,FWMF,Dijon,24,1995,17,7,799,08.sept,2,2,4,2,0,0,3,0,03.févr,03.févr,0.9,04.janv,25,20,64,0.23,0.23,0.45,0.23,0.45,0.36,0.10,0.46,0.36,0.46
Mathieu Cafaro,fr FRA,FWMF,Reims,22,1997,13,12,924,10.mars,1,2,3,0,1,1,3,1,02.juil,01.sept,02.janv,4.0,34,36,75,0.10,0.19,0.29,0.00,0.19,0.26,0.21,0.47,0.18,0.39
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Jonathan Cafu,br BRA,DF,Bordeaux,28,1991,3,2,201,02.févr,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,8,2,16,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Arturo Calabresi,it ITA,DF,Amiens,23,1996,21,21,1878,20.sept,1,1,2,1,0,0,5,0,0.8,0.8,01.janv,01.sept,20,68,23,0.05,0.05,0.10,0.05,0.10,0.04,0.05,0.09,0.04,0.09
Duje Ćaleta-Car,hr CRO,DF,Marseille,22,1996,23,20,1886,21.0,1,1,2,1,0,0,6,0,01.avr,01.avr,0.5,01.sept,20,75,3,0.05,0.05,0.10,0.05,0.10,0.07,0.02,0.09,0.07,0.09
Mahdi Camara,fr FRA,MF,Saint-Étienne,21,1998,12,10,901,10.0,0,0,0,0,0,0,2,1,0.3,0.3,0.2,0.5,19,30,13,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Souleymane Camara,sn SEN,FW,Montpellier,36,1982,13,0,163,01.août,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,1,8,14,0.00,0.00,0.00,0.00,0.00,0.17,0.24,0.41,0.17,0.41
Eduardo Camavinga,fr FRA,MF,Rennes,16,2002,25,24,2107,23.avr,1,2,3,1,0,0,4,0,0.9,0.9,0.7,01.juin,48,96,24,0.04,0.09,0.13,0.04,0.13,0.04,0.03,0.07,0.04,0.07
Pierrick Capelle,fr FRA,MFDF,Angers,32,1987,24,20,1747,19.avr,1,2,3,1,0,0,7,0,02.juin,02.juin,02.juin,05.févr,50,68,102,0.05,0.10,0.15,0.05,0.15,0.14,0.13,0.27,0.14,0.27
Maxence Caqueret,fr FRA,MF,Lyon,19,2000,8,7,568,06.mars,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,6,45,12,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Irvin Cardona,mt MLT,FWMF,Brest,21,1997,21,15,145,16.janv,6,3,9,6,0,0,3,0,05.mai,05.mai,02.mars,07.août,37,53,134,0.37,0.19,0.56,0.37,0.56,0.34,0.14,0.48,0.34,0.48
